"Name","TroopLevel","Deprecated","TID","InfoTID","HousingSpace","BarrackLevel","LaboratoryLevel","Speed","Hitpoints","TrainingTime","UpgradeTimeH","UpgradeTimeM","UpgradeResource","UpgradeCost","DonateCost","DonateXP","DonateCount","AttackRange","AttackSpeed","CoolDownOverride","DPS","PreferedTargetDamageMod","DamageRadius","AreaDamageIgnoresWalls","SelfAsAoeCenter","IconSWF","IconExportName","BigPicture","BigPictureSWF","Projectile","AltProjectile","PreferedTargetBuilding","PreferedTargetBuildingClass","PreferredTargetNoTargeting","DeployEffect","AttackEffect","AttackEffect2","HitEffect","HitEffect2","IsFlying","AirTargets","GroundTargets","AttackCount","DieEffect","DieEffect2","Animation","ProductionBuilding","IsJumper","MovementOffsetAmount","MovementOffsetSpeed","TombStone","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","DisableProduction","SecondaryTroop","IsSecondaryTroop","SecondaryTroopCnt","SecondarySpawnDist","RandomizeSecSpawnDist","PickNewTargetAfterPushback","PushbackSpeed","SummonTroop","SummonTroopCount","SummonCooldown","SummonEffect","SummonLimit","SpawnIdle","SpawnOnAttack","StrengthWeight","AuraSpell","AuraSpellLevel","SpawnWhenDamaged","JumpHeightPercent","NoClipping","Squad","WallMovementCost","BurstCount","BurstDelay","AttackMultipleBuildings","IncreasingDamage","DPSLv2","DPSLv3","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","AttackEffectLv4","TransitionEffectLv2","TransitionEffectLv3","TransitionEffectLv4","TargetedEffectOffset","SecondarySpawnOffset","CustomDefenderIcon","SpecialMovementMod","InvisibilityRadius","HealthReductionPerSecond","AutoMergeDistance","AutoMergeGroupSize","IsUnderground","ProjectileBounces","FriendlyGroupWeight","EnemyGroupWeight","NewTargetAttackDelay","TriggersTraps","ChainShootingDistance","ChainAttackDistance","ChainAttackMaxTargets","ChainAttackDelay","ChainAttackDamageReductionPercent","ChainAttackEffect","PreAttackEffect","MoveStartsEffect","MoveTrailEffect","BecomesTargetableEffect","BoostedIfAlone","BoostRadius","BoostDmgPerfect","BoostAttackSpeed","HideEffect","VillageType","UnitsInCamp","SpecialAbilityLevel","SpecialAbilityName","SpecialAbilityInfo","SpecialAbilityType","SpecialAbilityAttribute","SpecialAbilityAttribute2","SpecialAbilityAttribute3","SpecialAbilitySpell","SpecialAbilityEffect","SpecialAbilityIcon","DisableDonate","ScaleByTH","EnabledByCalendar","EnabledBySuperLicence","LoseHpPerTick","LoseHpInterval","UpgradeLevelByTH","EvolveToCharacter","EvolveEffect","EvolveOnDamageDealt","EvolveTime","CanAttackWhileMoving","PreferredMovementTarget","RetargetAfterHit","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","DamageMultiplierTarget","DamageMultiplierPercent","FrostOnHitTime","FrostOnHitPercent","DoesNotOpenCC","DefensiveTroop","DamageReductionToStorages","BunkerTroops","BunkerTroopCount1","BunkerTroopCount2","BunkerDegenerationTime","BunkerSpawnDist","HeroDamageMultiplier","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","ImmuneToHealing","PreferHeroes","HealerWeight","DefaultSkin","DefenseBonus","SmoothJump","SpecialAbilities"
"EliteWallBreaker",1,,"TID_CHARACTER_ELITE_WALLBREAKER","TID_CHARACTER_INFO_ELITE_WALLBREAKER",8,5,1,350,350,60,,,"Elixir",,4,,,60,1000,,78,40,80,,,"sc/ui.sc","icon_unit_elite_wallbreaker","unit_skeleton_elite_big","sc/info_wallbreaker_elite.sc",,,,"Wall",,"Super Wall Breaker Deploy","Wall Breaker Attack",,"Wall Breaker Hit",,"FALSE","FALSE","TRUE",1,"Super_Bomb",,"EliteWallbreaker","Barrack","FALSE",,0,"TombStone",175,160,,,,,,,,,,,,,,,,,,100,,,,,,,128,,,,,,,,,,,,,,,-50,,,,,,,,,,50,50,1000,"TRUE",,,,,,,,,,,,,,,,,,1,"TID_SUPER_WALLBREAKER_ABILITY_NAME","TID_SUPER_WALLBREAKER_ABILITY_HELP",,,,,,,,,,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,,,400,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,225,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,450,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,,,475,,,,,,,,,,,,130,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,313,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,,,500,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"EliteGiant",1,,"TID_CHARACTER_ELITE_GIANT","TID_CHARACTER_INFO_ELITE_GIANT",10,3,1,150,4000,60,,,"Elixir",,5,,,100,2000,,130,1,,,,"sc/ui.sc","icon_unit_elite_giant","unit_giant_elite_big","sc/info_giant_elite.sc",,,,"Defense",,"Super Giant Deploy","Giant Attack",,"Giant Hit",,"FALSE","FALSE","TRUE",,"Giant Die",,"GiantElite","Barrack","FALSE",,0,"TombStone",,,,,,,,,,,,,,,,,,,,120,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,900,800,,"TRUE",,,,,,,,,,,,,,,,,,1,"TID_SUPER_GIANT_ABILITY_NAME","TID_SUPER_GIANT_ABILITY_HELP",,,,,,,,,,,"TRUE",,,,,,,,,,,,,,,,,"Wall",500,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,,,4200,,,,,,,,,,,,140,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,,,4400,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Ice Wizard_xmas",1,,"TID_WIZARD2","TID_CHARACTER_INFO_WIZARD2",4,7,1,160,75,30,,,"Elixir",,2,,,300,1500,,40,1,,,,"sc/ui.sc","icon_unit_icewizard","unit_icewizard_big","sc/info_icewizard.sc","ice_wizard_projectile",,,"Defense",,"IceWizard Deploy","IceWizard_attack",,"IceWizard Hit1",,"FALSE","TRUE","TRUE",,"Ice Wizard Die",,"Ice Wizard1","Barrack","FALSE",,0,"TombStone",,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,600,200,,"TRUE",,,,,,,,,,,,,,,,,,,,,,,,,,,,"TRUE",,"TRUE",,,,1,,,,,,,,,,,,,,,,2000,50,,,,,,,,,,,,,,,,,,,
,2,,,,,,3,,90,,,,,,,,,,,,56,,,,,,,,,,,,,,,"IceWizard_attack",,"IceWizard Hit1",,,,,,,,"Ice Wizard1",,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,4,,108,,,,,,,,,,,,72,,,,,,,,,,,,,,,"IceWizard_attack",,"IceWizard Hit1",,,,,,,,"Ice Wizard1",,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,5,,130,,,,,,,,,,,,100,,,,,,,,,,,,,,,"IceWizard_attack",,"IceWizard Hit1",,,,,,,,"Ice Wizard1",,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,6,,156,,,,,,,,,,,,136,,,,,,,,,,,,,,,"IceWizard_attack",,"IceWizard Hit1",,,,,,,,"Ice Wizard1",,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,7,,175,,,,,,,,,,,,148,,,,,,,,,,,,,,,"IceWizard_attack",,"IceWizard Hit1",,,,,,,,"Ice Wizard1",,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,8,,190,,,,,,,,,,,,160,,,,,,,,,,,,,,,"IceWizard_attack",,"IceWizard Hit1",,,,,,,,"Ice Wizard1",,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,9,,210,,,,,,,,,,,,172,,,,,,,,,,,,,,,"IceWizard_attack",,"IceWizard Hit1",,,,,,,,"Ice Wizard1",,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,10,,230,,,,,,,,,,,,184,,,,,,,,,,,,,,,"IceWizard_attack",,"IceWizard Hit1",,,,,,,,"Ice Wizard1",,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,11,,250,,,,,,,,,,,,196,,,,,,,,,,,,,,,"IceWizard_attack",,"IceWizard Hit1",,,,,,,,"Ice Wizard1",,,,,,,,,,,,,,,,,,,,,,,,,150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barbarian2",1,,"TID_RAGED_BARBARIAN","TID_CHARACTER_INFO_RAGED_BARBARIAN",2,1,1,200,150,,0,,"Elixir2",3500,,,,40,800,,50,1,,,,"sc/ui.sc","icon_unit_raged_barbarian","unit_raged_barbarian_big","sc/info_raged_barbarian.sc",,,,,,"Barbarian2 Deploy","Barbarian2 Attack",,"Barbarian2 Hit",,"FALSE","FALSE","TRUE",,"Barbarian2 Die",,"Barbarian_new1","Barrack2","FALSE",,0,"TombStone_village2",,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,1,4,,"TID_BARB2_ABILITY_NAME","TID_BARB2_ABILITY_HELP","BoostUnitOnDeploy",4,,,"TroopRage",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,1,,150,,0,5,,6000,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new1",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,2,,165,,0,15,,9000,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new1",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,2,,165,,3,0,,50000,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new1",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,3,,182,,6,0,,100000,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new2",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,3,,182,,12,0,,300000,,,,,,,61,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new2",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,4,,200,,12,0,,330000,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new2",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,4,,200,,24,0,,700000,,,,,,,67,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new2",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,5,,220,,24,0,,900000,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new3",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,2,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,5,,220,,48,0,,1000000,,,,,,,74,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new3",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,6,,242,,48,0,,1200000,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new3",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,2,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,6,,242,,72,0,,2000000,,,,,,,81,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new3",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,7,,266,,72,0,,2200000,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new4",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15,3,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,,,,7,,266,,96,0,,3000000,,,,,,,89,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new4",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,,,,,,8,,293,,96,0,,3200000,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new4",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,3,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,,,,,,8,,293,,120,0,,3800000,,,,,,,98,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new4",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,,,,,,9,,322,,120,0,,4000000,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new5",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,4,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,,,,,9,,322,,,,,,,,,,,,108,,,,,,,,,,,,,,,,,,,,,,,,,"Barbarian_new5",,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,5,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Archer2",1,,"TID_SNEAKY_ARCHER","TID_CHARACTER_INFO_SNEAKY_ARCHER",2,2,1,300,100,,0,3,"Elixir2",5000,,,,350,1000,,36,1,,,,"sc/ui.sc","icon_unit_stealthy_archer","unit_sneaky_archer_big","sc/info_sneaky_archer.sc","Arrow_small",,,,,"Archer2 Deploy","Archer2 Attack",,"Archer2 Hit",,"FALSE","TRUE","TRUE",,"Archer2 Die",,"Archer_new_lvl1","Barrack2","FALSE",,0,"TombStone_village2",,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,,,,,,,,,,,,,-50,,,,,,,,,,100,100,,"TRUE",,,,,,,,,,,,,,,,1,4,,"TID_ARCHER2_ABILITY_NAME","TID_ARCHER2_ABILITY_HELP","StartCloak",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2,,,,,,1,,100,,0,10,,8000,,,,,,,36,,,,,,,,,"Arrow_small",,,,,,,,,,,,,,,,"Archer_new_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3,,,,,,2,,110,,0,30,,12000,,,,,,,40,,,,,,,,,"Arrow_small",,,,,,,,,,,,,,,,"Archer_new_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4,,,,,,2,,110,,4,0,,60000,,,,,,,40,,,,,,,,,"Arrow_small_fire",,,,,,,,,,,,,,,,"Archer_new_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,5,,,,,,3,,121,,6,0,,120000,,,,,,,44,,,,,,,,,"Arrow_small_fire",,,,,,,,,,,,,,,,"Archer_new_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6,,,,,,3,,121,,12,0,,320000,,,,,,,44,,,,,,,,,"Arrow_small_elixirFire",,,,,,,,,,,,,,,,"Archer_new_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,7,,,,,,4,,133,,12,0,,350000,,,,,,,48,,,,,,,,,"Arrow_small_elixirFire",,,,,,,,,,,,,,,,"Archer_new_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,2,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,8,,,,,,4,,133,,24,0,,800000,,,,,,,48,,,,,,,,,"Arrow_small_darkElixirFire",,,,,,,,,,,,,,,,"Archer_new_lvl2",,,,,,,,,,,,,,,,,,,,,,,,,101,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,9,,,,,,5,,146,,24,0,,1000000,,,,,,,53,,,,,,,,,"Arrow_small_darkElixirFire",,,,,,,,,,,,,,,,"Archer_new_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,3,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,10,,,,,,5,,146,,48,0,,1100000,,,,,,,53,,,,,,,,,"Arrow_small_darkElixirFire",,,,,,,,,,,,,,,,"Archer_new_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,107,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,11,,,,,,6,,161,,48,0,,1300000,,,,,,,58,,,,,,,,,"Arrow_small_darkElixirFire2",,,,,,,,,,,,,,,,"Archer_new_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,110,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,3,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12,,,,,,6,,161,,72,0,,2100000,,,,,,,58,,,,,,,,,"Arrow_small_darkElixirFire2",,,,,,,,,,,,,,,,"Archer_new_lvl3",,,,,,,,,,,,,,,,,,,,,,,,,113,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,13,,,,,,7,,177,,72,0,,2300000,,,,,,,64,,,,,,,,,"Arrow_small_darkElixirFire2",,,,,,,,,,,,,,,,"Archer_new_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14,,,,,,7,,177,,96,0,,3100000,,,,,,,64,,,,,,,,,"Arrow_small_darkElixirFire2",,,,,,,,,,,,,,,,"Archer_new_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,15,,,,,,8,,195,,96,0,,3300000,,,,,,,70,,,,,,,,,"Arrow_small_darkElixirFire2",,,,,,,,,,,,,,,,"Archer_new_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,4,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,16,,,,,,8,,195,,120,0,,3900000,,,,,,,70,,,,,,,,,"Arrow_small_darkElixirFire2",,,,,,,,,,,,,,,,"Archer_new_lvl4",,,,,,,,,,,,,,,,,,,,,,,,,125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,17,,,,,,9,,215,,120,0,,4100000,,,,,,,77,,,,,,,,,"Arrow_small_darkElixirFire2",,,,,,,,,,,,,,,,"Archer_new_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,4,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,18,,,,,,9,,215,,,,,,,,,,,,77,,,,,,,,,"Arrow_small_darkElixirFire2",,,,,,,,,,,,,,,,"Archer_new_lvl5",,,,,,,,,,,,,,,,,,,,,,,,,131,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,4,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
