"Name","SWF","ExportName","ParticleEmitter","AltParticleEmitter","EmitterDelayMs","IsoLayer","CameraShake","CameraShakeTimeMS","CameraShakeInReplay","AttachToParent","OrientToParent","SortInFrontOfParent","DestroyWhenParentDies","DetachAfterStart","Targeted","Looping","Beam","SpawnLimit","MinLifeTime","Sound","Volume","MinPitch","MaxPitch","SoundDelay","StopSound","PitchIncrease","FadeMusic","OffsetFromGunBone","AttachLocator","OffsetX","OffsetY","OffsetZ","Scale","LifeTimeScale","MaxInstances","SpawnEffect","SpawnEffectDelay","FadeIn","FadeOut","ParticleEmitter3D"
"Artillery WakeUp 4",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/ancient_defcon_4.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Autumn Spawn Effect",,,"hero_autumn_lightray",,60,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_autumn_leaf_02",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_autumn_leaf_03",,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_autumn_leaf_04",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_autumn_leaf_01",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_autumn_leaf_burts",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balloon Exposion",,,"Stone",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",8,0,"sfx/cannon_fire3.ogg",60,85,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Wizard_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Balloon_Die_wood",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Balloon_Die_bloon",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balloon Goblin Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/cannon_fire3.ogg",70,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Balloon Goblin Deploy",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/balloon_deploy_02.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Balloon Goblin Die",,,,,,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/balloon_die_01.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Balloon Goblin Hit",,,"Wizard_Tower_lightFlash",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/balloon_hit_01.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Explosion_3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Balloon Rocket Deploy",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/hasty_balloon_dep_01.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Balloon Skeleton Deploy",,,"Deploy",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/upfromground_05.ogg",70,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Spawn_Smoke_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Spawn_Dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barbarian Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/barbarian_sword_swing_hit_14.ogg",40,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_sword_swing_hit_14v3.ogg",40,90,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_sword_swing_hit_14v2.ogg",40,90,110,,,,,,,,,,,,,,,,,
"Barbarian Beast King Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/BarbarianKing_Beast_Die_1_dl_opt.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barbarian Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/barb_deploy_11.ogg",40,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barb_deploy_11v2.ogg",40,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barb_deploy_11v3.ogg",40,100,100,,,,,,,,,,,,,,,,,
"Barbarian Die",,,"Splat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/barbarian_death_01.ogg",50,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_death_02.ogg",50,90,110,,,,,,,,,,,,,,,,,
"Barbarian Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/barbarian_hit_stuff2.ogg",40,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_hit_stuff3.ogg",35,90,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_hit_stuff4.ogg",30,90,110,,,,,,,,,,,,,,,,,
"Barbarian King Attack",,,,,,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/barbarian_king_attack_01.ogg",60,75,130,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Barbarian King Deploy",,,,,,"Objects",20,200,"true","false","false","false","false","false","false","false","false",0,0,"sfx/barbarian_king_deploy.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Barbarian King Die",,,"Mortar_lightFlash",,0,"Top",100,1000,"true","false","false","false","false","false","false","false","false",0,0,"sfx/barbarian_king_die_01.ogg",90,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Place",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"MortarHit_lvl6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_die_force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Force",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Smoke",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barbarian King Hit",,,"Arrow_Tower_lightFlash",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/barbarian_hit_stuff4.ogg",70,55,65,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Deploy",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Barbarian King Scream",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Barbarian2 Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/barbarian_sword_swing_hit_14.ogg",40,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_sword_swing_hit_14v3.ogg",40,90,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_sword_swing_hit_14v2.ogg",40,90,110,,,,,,,,,,,,,,,,,
"Barbarian2 Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/barb_deploy_11.ogg",40,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barb_deploy_11v2.ogg",40,100,100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/barb_deploy_11v3.ogg",40,100,100,,,,,,,,,,,,,,,,,
"Barbarian2 Die",,,"Splat",,0,"Top",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/barbarian_death_01.ogg",50,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/barbarian_death_02.ogg",50,90,110,,,,,,,,,,,,,,,,,
"Barbarian2 Hit",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/new_barb_atk_hit_01.ogg",40,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/new_barb_atk_hit_01.ogg",35,90,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/new_barb_atk_hit_01.ogg",30,90,110,,,,,,,,,,,,,,,,,
"Barbarian_King_Painter_Atk_1_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_Painter_Attack_1_dl_opt.ogg",80,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Barbarian_King_Painter_Atk_2_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_Painter_Attack_2_dl_opt.ogg",80,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Barbarian_King_Painter_Cheer_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,3000,"sfx/Barbarian_King_Painter_Cheer_dl_opt.ogg",80,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"Barbarian_King_Painter_Menu_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,10000,"sfx/Barbarian_King_Painter_Menu_v4_dl_opt.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbarianKingTH15Skin_Atk_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/BarbarianKing_TH15_Attack2_dl_opt.ogg",70,95,105,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbarianKingTH15Skin_Cheer_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,3000,"sfx/BarbarianKing_TH15_Cheer_dl_opt.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbarianKingTH15Skin_Menu_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,10000,"sfx/BarbarianKing_TH15_Menu_dl_opt.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbarianKingTitan_Atk_1_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_Titan_Attack_1_dl_opt.ogg",70,95,105,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbarianKingTitan_Atk_2_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_Titan_Attack_2_dl_opt.ogg",70,95,105,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbarianKingTitan_Cheer_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,3000,"sfx/Barbarian_King_Titan_Cheer_dl_opt.ogg",80,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbarianKingTitan_Menu_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,11000,"sfx/Barbarian_King_Titan_Menu_dl_opt.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_2022_Atk2_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_2022_Attack_2.ogg",70,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_2022_Atk_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_2022_Attack_1.ogg",70,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_2022_Cheer_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,7000,"sfx/Barbarian_King_2022_Cheer.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_2022_Menu_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,7000,"sfx/Barbarian_King_2022_Menu.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_Beast_Ability_SFX",,,,,,"Objects",10,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/BarbarianKing_Beast_Ability_1_dl_opt.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_Beast_Atk2_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/BarbarianKing_Beast_Attack_2_dl_opt.ogg",70,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_Beast_Atk_Hit_SFX",,,,,,"Objects",10,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/beast_king_hit_01_dl_opt.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_Beast_Atk_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/BarbarianKing_Beast_Attack_1_dl_opt.ogg",70,100,100,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_Beast_Cheer_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,3000,"sfx/BarbarianKing_Beast_Menu_Cheer_dl_opt.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_Beast_Deploy_SFX",,,,,,"Objects",10,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/BarbarianKing_Beast_Deploy_dl_opt.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_Beast_Die_SFX",,,,,,"Objects",10,100,"true","false","false","false","false","false","false","false","false",0,0,"sfx/BarbarianKing_Beast_Die_1_dl_opt.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKing_Beast_Menu_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,9000,"sfx/BarbarianKing_Beast_Menu_dl_opt.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbKingDarkAges_Atk_1_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_DarkAge_2022_Attack_1_dl_opt.ogg",70,95,105,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKingDarkAges_Atk_2_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_DarkAge_2022_Attack_2_dl_opt.ogg",70,95,105,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKingDarkAges_Atk_3_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_DarkAge_2022_Attack_3_dl_opt.ogg",70,95,105,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKingDarkAges_Cheer_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,3000,"sfx/Barbarian_King_DarkAge_2022_Cheer_dl_opt.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"BarbKingDarkAges_Deploy_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/Barbarian_King_Dark_Age_Deploy_dl_opt.ogg",80,95,105,0,"true",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BarbKingDarkAges_Menu_SFX",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,10000,"sfx/Barbarian_King_DarkAge_2022_Menu_dl_opt.ogg",90,100,100,0,"true",0,"true","false",,0,0,0,100,100,0,,,0,0,
"Barky Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clash_pet_dog_atk_01.ogg",70,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Barky Deploy",,,"Deploy",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/clash_pet_dog_dep_01.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Barky Die",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",150,0,"sfx/clash_pet_dog_die_01.ogg",80,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Basic Turret Pickup",,,"Grass",,0,"Top",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/cannon_pickup3.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Basic Turret Placing",,,"Place",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,"sfx/cannon_drop2.ogg",80,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Grass",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bat Attack",,,,,,"None",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bat_atk_01.ogg",30,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Bat Deploy",,,"Deploy",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bat_deploy_01.ogg",50,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Spawn_Smoke_ring",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Spawn_Dust",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Bat Hit",,,"Hit",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/bat_atk_hit_01.ogg",15,90,110,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,,,,,,,,,,,,,,,,,,"sfx/bat_atk_hit_01.ogg",15,90,110,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,"sfx/bat_atk_hit_01.ogg",15,90,110,,,,,,,,,,,,,,,,,
"bat_Predeploy",,,"bat_bottleDrop",,0,"Objects",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/vial_fall_02.ogg",80,95,95,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"BatSpell Summon1",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon2",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon3",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon4",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon5",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpell Summon6",,,"bat_lightrays",,0,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,"sfx/clashbat_spell_01.ogg",60,100,100,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"bat_summon_purple_glow6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_summon_area_edge6",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"bat_rings",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"BatSpellSound",,,,,,"Ground",0,0,"false","false","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
"Battl Drill Hit 2",,,"Hit",,0,"Objects",0,0,"false","true","false","false","false","false","false","false","false",0,0,,,,,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"Cannon",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Arrow_Tower_lightFlash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit3",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit4",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Deploy",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"hero_hit5",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Battle Copter Attack",,,"battle_copter_cannon_attack_smoke",,0,"Top",0,0,"false","true","false","true","false","false","false","false","false",0,0,"sfx/battle_copter_atk_01.ogg",60,95,105,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"battle_copter_cannon_attack_spark",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"battle_copter_attack_flash",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Battle Copter Bomb Blast lvl 1",,,"battle_copter_bomb_blast_radius_lvl1",,0,"Objects",100,1000,"true","true","false","false","false","false","false","false","false",0,0,"sfx/mortar_hit_01.ogg",80,60,80,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"battle_copter_bomb_blast_flash_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"battle_copter_bomb_blast_explosion_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"battle_copter_bomb_blast_smoke_ring_lvl1",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Battle Copter Bomb Blast lvl 2",,,"battle_copter_bomb_blast_radius_lvl2",,0,"Objects",100,1000,"true","true","false","false","false","false","false","false","false",0,0,"sfx/mortar_hit_01.ogg",80,60,80,0,"false",0,"false","false",,0,0,0,100,100,0,,,0,0,
,,,"battle_copter_bomb_blast_flash_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"battle_copter_bomb_blast_explosion_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Fire_balls",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"Stone debris",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"battle_copter_bomb_blast_smoke_ring_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"battle_copter_bomb_blast_sparks_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,"battle_copter_bomb_blast_clouds_lvl2",,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
