"Name","AttachLocator","AttachToParent","Beam","CameraShake","CameraShakeInReplay","CameraShakeTimeMS","DestroyWhenParentDies","DetachAfterStart","EmitterDelayMs","IsoLayer","Looping","LowEndMaxPitch","LowEndMinPitch","LowEndSound","LowEndVolume","MaxCount","MaxPitch","MinLifeTime","MinPitch","OffsetFromGunBone","OrientToParent","ParticleEmitter","PitchIncrease","SWF","SortInFrontOfParent","Sound","SoundDelay","StopSound","Targeted","Volume","ExportName","AltParticleEmitter"
,,,,,,,,,0,,,,,,,,,,,,,"bat_summon_purple_glow2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bat_summon_area_edge2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bat_rings",,,,,,,,,,
"BatSpell Summon3",,"false","false",0,"false",0,"false","false",0,"Ground","false",75,65,"sfx/healer_hit_01.ogg",60,0,100,0,100,"false","false","bat_lightrays",0,,"false","sfx/clashbat_spell_01.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,,,,,,"bat_summon_purple_glow3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bat_summon_area_edge3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bat_rings",,,,,,,,,,
"BatSpell Summon4",,"false","false",0,"false",0,"false","false",0,"Ground","false",75,65,"sfx/healer_hit_01.ogg",60,0,100,0,100,"false","false","bat_lightrays",0,,"false","sfx/clashbat_spell_01.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,,,,,,"bat_summon_purple_glow4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bat_summon_area_edge4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bat_rings",,,,,,,,,,
"BatSpellSound",,"false","false",0,"false",0,"false","false",,"Ground","false",100,100,,100,0,,0,,"false","false",,0,,"false",,0,"false","false",,,
"Battle Ram Die",,"false","false",0,"false",0,"false","false",0,"Objects","false",95,85,"sfx/building_destroyed_01.ogg",80,0,95,0,85,"false","false","Battle Ram Destroyed",0,,"false","sfx/building_destroyed_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"BattleRam Attack",,"false","false",70,"true",500,"false","false",0,"Objects","false",100,100,,100,0,,0,,"false","false","Hit",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Force",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"GiantCannon_flash2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"GiantCannon_lightFlash2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_hit5",,,,,,,,,,
"BattleRam Deploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/gob_attack_01.ogg",40,0,100,0,100,"false","false","Deploy",0,,"false","sfx/battle_ram_deploy_01.ogg",0,"false","false",80,,
"Bdragon Attack",,"false","false",0,"false",0,"false","false",,"None","false",100,100,,100,0,100,0,95,"false","false",,0,,"false","sfx/baby_dragon_atk_01.ogg",0,"false","false",80,,
"Bdragon Deploy",,"false","false",0,"false",0,"false","false",,"None","false",100,100,,100,0,100,0,95,"false","false",,0,,"false","sfx/babydragon_deploy_01.ogg",0,"false","false",80,,
"Bdragon Die",,"true","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,100,0,95,"false","false","Dsplat",0,,"false","sfx/baby_dragon_death_01.ogg",0,"false","false",80,,
,,,,,,,,,,,,,,,,,100,,95,,,,,,,"sfx/baby_dragon_death_02.ogg",,,,80,,
"Bdragon Hit",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,,100,0,,0,,"false","false","Dark Tower Hit",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Dark Tower Hit sparks",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Light Dust",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
"Birthday Hit",,"false","false",0,"false",0,"false","false",,"Top","false",100,100,,100,0,,0,,"false","false",,0,"sc/buildings.sc","false",,0,"false","false",,"Birthday_spell_bomb",
"Birthday Spell Hit",,"true","false",70,"true",1000,"false","false",0,"Top","false",100,100,,100,5,,0,,"false","false","bomb_crater_small",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Ring",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_1_small",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"explosion_blast",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_hit",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_hit",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Super_Bomb",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Mortar_fireBalls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Birthday_confetti_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_flash",,,,,,,,,,
"Birthday predeploy",,"false","false",0,"false",0,"false","false",0,"Objects","false",140,140,"sfx/elixir_collect_02.ogg",50,0,100,0,100,"false","false","birthday_bottleDrop",0,,"false","sfx/gift_spell_01.ogg",0,"false","false",100,,
"BirthdaySpell Summon1",,"false","false",0,"false",0,"false","false",0,"Ground","false",100,100,,100,0,,0,,"false","false","Birthday_rings",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Birthday_summon_area_glow",,,,,,,,,,
"BirthdaySpell Summon2",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,,100,0,,0,,"false","false","Birthday_summon_confetti",0,,"false",,0,"false","false",,,
"BoarRider Attack",,"false","false",0,"false",0,"false","false",,"None","false",110,90,"sfx/giant_attack_06.ogg",70,0,105,0,95,"false","false",,0,,"false","sfx/boarrider_attack_01.ogg",0,"false","false",70,,
,,,,,,,,,,,,,,,,,105,,95,,,,,,,"sfx/boarrider_attack_02.ogg",,,,70,,
"BoarRider Deploy",,"false","false",20,"false",200,"false","false",0,"Objects","false",100,100,"sfx/gob_attack_01.ogg",40,0,100,0,90,"false","false","Deploy",0,,"false","sfx/boarrider_deploy_01.ogg",0,"false","false",80,,
,,,,,,,,,,,,,,,,,100,,90,,,,,,,"sfx/boarrider_deploy_02.ogg",,,,80,,
"BoarRider Die",,"true","false",0,"false",0,"false","false",0,"Top","false",120,110,"sfx/dragon_die_01.ogg",80,0,105,0,95,"false","false","Dsplat",0,,"false","sfx/boarrider_die_02.ogg",0,"false","false",90,,
"BoarRider Hit",,"true","false",0,"false",0,"false","false",0,"Objects","false",110,90,"sfx/barbarian_hit_stuff2.ogg",60,0,140,0,120,"false","false","Hit",0,,"false","sfx/bow_place.ogg",0,"false","false",50,,
"Bomb Appear",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/bad_move_06.ogg",70,0,100,0,100,"false","false","Grass",0,"sc/buildings.sc","false","sfx/bad_move_06.ogg",0,"false","false",80,"gen_appear_fx",
"Bomb Exposion",,"false","false",50,"true",500,"false","false",0,"Objects","false",150,140,"sfx/mortar_hit_01.ogg",70,8,110,0,90,"false","false","Stone",0,,"false","sfx/cannon_fire3.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Ring",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_lightFlash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
"Bomb Exposion ground",,"false","false",0,"false",0,"false","false",0,"Ground","false",100,100,,100,0,,0,,"false","false","bomb_crater_small",0,,"false",,0,"false","false",,,
,,,,,,,,,0,,,,,,,,,,,,,"Small_ground_bomb_area",,,,,,,,,,
"Bomb Tower Destroyed1",,"false","false",0,"false",0,"false","false",0,"Objects","false",95,85,"sfx/building_destroyed_01.ogg",80,0,95,0,85,"false","false","Building Destroyed",0,,"false","sfx/building_destroyed_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Bomb Tower Bomb Appear1",,,,,,,,,,
"Bomb Tower Destroyed2",,"false","false",0,"false",0,"false","false",0,"Objects","false",95,85,"sfx/building_destroyed_01.ogg",80,0,95,0,85,"false","false","Building Destroyed",0,,"false","sfx/building_destroyed_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Bomb Tower Bomb Appear2",,,,,,,,,,
"Bomb Tower Destroyed3",,"false","false",0,"false",0,"false","false",0,"Objects","false",95,85,"sfx/building_destroyed_01.ogg",80,0,95,0,85,"false","false","Building Destroyed",0,,"false","sfx/building_destroyed_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Bomb Tower Bomb Appear3",,,,,,,,,,
"Bomb Tower Destroyed4",,"false","false",0,"false",0,"false","false",0,"Objects","false",95,85,"sfx/building_destroyed_01.ogg",80,0,95,0,85,"false","false","Building Destroyed",0,,"false","sfx/building_destroyed_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Bomb Tower Bomb Appear4",,,,,,,,,,
"Bomb Tower Explode",,"true","false",100,"true",1000,"false","false",0,"Objects","false",80,60,"sfx/mortar_hit_01.ogg",80,0,80,0,60,"false","false","Force",0,,"false","sfx/mortar_hit_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_flash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_4",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"explosion_blast",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"explosion_blast",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"explosion_blast",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bomb_crater",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Super_ground_bomb_area",,,,,,,,,,
"Bomb Tower Hit",,"false","false",0,"false",0,"false","false",0,"Top","false",105,95,"sfx/mortar_hit_01.ogg",60,0,105,0,95,"false","false","BombTowerHit",0,,"false","sfx/bomb_tower_hit_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_1_small",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bomb_tower_area_edge",,,,,,,,,,
"Bomb Tower Hit2",,"false","false",0,"false",0,"false","false",0,"Top","false",105,95,"sfx/mortar_hit_01.ogg",60,0,105,0,95,"false","false","BombTowerHit",0,,"false","sfx/bomb_tower_hit_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_1_small",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bomb_tower_area_edge",,,,,,,,,,
"Bomb Tower Hit3",,"false","false",0,"false",0,"false","false",0,"Top","false",105,95,"sfx/mortar_hit_01.ogg",60,0,105,0,95,"false","false","BombTowerHit",0,,"false","sfx/bomb_tower_hit_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_1_small",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"bomb_tower_area_edge",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
"Bomb Tower Throw Start",,"false","false",0,"false",0,"false","false",,"Ground","false",100,100,"sfx/wall_pickup_01.ogg",60,0,102,0,98,"false","false",,0,,"false","sfx/bomb_tower_atk_01.ogg",0,"false","false",70,,
"Bomber Attack",,"false","false",0,"false",0,"false","false",,"None","false",105,95,"sfx/wall_breaker_attack_01.ogg",80,0,102,0,98,"false","false",,0,,"false","sfx/bomb_skeleton_atk_01.ogg",0,"false","false",80,,
"Bomber Big Hit",,"false","false",20,"true",500,"false","false",0,"Objects","false",130,120,"sfx/mortar_hit_01.ogg",50,0,110,0,105,"false","false","Stone",0,,"false","sfx/explosion_02.ogg",0,"false","false",95,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Bomber_ground_bomb_area",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Stone_explosion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"explosion_blast",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"explosion_blast",,,,,,,,,,
"Bomber Deploy",,"false","false",0,"false",0,"false","false",0,"None","false",100,100,"sfx/gob_attack_01.ogg",40,0,104,0,96,"false","false","Deploy",0,,"false","sfx/deploy_bomb_skeleton_01.ogg",0,"false","false",80,,
"Bomber Die",,"true","false",0,"false",0,"false","false",0,"Top","false",110,95,"sfx/wall_breaker_die_01.ogg",70,0,110,0,95,"false","false","Splat",0,,"false","sfx/wall_breaker_die_01.ogg",0,"false","false",70,,
"Bomber Hit",,"false","false",0,"false",0,"false","false",0,"Objects","false",65,60,"sfx/mortar_hit_01.ogg",50,0,110,0,90,"false","false","Stone",0,,"false","sfx/balloon_hit_01.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Explosion_3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Fire_balls",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Bomber_ground_bomb_area",,,,,,,,,,
"Bone Pickup",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/wall_pickup_01.ogg",60,0,100,0,100,"false","false","Wood",0,,"false","sfx/skull_tap_01.ogg",0,"false","false",70,,
"Boost Start",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/xp_gain_06.ogg",80,0,100,0,100,"false","false","boosterStart",0,,"false","sfx/gem_boost_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"boosterClock",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"boosterClock2",,,,,,,,,,
"Boost Start2",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/xp_gain_06.ogg",80,0,100,0,100,"false","false","boosterStart",0,,"false","sfx/gem_boost_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"boosterClock_v2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"boosterClock_v2",,,,,,,,,,
"Bow Load",,"false","false",0,"false",0,"false","false",0,"Top","false",150,150,"sfx/arrow_hit_07.ogg",70,0,120,0,110,"false","false","Smoke",0,,"false","sfx/bow_load.ogg",0,"false","false",70,,
"Bow No Ammo",,"false","false",0,"false",0,"false","false",0,"Top","false",90,90,"sfx/bad_move_06.ogg",70,0,110,0,110,"false","false","Dust2",0,,"false","sfx/bow_out_of_ammo.ogg",0,"false","false",80,,
"Bow Pickup",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_drop2.ogg",60,0,120,0,110,"false","false","Grass",0,,"false","sfx/bow_pickup.ogg",0,"false","false",80,,
"Bow Placing",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_drop2.ogg",60,0,120,0,110,"false","false","Place",0,,"false","sfx/bow_place.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Bow Target",,"false","false",0,"false",0,"false","false",0,"Top","false",90,80,"sfx/moving_07.ogg",60,0,120,0,110,"false","false","Place",0,,"false","sfx/bow_target.ogg",0,"false","false",70,,
"Building Destroyed",,"false","false",0,"false",0,"false","false",0,"Objects","false",95,85,"sfx/building_destroyed_01.ogg",80,0,95,0,85,"false","false","Building Destroyed",0,,"false","sfx/building_destroyed_01.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Grass",,,,,,,,,,
"Building Ready",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/xp_gain_06.ogg",80,40,100,0,100,"false","false","Building Ready",0,,"false","sfx/building_finished_01.ogg",0,"false","false",80,,
"Bush Pickup",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/wall_pickup_01.ogg",60,0,100,0,100,"false","false","Grass",0,,"false","sfx/bush2.ogg",0,"false","false",80,,
"CNY Ability Effect",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/cny_aq_ability_01_dl_opt.ogg",90,0,100,0,100,"false","false","cny_ability_fxlines1",0,,"false","sfx/cny_aq_ability_01_dl_opt.ogg",0,"false","false",90,,
,,,,,,,,,0,,,,,,,,,,,,,"cny_ability_glow",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"cny_spark_fx",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"cny_ability_bubble",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"cny_ability_symbol",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"cny_ability_embers",,,,,,,,,,
"CNY Queen Deploy",,"false","false",3,"true",100,"false","false",0,"Top","false",100,100,"sfx/cny_aq_dep_01_dl_opt.ogg",100,0,100,0,100,"false","false","hero_cny_glow",0,,"false","sfx/cny_aq_dep_01_dl_opt.ogg",0,"false","false",100,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_cny_dust",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"cny_ability_embers",,,,,,,,,,
"CNY_Lantern_remove_01",,"false","false",0,"false",0,"false","false",0,"Top","false",100,100,"sfx/coins_collect_01.ogg",70,0,100,0,100,"false","false","gold_burst_02",0,"sc/buildings.sc","false","sfx/coins_collect_01.ogg",0,"false","false",70,"floating_cny_lantern_fly",
,,,,,,,,,0,,,,,,,,,,,,,"gold_confetti_01",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Wizard_Tower_lightFlash2",,,,,,,,,,
"Cake Pickup",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/wall_pickup_01.ogg",60,0,105,0,95,"false","false","Grass",0,,"false","sfx/cake_tap_01.ogg",0,"false","false",80,,
"Cannon Attack",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_08.ogg",80,6,100,0,100,"false","false","cannon_lightFlash",0,,"false","sfx/cannon_08.ogg",0,"false","false",70,,
,,,,,,,,,0,,,,,,,,,,,,,"Cannon_flash",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Cannon_smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Cannon_fireBalls",,,,,,,,,,
"Cannon Attack Large",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_08.ogg",80,6,100,0,100,"false","false","cannon_lightFlash2",0,,"false","sfx/cannon_08.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Cannon_flash2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Cannon_smoke2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Cannon_fireBalls2",,,,,,,,,,
"Cannon Attack Larger",,"true","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/cannon_08.ogg",80,6,100,0,100,"false","false","cannon_lightFlash3",0,,"false","sfx/cannon_08.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"Cannon_flash3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Cannon_smoke3",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"Cannon_fireBalls3",,,,,,,,,,
"Cauldron Pickup",,"false","false",0,"false",0,"false","false",0,"Objects","false",100,100,"sfx/wall_pickup_01.ogg",60,0,105,0,95,"false","false","CauldronSplat",0,,"false","sfx/tap_cauldron_01.ogg",0,"false","false",70,,
"Champion Ability Effect",,"false","false",0,"false",0,"false","false",190,"Top","false",150,150,"sfx/ancient_defcon_2.ogg",80,0,150,0,150,"false","false","champion_heal_fx",0,,"false","sfx/ancient_defcon_2.ogg",0,"false","false",80,,
,,,,,,,,,0,,,,,,,,,,,,,"heal_ring_champion",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"champion_ray_fx",,,,,,,,,,
,,,,,,,,,170,,,,,,,,,,,,,"hero_heal_lightrays",,,,,,,,,,
"Champion King Ability Effect",,"true","false",0,"false",0,"false","false",0,"Ground","false",100,100,"sfx/barb_king_rage_fist_01.ogg",90,0,100,0,100,"false","false","rage_champion_Flames",0,,"false","sfx/barb_king_rage_fist_01.ogg",0,"false","false",90,,
,,,,,,,,,0,,,,,,,,,,,,,"king_rangeRingOutter",,,,,,,,,,
"Champion King Attack",,"true","false",0,"false",0,"false","false",0,"Objects","false",105,95,"sfx/gladchampking_atk_01_dl_opt.ogg",90,0,105,0,95,"false","false","Hit_test",0,,"false","sfx/gladchampking_atk_01_dl_opt.ogg",0,"false","false",80,,
"Champion King Spawn Effect",,"true","false",20,"false",200,"false","false",0,"Objects","false",130,75,"sfx/barbarian_king_attack_01.ogg",60,0,130,0,75,"false","false","hero_champ_lance_spawn",0,,"false","sfx/barbarian_king_attack_01.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_champ_spawn_meteor",,,,,,,,,,
,,,,,,,,,120,,,,,,,,,,,,,"champ_glowOrange",,,,,,,,,,
,,,,,,,,,110,,,,,,,,,,,,,"hero_champ_spawn_hit",,,,,,,,,,
,,,,,,,,,5,,,,,,,,,,,,,"champ_king_spawn_rings",,,,,,,,,,
,,,,,,,,,50,,,,,,,,,,,,,"hero_champ_spawn",,,,,,,,,,
,,,,,,,,,30,,,,,,,,,,,,,"hero_champ_spawn2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"champ_spawn_ring",,,,,,,,,,
"Champion King Spawn Effect Offset",,"true","false",20,"false",200,"false","false",0,"Objects","false",105,95,"sfx/gladchampking_dep_01_dl_opt.ogg",95,0,105,0,95,"false","false","hero_champ_lance_spawn_offset",0,,"false","sfx/gladchampking_dep_01_dl_opt.ogg",0,"false","false",95,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_champ_spawn_meteor_offset",,,,,,,,,,
,,,,,,,,,120,,,,,,,,,,,,,"champ_glowOrange_offset",,,,,,,,,,
,,,,,,,,,110,,,,,,,,,,,,,"hero_champ_spawn_hit_offset",,,,,,,,,,
,,,,,,,,,5,,,,,,,,,,,,,"champ_king_spawn_rings_offset",,,,,,,,,,
,,,,,,,,,50,,,,,,,,,,,,,"hero_champ_spawn_offset",,,,,,,,,,
,,,,,,,,,30,,,,,,,,,,,,,"hero_champ_spawn2_offset",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"champ_spawn_ring_offset",,,,,,,,,,
"Champion King hit",,"false","false",0,"false",0,"false","true",0,"Objects","false",130,75,"sfx/barbarian_king_attack_01.ogg",60,0,130,0,75,"false","true","hero_champ_hit_sparks",0,,"false","sfx/barbarian_king_attack_01.ogg",0,"false","false",60,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_champ_hit",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_champ_lance1",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_champ_lance2",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_champ_hit_smoke",,,,,,,,,,
,,,,,,,,,0,,,,,,,,,,,,,"hero_champ_hit_debris",,,,,,,,,,
