"TID","CN"
"TID_NEW_ITEMS_UNLOCKED","已解锁"
"TID_MISSION_SCREEN_TITLE","任务"
"TID_MISSION_REWARD","奖励："
"TID_MISSION_COMPLETE_TITLE","任务完成！"
"TID_ATTACK_LOCKED","将大本营升至2级，以解锁该游戏内容！"
"TID_RANKTITLE","等级"
"TID_BUTTON_REPAIR","重建"
"TID_DIAMOND_PACK_1","一小堆宝石"
"TID_DIAMOND_PACK_2","一小袋宝石"
"TID_DIAMOND_PACK_3","一麻袋宝石"
"TID_DIAMOND_PACK_4","一小箱宝石"
"TID_DIAMOND_PACK_5","一大箱宝石"
"TID_TRAIN_TUTORIAL_ARROW","按住不放"
"TID_DIAMOND_SHOP_PACK","<number>颗宝石"
"TID_GOLD_SHOP_PACK","<number>金币"
"TID_ELIXIR_SHOP_PACK","<number>圣水"
"TID_RESOURCE_PACK_GOLD_FULL","装满金币"
"TID_RESOURCE_PACK_ELIXIR_FULL","装满圣水"
"TID_RESOURCE_PACK_GOLD_10","补充最大储量的10%"
"TID_RESOURCE_PACK_ELIXIR_10","补充最大储量的10%"
"TID_RESOURCE_PACK_GOLD_50","补充最大储量的一半"
"TID_RESOURCE_PACK_ELIXIR_50","补充最大储量的一半"
"TID_CONTAINER_MAX","最大储量：<amount>"
"TID_SHOP_AVAILABLE","已建："
"TID_BATTLE_LOG_COL_1","对手："
"TID_BATTLE_LOG_COL_2","您失去的资源："
"TID_BATTLE_LOG_COL_3","结果："
"TID_PVP_BUTTON","搜索对手"
"TID_NPC_ATTACK_BUTTON","进攻"
"TID_NPC1","哥布林前哨基地"
"TID_NPC2","石头堡垒"
"TID_NPC3","交叉掩护"
"TID_NPC4","炮弹飞车"
"TID_NPC5","击破两杆烟雾炮"
"TID_NPC6","淘金热"
"TID_NPC7","马奇诺防线"
"TID_NPC8","恶鼠谷"
"TID_NPC9","野蛮哥布林"
"TID_NPC10","哥布林镇"
"TID_NPC11","迫击炮阵地"
"TID_NPC12","大爆炸"
"TID_NPC13","牢不可破"
"TID_NPC14","罗布堡"
"TID_NPC15","瞭望台"
"TID_NPC16","笨蛋的金子"
"TID_NPC17","一马平川"
"TID_NPC18","充气城堡"
"TID_NPC19","飞科华"
"TID_NPC20","哥布林营地"
"TID_NPC21","丹尼男孩"
"TID_NPC22","奥马哈海滩"
"TID_NPC23","铜墙铁壁"
"TID_NPC24","西西里防御"
"TID_NPC25","黑曜石之塔"
"TID_NPC26","箭头"
"TID_NPC27","迎宾红地毯"
"TID_NPC28","自然防御"
"TID_NPC29","钢铁骑士团"
"TID_NPC30","皇后布局"
"TID_NPC31","狭路相逢"
"TID_NPC32","武装黑猩猩"
"TID_NPC33","非常大酒店"
"TID_NPC34","核心人物"
"TID_NPC35","三个尖塔"
"TID_NPC36","哥布林野餐"
"TID_NPC37","诱饵开关"
"TID_NPC38","间接伤害"
"TID_NPC39","明智的选择"
"TID_NPC40","超级邪恶"
"TID_NPC41","水晶地壳"
"TID_NPC42","冰冻三尺"
"TID_NPC43","肆意乱跳"
"TID_NPC44","厨房水槽"
"TID_NPC45","极度恐惧"
"TID_NPC46","豪宅"
"TID_NPC47","皮卡超人游乐场"
"TID_NPC48","果子露塔"
"TID_NPC49","哥布林之王1"
"TID_NPC50","哥布林之王2"
"TID_MULTIPLAYER","联机模式"
"TID_SINGLEPLAYER","单人模式"
"TID_MULTIPLAYER_POINTS","您的奖杯："
"TID_POPUP_NOT_ENOUGH_DIAMONDS_TITLE","宝石不够"
"TID_POPUP_NOT_ENOUGH_DIAMONDS","您想获取更多宝石吗？"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_BUTTON","进入商店"
"TID_TRAINING_INFO","点击并长按要训练的兵种，开始训练您的部队。"
"TID_TRAINING_INFO2","拖拽兵种以进行训练或调整队列顺序"
"TID_FINISH_TRAINING","立即完成训练："
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","登录新的Facebook账号"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","您想将当前游戏连接到该Facebook账号吗？"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","登录新的苹果游戏中心(Game Center)账号"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","您想将本设备上的游戏进度保存到这个苹果游戏中心(Game Center)账号吗？"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","登录新的Google Play账号"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","您想用这个Google账号保存当前游戏进度吗？"
"TID_GEM_POPUP_TEXT","您的宝石用光了。去商店买一些吧！"
"TID_FRIEND_LIST_TEAMUP_1","与好友一起游戏"
"TID_FRIEND_LIST_TEAMUP_2","好友请求会出现在这里"
"TID_FRIEND_LIST_TEAMUP_2_FRIENDS","随时了解好友动态！"
"TID_TROOP_SPEED_UP_SUCCESS","部队训练已完成！"
"TID_UPDATING_CONTENT","正在下载"
"TID_LOADING","正在载入"
"TID_SHUTDOWN_STARTED","系统即将开始维护，游戏将在5分钟后关闭。很抱歉，在此期间不能发起进攻。"
"TID_SHUTDOWN_ATTACK_DISABLED","维护结束前，不能发起进攻，请耐心等待。"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center提醒"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","您想加载名叫<name>且大本营为<number>级的村庄吗？警告：如果加载该村庄，本机原来的游戏进度将丢失。"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google账号提醒"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","您想加载名叫<name>且大本营为<number>级的村庄吗？警告：如果加载该村庄，本机原来的游戏进度将丢失。"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook警告"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","该Facebook账号已经连接至另一个村庄。要连接至当前村庄吗？"
"TID_VIEW_HIGHSCORES","查看最强悍的部落和玩家。"
"TID_STARS_TOTAL","星星总数："
"TID_SETTINGS_SCREEN_TITLE","设置"
"TID_SETTINGS_NAME","名字"
"TID_SETTINGS_CHANGENAMENOTE","注意！您只能更改一次名字！"
"TID_SETTINGS_MUSIC","音乐"
"TID_SETTINGS_SFX","音效"
"TID_SETTINGS_GOOGLE","Google Play登录"
"TID_SETTINGS_FACEBOOK","Facebook"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","已连接"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","已断开"
"TID_SETTINGS_SNOW","雪"
"TID_FEEDBACK_BUTTON","报告问题"
"TID_FEEDBACK_EMAIL_TITLE","给《部落冲突》的反馈意见"
"TID_ABOUT_BUTTON","关于"
"TID_GIVE_NAME_TITLE","我的村庄叫做......"
"TID_BUTTON_DONE","完成"
"TID_RATE_APP_TITLE","给《部落冲突》(Clash of Clans)评分"
"TID_RATE_APP_MESSAGE","请在苹果商店给《部落冲突》(Clash of Clans)评分并反馈意见！"
"TID_RATE_APP_MESSAGE_ANDROID","请在Google Play给《部落冲突》(Clash of Clans)评分并反馈意见！"
"TID_BUTTON_RATE_APP_LATER","稍后"
"TID_BUTTON_RATE_APP_REVIEW","评论"
"TID_BUTTON_RATE_APP_NEVER","不再提示"
"TID_COME_BACK_NOTIFICATION_SMALL","嗨，快回来吧，您的村庄可不能群龙无首啊"
"TID_COME_BACK_NOTIFICATION_MEDIUM","嗨，快回来吧，您的村庄可不能群龙无首啊！"
"TID_COME_BACK_NOTIFICATION_LARGE","嗨，快回来吧，您的村庄可不能群龙无首啊"
"TID_SETTINGS_ON","开启"
"TID_SETTINGS_OFF","关闭"
"TID_INVALID_NAME","名称无效，请尝试其他名称。"
"TID_MULTIPLAYER_COST","消耗："
"TID_MULTIPLAYER_SHIELD_COST","攻击扣除："
"TID_MAP_LOCATION_1","皮卡超人湖"
"TID_MAP_LOCATION_2","禁忌森林"
"TID_MAP_LOCATION_3","得胜谷"
"TID_MAP_LOCATION_4","蛮荒之地"
"TID_MAP_LOCATION_5","冻湖"
"TID_MAP_LOCATION_6","好汉溪"
"TID_MAP_LOCATION_7","石湖"
"TID_MAP_LOCATION_8","阿斯兰天穹"
"TID_MAP_LOCATION_9","酸湖"
"TID_MAP_LOCATION_10","哥布林营地"
"TID_MAP_LOCATION_11","腐朽海"
"TID_MAP_LOCATION_12","金橡树旅馆"
"TID_MAP_LOCATION_13","科隆索要塞"
"TID_MAP_LOCATION_14","废旧隐匿处"
"TID_NAME_TOO_SHORT","用户名太短！"
"TID_BUILDER","建筑工人："
"TID_GUARD_BUY_CONFIRMATION","村庄守卫已启用！"
"TID_SHIELD_BUY_CONFIRMATION","护盾已启用！"
"TID_RESOURCE_BUY_CONFIRMATION","已收到资源！"
"TID_BUNDLE_BUY_CONFIRMATION","<ce53cff><bundle>已收到！</c>"
"TID_BATTLECOST","花费："
"TID_CLAN_TOTAL_POINTS","总积分："
"TID_CLAN_MEMBERS","成员："
"TID_CLAN_MEMBERS_COUNT","成员 <count>/<max>"
"TID_CLAN_TYPE","类型："
"TID_TAP_TO_VIEW","点击查看详情"
"TID_ALLIANCE_REQUEST_ACCEPTED","欢迎来到我们的部落！"
"TID_ALLIANCE_REQUEST_DECLINED","很抱歉，您申请加入部落的请求已被拒绝。"
"TID_ADD_FRIENDS_INFO","登录苹果游戏中心(Game Center)账号后您可以在这里看到您的游戏中心好友"
"TID_ADD_FRIENDS_INFO_ANDROID","Google Play好友马上就到！"
"TID_GAME_CENTER","苹果游戏中心(Game Center)"
"TID_REPAIR_CLAN_CASTLE_TITLE","重建部落城堡"
"TID_REPAIR_CLAN_CASTLE","解锁部落"
"TID_REPAIR_CLAN_CASTLE_2","加入部落与其他玩家结盟，互相派出增援部队，并在部落对战和部落竞赛中并肩作战。\n\n创建自己的部落，与好友并肩作战，招募部落成员，最终率领您的部落雄霸天下！"
"TID_POPUP_ABOUT_TO_SELL","您确定吗？"
"TID_TRAP_MINE_INFO","还在找\q危险，请勿靠近\q的警示牌吗？别浪费时间了，隐形炸弹是不会让你发现的，除非......"
"TID_TRAP_EJECTOR_INFO","曾经有一个精妙的弹簧摆在我的面前，我没有看见，然后，就没有然后了！"
"TID_WALL_INFO","城墙是保护村庄、阻挡敌军的最好防线。"
"TID_ABOUT","制作人员\n\n<names>\n\nClash of Clans ™ <version>\n2012-2023 Supercell Ltd.版权所有，保留所有权利。\n美国专利申请中\n所有使用本软件的行为受制于我们在www.supercell.com列明的条款、细则以及隐私保护政策。"
"TID_GEM_BUY_CONFIRMATION","收到<amount>颗宝石！"
"TID_MULTIDEVICE_INFO","登录Supercell ID保护您的游戏进度，并可在多台设备上同步您的游戏进度。"
"TID_GUARD_INFO","攻守兼备的最佳选择！村庄守卫不仅能保护您的村庄免受敌人攻击，还能让您随心所欲地攻击其他玩家。村庄守卫只能在没有护盾的情况下使用。"
"TID_SHIELD_INFO","长期防御！护盾能保护您的村庄免遭攻击，不过如果您发动进攻，护盾的有效时间将会减少。如果您购买多个护盾，那么护盾的持续时间会叠加。"
"TID_PLACEMENT_HINT_TUTORIAL1","在空地多次点击屏幕可以派出部队"
"TID_PLACEMENT_HINT_TUTORIAL2","按住屏幕不放可以迅速地派出部队"
"TID_PLACEMENT_HINT","点击或按住屏幕可以派出部队"
"TID_ACHIEVEMENT_NPC_STARS_TITLE","消灭哥布林！"
"TID_ACHIEVEMENT_NPC_STARS","在单人模式地图上赢取<number>颗星"
"TID_ACHIEVEMENT_TOWN_HALL_TITLE","更大，更好"
"TID_ACHIEVEMENT_TOWN_HALL","将大本营升至<number>级"
"TID_ACHIEVEMENT_VICTORY_POINTS_TITLE","战无不胜！"
"TID_ACHIEVEMENT_VICTORY_POINTS","在联机模式中累计赢得<number>个奖杯"
"TID_ACHIEVEMENT_UNIT_UNLOCK_TITLE","新兵集结"
"TID_ACHIEVEMENT_UNIT_UNLOCK","在兵营中解锁<name>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_TITLE","清爽整洁"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES","移除<number>个障碍物（树木和岩石等）"
"TID_ACHIEVEMENT_DONATE_UNITS_TITLE","患难之交"
"TID_ACHIEVEMENT_DONATE_UNITS","向部落成员派出<number>空间援兵"
"TID_ACHIEVEMENT_LOOT_GOLD_TITLE","抓金手"
"TID_ACHIEVEMENT_LOOT_GOLD","取得<number>金币"
"TID_ACHIEVEMENT_LOOT_ELIXIR_TITLE","圣水大亨"
"TID_ACHIEVEMENT_LOOT_ELIXIR","取得<number>圣水"
"TID_ACHIEVEMENT_CASTLE_TITLE","强国缔造者"
"TID_ACHIEVEMENT_CASTLE_REPAIR","重建部落城堡"
"TID_ACHIEVEMENT_CASTLE_UPGRADE","将部落城堡升至<number>级"
"TID_ACHIEVEMENT_DESTROY_WALLS_TITLE","拆墙达人"
"TID_ACHIEVEMENT_DESTROY_WALLS","在联机模式中摧毁<number>块城墙"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_TITLE","攻城拔寨"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL","在联机模式中摧毁<number>座大本营"
"TID_ACHIEVEMENT_PVP_ATTACKS_TITLE","常胜将军"
"TID_ACHIEVEMENT_PVP_ATTACKS","赢得<number>场联机模式战斗"
"TID_ACHIEVEMENT_PVP_DEFENSES_TITLE","固若金汤"
"TID_ACHIEVEMENT_PVP_DEFENSES","成功防御<number>次进攻"
"TID_ACHIEVEMENT_DESTROY_MORTARS_TITLE","迫击炮破坏达人"
"TID_ACHIEVEMENT_DESTROY_MORTARS","在联机模式战斗中摧毁<number>门迫击炮"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_TITLE","暗黑重油大亨"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR","取得<number>暗黑重油"
"TID_MOREGAMES","更多游戏"
"TID_ACHIEVEMENT_CLAIM_BUTTON","领取奖励"
"TID_POPUP_ACHIEVEMENTS_TITLE","成就"
"TID_ACHIEVEMENTS_INFO","苹果游戏中心(Game Center)中也会显示您的成就"
"TID_ACHIEVEMENTS_INFO_ANDROID","Google Play中也会显示您的成就"
"TID_ACHIEVEMENTS_COMPLETED","已完成："
"TID_ACHIEVEMENTS_REWARD","奖励："
"TID_ACHIEVEMENT_REWARD_CLAIMED","完成成就！您获得了<number>颗宝石。"
"TID_X","x"
"TID_NO_MESSAGES","暂时没有新信息"
"TID_NO_MESSAGES_TEXT","部落城堡修好后，您将从这里收到部落邀请"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","语言设置"
"TID_POPUP_CHANGE_LANGUAGE","您确定要更改语言设置吗？"
"TID_LEADERBOARDBANNER_CLANTOURNAMENTS","部落锦标赛"
"TID_LEADERBOARDBANNER_REWARD","排名前三的部落将得到：（由部落内排名前二十名的玩家平分）"
"TID_LEADERBOARDBANNER_TIMELEFT","离结束还有："
"TID_ACHIEVEMENT_GOLDSTORAGE_TITLE","储金罐达人"
"TID_ACHIEVEMENT_GOLDSTORAGE_UPGRADE","将储金罐升至<number>级"
"TID_ACHIEVEMENT_DESTROY_BUILDER_TITLE","工棚破坏者"
"TID_ACHIEVEMENT_DESTROY_BUILDER","在联机模式中摧毁<number>个建筑工人小屋"
"TID_MOVEMENT_SPEED","移动速度："
"TID_TRAP_SUPERBOMB","巨型炸弹"
"TID_TRAP_SUPERBOMB_INFO","如果你想要的是一场大爆炸，那选巨型炸弹准没错。"
"TID_LEADERBOARDBANNER_1","1）"
"TID_LEADERBOARDBANNER_2","2）"
"TID_LEADERBOARDBANNER_3","3）"
"TID_ACHIEVEMENT_COMPLETED","该成就已完成！"
"TID_PUSH_ATTACKED","您的村庄被<attacker>袭击了！"
"TID_SURRENDER_POPUP_TITLE","放弃？"
"TID_SURRENDER_POPUP_TEXT","首领，我们还没有取得战斗的胜利，现在撤退我们将丢失奖杯，您确定要下达撤退命令吗？"
"TID_END_BATTLE_POPUP_TITLE","结束战斗？"
"TID_END_BATTLE_POPUP_TEXT","首领，确定要结束战斗吗？"
"TID_SHIELD_ON_COOLDOWN","护盾暂不可用！"
"TID_COOLDOWN","冷却时间："
"TID_WAITING_FOR_COOLDOWN","需等待："
"TID_FAQ_BUTTON","帮助与支持"
"TID_FAQ_WINDOW_TITLE","帮助与支持"
"TID_FORUMS_BUTTON","论坛"
"TID_HINT_WELCOME","很久很久以前，在魔法森林里有一片空地......"
"TID_HINT_UPGRADE_CANNONS","升级加农炮可以提高您的防御能力。"
"TID_HINT_SHIELD","太忙了没空玩《部落冲突》？记得购买护盾保护您的奖杯！"
"TID_HINT_UPGRADE_TROOPS","建造实验室并升级军队，增强军队战斗力！"
"TID_HINT_UPGRADE_MINES","金币不够用了？赶紧升级您的金矿吧。"
"TID_HINT_BUY_TROOP_HOUSING","升级兵营以组建一支庞大的军队！"
"TID_HINT_UPGRADE_WALLS","升级城墙以延缓敌军的进攻。"
"TID_HINT_CANNON_UPGRADE_NOT_FUNCTIONING","加农炮等防御建筑在升级的时候无法进行防守！"
"TID_HINT_RESOURCE_UPGRADE_NOT_FUNCTIONING","金矿和圣水收集器在升级的时候不能产出资源。"
"TID_HINT_RESOURCE_LOSSES","即使您的村庄被彻底摧毁，您也不会失去全部金币和圣水。"
"TID_HINT_DEFENSE","运筹帷幄，攻防兼备才是最明智的！"
"TID_HINT_BARBARIAN_TARGET","头脑简单的野蛮人只会攻击最近的目标。"
"TID_HINT_ARCHER_TARGET","任何进入射程的敌人都逃不过弓箭手的穿杨之箭。"
"TID_HINT_GOBLIN_TARGET","哥布林总是觊觎金币和圣水，他们将优先攻击资源建筑。"
"TID_HINT_GOBLIN_DAMAGE","哥布林能对资源建筑造成双倍伤害。"
"TID_HINT_GIANT_TARGET","巨人喜欢攻击加农炮等防御建筑。"
"TID_HINT_GIANT_DEPLOY","巨人可承受大量伤害，先派遣他们吸引敌军火力吧。"
"TID_HINT_WALLBREAKER_TARGET","炸弹人会炸毁城墙为部队开路，以便让主力部队更好地攻击敌军建筑。"
"TID_HINT_WALLBREAKER_DAMAGE","炸弹人愿意与敌军城墙同归于尽，能给城墙造成巨大破坏。"
"TID_HINT_BALLOON_TARGET","气球兵优先攻击敌军的各种防御建筑，例如加农炮。"
"TID_HINT_BALLOON_AIR","气球兵是空中部队，加农炮和迫击炮无法攻击到它。"
"TID_HINT_WIZARD_INFO","法师可以给敌人造成大量伤害，但自身防御能力不强。"
"TID_HINT_HEALER_INFO","天使只能治疗地面部队，不能攻击敌人。"
"TID_HINT_HEALER_AIR","天使是飞行部队，防空火箭和箭塔能把她轻易击落。"
"TID_HINT_DRAGON_AIR","飞龙是强大的空中部队，可以攻击陆空目标。"
"TID_HINT_PEKKA_INFO","皮卡超人是骑士？是武士？还是机器人？只有天知道！"
"TID_HINT_PEKKA_TRAP","凭借一身重型盔甲，皮卡超人可以无视隐形弹簧。"
"TID_HINT_CANNON_TARGET","加农炮只能攻击地面部队。"
"TID_HINT_MORTAR_TARGET","迫击炮只能攻击地面部队。"
"TID_HINT_MORTAR_DAMAGE","迫击炮能对地面部队造成溅射式伤害。"
"TID_HINT_ARCHER_TOWER_TARGET","箭塔射程远，并且可以攻击陆空目标。"
"TID_HINT_AIR_DEFENSE_TARGET","防空火箭只会攻击空中目标。"
"TID_HINT_WIZARD_TOWER_DAMAGE","法师塔发出的火球可以对目标区域内的多个目标造成伤害。"
"TID_HINT_WIZARD_TOWER_TARGET","法师塔可以攻击陆空目标。"
"TID_HINT_TESLA_HIDDEN","特斯拉电磁塔只在攻击者靠近时才显现。"
"TID_HINT_TESLA_TARGET","特斯拉电磁塔可以攻击陆空部队。"
"TID_HINT_TRAPS_TARGET","陷阱只在攻击者靠近时才显现。"
"TID_HINT_OBSTACLES","清除岩石和树木等障碍物将有机会获得宝石哦。"
"TID_HINT_BATTLE_LOG","战斗日志里面记录了您的交战记录哦。"
"TID_HINT_REPLAY","您可以从战斗日志中观看战斗回放！"
"TID_HINT_ENEMY_TOWN_HALL","摧毁敌军大本营您可以获得一颗胜利之星。"
"TID_HINT_CLAN_CASTLE","部落城堡里的部队会保护您的村庄。"
"TID_HINT_CAMP","兵营里的部队只能对外攻击，而不会保护您的村庄。"
"TID_HINT_SHIELD2","护盾可以保护您免受他人袭击，但是如果您主动出击的话，护盾的时间会相应减少哦。"
"TID_HINT_SHIELD_GAIN","如果有敌人摧毁了您的村庄，您可免费获得护盾。"
"TID_HINT_SHIELD_GAIN_TIME","如果您的村庄破坏严重，就能获得时间更为持久的护盾。"
"TID_HINT_SHIELD_LOSE","在护盾保护期间进攻其他玩家，您的护盾有效时间将减少几个小时。"
"TID_HINT_SHIELD_SINGLE_PLAYER","攻打哥布林部落（单人模式）不会导致护盾失效。"
"TID_HINT_SINGLE_PLAYER_REWARDS","还差一点金币进行升级？可通过单人模式从哥布林那里获得一些！"
"TID_HINT_TROPHY_COUNT","您所赢得的奖杯都来自对手！"
"TID_HINT_ACHIEVEMENT_GEMS","完成成就可以获取免费宝石！"
"TID_HINT_UNLOCKS","升级大本营可以解锁新型建筑和新的建筑等级哦！"
"TID_HINT_REBUILD_CLANCASTLE","重建部落城堡后就可以和其他玩家一起并肩战斗！"
"TID_HINT_CLAN_REINFORCEMENTS","通过部落城堡向部落成员请求增援！"
"TID_HINT_CLAN_TROOP_DEPLOY","部落城堡内驻扎的援军既可以保护村庄免受敌军袭击，也可以跟随您外出征战。"
"TID_HINT_SPELL_LIGTHNING","雷电法术可对小范围内的建筑和军队造成伤害。"
"TID_HINT_SPELL_HEALING","疗伤法术可形成治疗光环，治疗身处光环内的军队。"
"TID_HINT_SPELL_RAGE","狂暴法术可以产生一个狂暴光环，让身处光环内的军队变得更快、更强。"
"TID_HINT_SPELL_JUMP","弹跳法术可以创建一个跨越敌军城墙的临时通道，让您的大军顺畅通过。"
"TID_HINT_SPELL_JUMP_2","试着使用弹跳法术让攻击城墙的近战部队直捣黄龙！"
"TID_HINT_FORUMS",""
"TID_HINT_LABORATORY","您可以在实验室升级部队，让它们变得更加强大！"
"TID_HINT_DPS","军队和防御建筑的伤害值显示的是每秒伤害值。"
"TID_HINT_LABORATORY_UPGRADES","实验室内的项目一旦开始升级就不能取消。请首领三思哦！"
"TID_HINT_USABLE_WHILE_UPGRADING","兵营、部落城堡和用于存储资源的建筑在升级之时都能正常运转。"
"TID_HINT_END_BATTLE","获得一颗胜利之星后，您可以选择结束战斗并获得胜利。"
"TID_HINT_CHAT_REPORT","如果在聊天室发现不当言论，请点击该言论，并点击\q举报\q按钮。"
"TID_HINT_CHAT_REPORT_LIMIT","只在必要时举报玩家——别玩过火了！"
"TID_HINT_REVENGE_OF_REVENGE","您先攻击对方的情况下是不能再向对方反击的。"
"TID_HINT_BATTLE_ENDS","当您耗尽所有部队、部落援军和伤害法术时，战斗结束。"
"TID_HINT_XBOW_LVL_8","升级大本营可获取新的防御武器——十字连弩。"
"TID_HINT_XBOW_TARGETS_1","您可设定十字连弩攻击小范围内的地面和空中目标。"
"TID_HINT_XBOW_TARGETS_2","您可设定十字连弩只攻击大范围的地面目标。"
"TID_HINT_XBOW_AMMO","十字连弩以圣水作为弹药。要记得在遭受敌人攻击后及时装填圣水！"
"TID_HINT_BOOST_RESOURCES","当金矿和圣水收集器升级到5级后，您可以用宝石提高金矿和圣水收集器的产量。"
"TID_HINT_BOOST_SPELLS","您可以用宝石提升法术工厂的配制速度。"
"TID_HINT_BOOST_TRAINING","您可以用宝石提升训练营的训练速度。"
"TID_HINT_USE_SPELLS","法术对战斗结果有决定性作用，一定要明智使用！"
"TID_HINT_DARK_ELIXIR_USAGE","您可以使用暗黑重油召唤领地内最强大的英雄。"
"TID_HINT_DARK_ELIXIR_BUILDINGS","从7级大本营开始可以储存、生产暗黑重油，还可训练暗黑重油部队！"
"TID_HINT_DARK_ELIXIR_LOOT","建好暗黑重油罐，就可以去获得暗黑重油了。"
"TID_HINT HEROES_USE","英雄可以攻击敌人的村庄也能保护您的村庄。"
