"Barbarian",,,,,,,,,,,,,,,,,,
,"spawn","TRUE",,,"archer8_cheer1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
"Archer9",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"archer9_run1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"idle","TRUE",,,"archer9_idle1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"attack","TRUE",,5,"archer9_attack1","FALSE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"celebrate","TRUE",,,"archer9_cheer1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",,,"archer9_cheer1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
"Archer10",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"archer10_run1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"idle","TRUE",,,"archer10_idle1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"attack","TRUE",,5,"archer10_attack1","FALSE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"celebrate","TRUE",,,"archer10_cheer1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",,,"archer10_cheer1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
"Archer11",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"archer11_run1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"idle","TRUE",,,"archer11_idle1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"attack","TRUE",,5,"archer11_attack1","FALSE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"celebrate","TRUE",,,"archer11_cheer1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
,"spawn","TRUE",,,"archer11_cheer1","TRUE","TRUE","sc/chr_archer.sc",,,,,,,,,,
"Giant",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant_walk1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"idle","TRUE",,,"giant_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,16,"giant_attack2","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,14,"giant_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"celebrate","TRUE",,,"giant_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant2_walk1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"idle","TRUE",,,"giant2_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant2_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,16,"giant2_attack2","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,14,"giant2_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"celebrate","TRUE",,,"giant2_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant3_walk1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"idle","TRUE",10,,"giant3_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant3_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,16,"giant3_attack2","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,14,"giant3_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"celebrate","TRUE",1,,"giant3_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant6",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant6_walk1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"idle","TRUE",,,"giant6_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant6_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,16,"giant6_attack2","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,14,"giant6_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"celebrate","TRUE",,,"giant6_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant7",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant7_walk1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"idle","TRUE",10,,"giant7_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant7_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,16,"giant7_attack2","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,14,"giant7_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"giant7_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant8",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant8_walk1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"idle","TRUE",,,"giant8_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant8_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,16,"giant8_attack2","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,14,"giant8_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"celebrate","TRUE",,,"giant8_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant9",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant9_walk1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"idle","TRUE",,,"giant9_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant9_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,16,"giant9_attack2","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,14,"giant9_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"celebrate","TRUE",,,"giant9_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant10",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant10_walk1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"idle","TRUE",,,"giant10_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant10_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,16,"giant10_attack2","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,14,"giant10_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"celebrate","TRUE",,,"giant10_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant11",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant11_walk1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"idle","TRUE",,,"giant11_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant11_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,16,"giant11_attack2","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,,"TRUE",1,14,"giant11_attack3","FALSE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"celebrate","TRUE",,,"giant11_idle1","TRUE","TRUE","sc/chr_giant.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 1",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant1_spec_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",,,"giant1_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant1_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant1_spec_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant1_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"activate","TRUE",,,"giant1_spec_ability1","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",,,"giant1_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant2_spec_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",10,,"giant2_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant2_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant2_spec_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant2_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"activate","TRUE",,,"giant2_spec_ability1","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",4,,"giant2_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant3_spec_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",,,"giant3_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant3_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant3_spec_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant3_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"activate","TRUE",,,"giant3_spec_ability1","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",,,"giant3_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 4",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant4_spec_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",,,"giant4_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant4_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant4_spec_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant4_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"activate","TRUE",,,"giant4_spec_ability1","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",,,"giant4_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 5",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant5_spec_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",,,"giant5_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant5_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant5_spec_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant5_spec_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"activate","TRUE",,,"giant5_spec_ability1","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",,,"giant5_spec_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 1 (ability used)",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant_special_empty_lvl1_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",,,"giant_special_empty_lvl1_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant_special_empty_lvl1_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant_special_empty_lvl1_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant_special_empty_lvl1_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",,,"giant_special_empty_lvl1_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 2 (ability used)",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant_special_empty_lvl2_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",10,,"giant_special_empty_lvl2_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant_special_empty_lvl2_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant_special_empty_lvl2_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant_special_empty_lvl2_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",4,,"giant_special_empty_lvl2_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 3 (ability used)",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant_special_empty_lvl3_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",,,"giant_special_empty_lvl3_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant_special_empty_lvl3_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant_special_empty_lvl3_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant_special_empty_lvl3_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",,,"giant_special_empty_lvl3_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 4 (ability used)",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant_special_empty_lvl4_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",,,"giant_special_empty_lvl4_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant_special_empty_lvl4_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant_special_empty_lvl4_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant_special_empty_lvl4_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",,,"giant_special_empty_lvl4_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Boxer Giant 5 (ability used)",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale","SWF","SyncChildAnimations",,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int","String","boolean",,,,,,,,
,"walk","TRUE",,,"giant_special_empty_lvl5_walk1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"idle","TRUE",,,"giant_special_empty_lvl5_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"attack","TRUE",1,14,"giant_special_empty_lvl5_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,16,"giant_special_empty_lvl5_attack2","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,,"TRUE",1,14,"giant_special_empty_lvl5_attack3","FALSE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"celebrate","TRUE",,,"giant_special_empty_lvl5_idle1","TRUE","TRUE",120,"sc/chr_giant2.sc","TRUE",,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Dragon",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"idle","TRUE",,,"dragon_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"attack","TRUE",,2,"dragon_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"celebrate","TRUE",,,"dragon_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Dragon2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon2_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"idle","TRUE",,,"dragon2_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"attack","TRUE",,2,"dragon2_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"celebrate","TRUE",,,"dragon2_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Dragon3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon3_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"idle","TRUE",,,"dragon3_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"attack","TRUE",,2,"dragon3_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"celebrate","TRUE",,,"dragon3_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Dragon4",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon4_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"idle","TRUE",,,"dragon4_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"attack","TRUE",,2,"dragon4_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"celebrate","TRUE",,,"dragon4_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Dragon5",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon5_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"idle","TRUE",,,"dragon5_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"attack","TRUE",,2,"dragon5_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"celebrate","TRUE",,,"dragon5_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Dragon6",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon6_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"idle","TRUE",,,"dragon6_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"attack","TRUE",,2,"dragon6_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"celebrate","TRUE",,,"dragon6_fly1","TRUE","TRUE","sc/chr_dragon.sc",,,,,,,,,,
,"die","FALSE",,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
