"TID","CNT"
"TID_TUTORIAL_ATTACK_NPC_2","做得很好。現在我們就給那些綠矮子一點顏色瞧瞧！"
"TID_TUTORIAL_ATTACK_NPC_BUTTON","攻擊！"
"TID_NPC_NAME_TUTORIAL","惡有惡報"
"TID_NPC_NAME_TUTORIAL2","哥布林森林"
"TID_JOINALLIANCEQUESTION","接受部落邀請？"
"TID_POPUP_SHIELD_REMOVAL_TITLE","在護盾保護期間發動進攻"
"TID_POPUP_SHIELD_REMOVAL","您可以隨時搜尋對手，但是一旦您發動攻擊，您的護盾時間就會對應減少。如果所需扣除的護盾時間多於您剩餘的護盾時間，那麼您的護盾會立即失效。"
"TID_UPDATE_TROOP_LEVEL","提升至<number>級"
"TID_LEVEL_UP","提升等級！"
"TID_NEW_ITEMS_UNLOCKED","已解鎖新項目"
"TID_MISSION_SCREEN_TITLE","任務"
"TID_MISSION_REWARD","獎勵："
"TID_MISSION_COMPLETE_TITLE","任務完成！"
"TID_ATTACK_LOCKED","將大本營提升至2級以解鎖此功能！"
"TID_RANKTITLE","等級"
"TID_BUTTON_REPAIR","重建"
"TID_DIAMOND_PACK_1","一小堆寶石"
"TID_DIAMOND_PACK_2","一小袋寶石"
"TID_DIAMOND_PACK_3","一大袋寶石"
"TID_DIAMOND_PACK_4","一小箱寶石"
"TID_DIAMOND_PACK_5","一大箱寶石"
"TID_TRAIN_TUTORIAL_ARROW","按住不放"
"TID_DIAMOND_SHOP_PACK","<number>顆寶石"
"TID_GOLD_SHOP_PACK","<number>金幣"
"TID_ELIXIR_SHOP_PACK","<number>聖水"
"TID_RESOURCE_PACK_GOLD_FULL","補充100%最大儲存量"
"TID_RESOURCE_PACK_ELIXIR_FULL","補充100%最大儲存量"
"TID_RESOURCE_PACK_GOLD_10","補充10%最大儲存量"
"TID_RESOURCE_PACK_ELIXIR_10","補充10%最大儲存量"
"TID_RESOURCE_PACK_GOLD_50","補充50%最大儲存量"
"TID_RESOURCE_PACK_ELIXIR_50","補充50%最大儲存量"
"TID_CONTAINER_MAX","最大儲存量：<amount>"
"TID_SHOP_AVAILABLE","已建造："
"TID_BATTLE_LOG_COL_1","對手："
"TID_BATTLE_LOG_COL_2","失去資源："
"TID_BATTLE_LOG_COL_3","結果："
"TID_PVP_BUTTON","尋找對戰目標"
"TID_NPC_ATTACK_BUTTON","進攻"
"TID_NPC1","哥布林前哨基地"
"TID_NPC2","石頭堡壘"
"TID_NPC3","交叉掩護"
"TID_NPC4","炮彈飛車"
"TID_NPC5","兩桿大煙槍"
"TID_NPC6","淘金熱"
"TID_NPC7","馬奇諾防線"
"TID_NPC8","惡鼠谷"
"TID_NPC9","野蠻哥布林"
"TID_NPC10","哥布林鎮"
"TID_NPC11","迫擊炮基地"
"TID_NPC12","大爆炸"
"TID_NPC13","牢不可破"
"TID_NPC14","諾布堡"
"TID_NPC15","瞭望台"
"TID_NPC16","笨蛋的金子"
"TID_NPC17","一馬平川"
"TID_NPC18","充氣城堡"
"TID_NPC19","飛科華"
"TID_NPC20","哥布林營地"
"TID_NPC21","丹尼男孩"
"TID_NPC22","奧馬哈海灘"
"TID_NPC23","銅牆鐵壁"
"TID_NPC24","西西里防禦"
"TID_NPC25","黑曜岩之塔"
"TID_NPC26","箭頭"
"TID_NPC27","迎賓紅地毯"
"TID_NPC28","天然防禦"
"TID_NPC29","鋼鐵騎士團"
"TID_NPC30","皇后佈局"
"TID_NPC31","狹路相逢"
"TID_NPC32","武裝黑猩猩"
"TID_NPC33","非常大酒店"
"TID_NPC34","核心人物"
"TID_NPC35","3A"
"TID_NPC36","哥布林野餐"
"TID_NPC37","誘餌開關"
"TID_NPC38","間接傷害"
"TID_NPC39","明智的選擇"
"TID_NPC40","超級邪惡"
"TID_NPC41","水晶地殼"
"TID_NPC42","冰凍三尺"
"TID_NPC43","肆意亂跳"
"TID_NPC44","廚房水槽"
"TID_NPC45","極度恐懼"
"TID_NPC46","豪宅"
"TID_NPC47","皮卡超人的遊樂場"
"TID_NPC48","果子露塔"
"TID_NPC49","哥布林之王v.1"
"TID_NPC50","哥布林之王v.2"
"TID_MULTIPLAYER","多人遊戲"
"TID_SINGLEPLAYER","單人模式"
"TID_MULTIPLAYER_POINTS","您的獎盃數："
"TID_POPUP_NOT_ENOUGH_DIAMONDS_TITLE","寶石不足"
"TID_POPUP_NOT_ENOUGH_DIAMONDS","您想獲取更多寶石嗎？"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_BUTTON","進入商店"
"TID_TRAINING_INFO","點擊並長按要訓練的兵種，開始訓練您的部隊。"
"TID_TRAINING_INFO2","拖曳兵種以進行訓練或調整佇列順序"
"TID_FINISH_TRAINING","立即完成訓練："
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","登入新的Facebook帳號"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","是否要將目前的遊戲連結至此Facebook帳號？"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","登入新的Game Center帳號"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","您想將本裝置上的遊戲進度儲存到這個Game Center帳號嗎？"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","登入新的Google Play帳戶"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","您想將本裝置上的遊戲進度儲存到這個Google帳戶嗎？"
"TID_GEM_POPUP_TEXT","您的寶石用完了。請前往「商店」購買更多寶石！"
"TID_FRIEND_LIST_TEAMUP_1","與好友一起遊戲"
"TID_FRIEND_LIST_TEAMUP_2","好友請求會出現在這裡"
"TID_FRIEND_LIST_TEAMUP_2_FRIENDS","隨時瞭解好友動態！"
"TID_TROOP_SPEED_UP_SUCCESS","部隊訓練已完成！"
"TID_UPDATING_CONTENT","正在下載內容"
"TID_LOADING","正在載入"
"TID_SHUTDOWN_STARTED","系統即將開始維護，遊戲將在5分鐘後關閉。很抱歉，在此期間無法發動進攻。"
"TID_SHUTDOWN_ATTACK_DISABLED","維護結束前，不能發起進攻，請耐心等待。"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center提醒"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","你要載入大本營<number>級且名為<name>的村莊嗎？警告：將遺失目前的遊戲進度。"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google帳戶提醒"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","你要載入大本營<number>級且名為<name>的村莊嗎？警告：將遺失目前的遊戲進度。"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook警示"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","此Facebook帳號已關聯至另一個《部落衝突》遊戲進度。要將它關聯至您目前的遊戲進度嗎？"
"TID_VIEW_HIGHSCORES","查看世界上最強大的部落與玩家。"
"TID_STARS_TOTAL","星星總數："
"TID_SETTINGS_SCREEN_TITLE","設定"
"TID_SETTINGS_NAME","名稱"
"TID_SETTINGS_CHANGENAMENOTE","請注意！您的名稱只能變更一次！"
"TID_SETTINGS_MUSIC","音樂"
"TID_SETTINGS_SFX","音效"
"TID_SETTINGS_GOOGLE","Google Play登入"
"TID_SETTINGS_FACEBOOK","Facebook"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","已連線"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","已中斷連線"
"TID_SETTINGS_SNOW","雪"
"TID_FEEDBACK_BUTTON","回報問題"
"TID_FEEDBACK_EMAIL_TITLE","向《部落衝突》的提供意見"
"TID_ABOUT_BUTTON","關於"
"TID_GIVE_NAME_TITLE","我的村莊叫做......"
"TID_BUTTON_DONE","完成"
"TID_RATE_APP_TITLE","為《部落衝突》評分"
"TID_RATE_APP_MESSAGE","請在App Store中為《部落衝突》評分或發表評論，為我們提供寶貴的意見！"
"TID_RATE_APP_MESSAGE_ANDROID","請在Google Play中為《部落衝突》評分或發表評論，為我們提供寶貴的意見！"
"TID_BUTTON_RATE_APP_LATER","稍後"
"TID_BUTTON_RATE_APP_REVIEW","評論"
"TID_BUTTON_RATE_APP_NEVER","不再顯示"
"TID_COME_BACK_NOTIFICATION_SMALL","嗨，快回來吧，您的村莊可不能群龍無首啊"
"TID_COME_BACK_NOTIFICATION_MEDIUM","嗨，快回來吧，您的村莊可不能群龍無首啊！"
"TID_COME_BACK_NOTIFICATION_LARGE","嗨，快回來吧，您的村莊可不能群龍無首啊"
"TID_SETTINGS_ON","開啟"
"TID_SETTINGS_OFF","關閉"
"TID_INVALID_NAME","無效的名稱，請嘗試其他名稱。"
"TID_MULTIPLAYER_COST","對戰花費："
"TID_MULTIPLAYER_SHIELD_COST","攻擊扣除："
"TID_MAP_LOCATION_1","皮卡超人之湖"
"TID_MAP_LOCATION_2","禁忌森林"
"TID_MAP_LOCATION_3","勝利峽谷"
"TID_MAP_LOCATION_4","蠻荒之地"
"TID_MAP_LOCATION_5","冰凍之湖"
"TID_MAP_LOCATION_6","劫掠之溪"
"TID_MAP_LOCATION_7","石湖"
"TID_MAP_LOCATION_8","亞斯蘭之穹"
"TID_MAP_LOCATION_9","酸湖"
"TID_MAP_LOCATION_10","哥布林營地"
"TID_MAP_LOCATION_11","腐之海"
"TID_MAP_LOCATION_12","金橡樹旅館"
"TID_MAP_LOCATION_13","巨石要塞"
"TID_MAP_LOCATION_14","廢棄藏身處"
"TID_NAME_TOO_SHORT","名稱太短！"
"TID_BUILDER","建築工人："
"TID_GUARD_BUY_CONFIRMATION","村莊守衛已啟動！"
"TID_SHIELD_BUY_CONFIRMATION","護盾已啟用！"
"TID_RESOURCE_BUY_CONFIRMATION","已獲得資源！"
"TID_BUNDLE_BUY_CONFIRMATION","<ce53cff><bundle>已收到！</c>"
"TID_BATTLECOST","花費："
"TID_CLAN_TOTAL_POINTS","總積分："
"TID_CLAN_MEMBERS","成員："
"TID_CLAN_MEMBERS_COUNT","成員 <count>/<max>"
"TID_CLAN_TYPE","類型："
"TID_TAP_TO_VIEW","點選以查看詳細資料"
"TID_ALLIANCE_REQUEST_ACCEPTED","歡迎加入我們的部落！"
"TID_ALLIANCE_REQUEST_DECLINED","加入部落的請求遭到拒絕！"
"TID_ADD_FRIENDS_INFO","登入Game Center帳號後您可以在這裡看到您的遊戲中心好友"
"TID_ADD_FRIENDS_INFO_ANDROID","Google Play好友即將出現！"
"TID_GAME_CENTER","Game Center"
"TID_REPAIR_CLAN_CASTLE_TITLE","重建部落城堡"
"TID_REPAIR_CLAN_CASTLE","解鎖部落"
"TID_REPAIR_CLAN_CASTLE_2","加入部落可結交新的盟友、獲得增援部隊，以及參加部落對戰和部落競賽。\n\n建立屬於自己的部落可和好友一起遊戲、召募新成員，並在這片土地上闖出自己的名號！"
"TID_POPUP_ABOUT_TO_SELL","您確定嗎？"
"TID_TRAP_MINE_INFO","還在找\q危險，請勿靠近\q的警示牌嗎？別浪費時間了，隱形炸彈是不會讓你發現的，除非......"
"TID_TRAP_EJECTOR_INFO","這個充滿彈跳力的小東西能夠把不速之客彈出您的領地之外！"
"TID_WALL_INFO","城牆是保護村莊及阻擋敵軍的最佳防線。"
"TID_ABOUT","製作人員\n\n<names>\n\nClash of Clans ™ <version>\n2012-2023 Supercell Ltd.版權所有，保留所有權利。\n美國專利申請中\n所有使用本軟體的行為受制於我們在www.supercell.com列明的條款、細則以及隱私保護政策。"
"TID_GEM_BUY_CONFIRMATION","收到<amount>顆寶石！"
"TID_MULTIDEVICE_INFO","登入Supercell ID以保護您的遊戲進度，並可在多台裝置上同步您的遊戲進度。"
"TID_GUARD_INFO","攻守兼備的最佳選擇！村莊守衛不僅能保護您的村莊免受敵人攻擊，還能讓您隨心所欲地攻擊其他玩家。村莊守衛只能在沒有護盾的情況下使用。"
"TID_SHIELD_INFO","長效型的防禦能力！護盾可以防止村莊遭受攻擊，但如果您發動攻擊，將會消耗剩餘的護盾有效時間。如果您購買多個護盾，護盾的有效時間將疊加。"
"TID_PLACEMENT_HINT_TUTORIAL1","在空白區域中點擊螢幕數次可派出部隊"
"TID_PLACEMENT_HINT_TUTORIAL2","按住不放可快速派出部隊"
"TID_PLACEMENT_HINT","點擊或按住不放可以派出部隊"
"TID_ACHIEVEMENT_NPC_STARS_TITLE","打倒哥布林！"
"TID_ACHIEVEMENT_NPC_STARS","在單人模式地圖上贏得<number>顆星星"
"TID_ACHIEVEMENT_TOWN_HALL_TITLE","越大越好"
"TID_ACHIEVEMENT_TOWN_HALL","將大本營提升至<number>級"
"TID_ACHIEVEMENT_VICTORY_POINTS_TITLE","戰無不勝！"
"TID_ACHIEVEMENT_VICTORY_POINTS","在多人遊戲中累計贏得<number>個獎盃"
"TID_ACHIEVEMENT_UNIT_UNLOCK_TITLE","招兵買馬"
"TID_ACHIEVEMENT_UNIT_UNLOCK","在兵營中解鎖<name>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_TITLE","保持整潔"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES","移除<number>項障礙物 (樹木、岩石、灌木叢)"
"TID_ACHIEVEMENT_DONATE_UNITS_TITLE","患難之交"
"TID_ACHIEVEMENT_DONATE_UNITS","向部落成員派出<number>空間援兵"
"TID_ACHIEVEMENT_LOOT_GOLD_TITLE","搶錢世家"
"TID_ACHIEVEMENT_LOOT_GOLD","盜取<number>金幣"
"TID_ACHIEVEMENT_LOOT_ELIXIR_TITLE","聖水大掠奪"
"TID_ACHIEVEMENT_LOOT_ELIXIR","盜取<number>聖水"
"TID_ACHIEVEMENT_CASTLE_TITLE","帝國締造者"
"TID_ACHIEVEMENT_CASTLE_REPAIR","重建部落城堡"
"TID_ACHIEVEMENT_CASTLE_UPGRADE","將部落城堡提升至<number>級"
"TID_ACHIEVEMENT_DESTROY_WALLS_TITLE","破牆專家"
"TID_ACHIEVEMENT_DESTROY_WALLS","在多人遊戲戰鬥中破壞<number>塊城牆"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_TITLE","攻城拔寨"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL","在多人遊戲戰鬥中破壞<number>座大本營"
"TID_ACHIEVEMENT_PVP_ATTACKS_TITLE","征服者"
"TID_ACHIEVEMENT_PVP_ATTACKS","贏得<number>場多人遊戲戰鬥"
"TID_ACHIEVEMENT_PVP_DEFENSES_TITLE","固若金湯"
"TID_ACHIEVEMENT_PVP_DEFENSES","成功防禦<number>次進攻"
"TID_ACHIEVEMENT_DESTROY_MORTARS_TITLE","迫擊炮破壞達人"
"TID_ACHIEVEMENT_DESTROY_MORTARS","在多人遊戲戰鬥中破壞<number>座迫擊炮"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_TITLE","英雄俠盜"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR","盜取<number>闇黑重油"
"TID_MOREGAMES","更多遊戲"
"TID_ACHIEVEMENT_CLAIM_BUTTON","領取獎勵"
"TID_POPUP_ACHIEVEMENTS_TITLE","成就"
"TID_ACHIEVEMENTS_INFO","在Game Center中也會顯示成就"
"TID_ACHIEVEMENTS_INFO_ANDROID","在Google Play中也會顯示成就"
"TID_ACHIEVEMENTS_COMPLETED","已完成："
"TID_ACHIEVEMENTS_REWARD","獎勵："
"TID_ACHIEVEMENT_REWARD_CLAIMED","成就達成！您獲得了<number>顆寶石。"
"TID_X","x"
"TID_NO_MESSAGES","目前沒有新訊息"
"TID_NO_MESSAGES_TEXT","重建部落城堡後，您就會在此處收到部落邀請"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","語言設定"
"TID_POPUP_CHANGE_LANGUAGE","是否要變更語言設定？"
"TID_LEADERBOARDBANNER_CLANTOURNAMENTS","部落錦標賽"
"TID_LEADERBOARDBANNER_REWARD","獲得前3名的部落可獲得：(平均分配給部落中前20名玩家)"
"TID_LEADERBOARDBANNER_TIMELEFT","離結束還有："
"TID_ACHIEVEMENT_GOLDSTORAGE_TITLE","儲金罐達人"
"TID_ACHIEVEMENT_GOLDSTORAGE_UPGRADE","將儲金罐提升至<number>級"
"TID_ACHIEVEMENT_DESTROY_BUILDER_TITLE","工棚破壞者"
"TID_ACHIEVEMENT_DESTROY_BUILDER","在多人遊戲戰鬥中破壞<number>座建築工人小屋"
"TID_MOVEMENT_SPEED","移動速度："
"TID_TRAP_SUPERBOMB","巨型炸彈"
"TID_TRAP_SUPERBOMB_INFO","如果你想要的是一場大爆炸，那選巨型炸彈就對了。"
"TID_LEADERBOARDBANNER_1","1)"
"TID_LEADERBOARDBANNER_2","2)"
"TID_LEADERBOARDBANNER_3","3)"
"TID_ACHIEVEMENT_COMPLETED","成就達成！"
"TID_PUSH_ATTACKED","您的村莊被<attacker>襲擊了！"
"TID_SURRENDER_POPUP_TITLE","要投降嗎？"
"TID_SURRENDER_POPUP_TEXT","首領，我們還沒有取得戰爭的勝利，現在撤退將會記為戰敗，並丟失獎盃，您確定要下令撤退嗎？"
"TID_END_BATTLE_POPUP_TITLE","結束戰鬥？"
"TID_END_BATTLE_POPUP_TEXT","首領，確定要結束戰鬥嗎？"
"TID_SHIELD_ON_COOLDOWN","護盾還無法使用！"
"TID_COOLDOWN","冷卻時間："
"TID_WAITING_FOR_COOLDOWN","需等待："
"TID_FAQ_BUTTON","幫助與支援"
"TID_FAQ_WINDOW_TITLE","幫助與支援"
"TID_FORUMS_BUTTON","論壇"
"TID_HINT_WELCOME","很久很久以前，在魔法森林裡有一片空地......"
"TID_HINT_UPGRADE_CANNONS","升級加農炮可以提高您的防禦能力。"
"TID_HINT_SHIELD","要離開《部落衝突》休息一下嗎？記得購買護盾來保護您的獎盃！"
"TID_HINT_UPGRADE_TROOPS","建造實驗室並升級軍隊，增強軍隊的戰鬥力！"
"TID_HINT_UPGRADE_MINES","金幣用完了嗎？請試著升級金礦吧。"
"TID_HINT_BUY_TROOP_HOUSING","升級兵營以建造大型軍隊！"
"TID_HINT_UPGRADE_WALLS","升級城牆可減緩敵軍的進攻速度。"
"TID_HINT_CANNON_UPGRADE_NOT_FUNCTIONING","加農炮等防禦性建築在升級期間無法射擊。"
"TID_HINT_RESOURCE_UPGRADE_NOT_FUNCTIONING","金礦和聖水收集器在升級期間無法生產資源。"
"TID_HINT_RESOURCE_LOSSES","即使您的村莊遭到全面性的破壞，您還是可以保有部分的金幣和聖水。"
"TID_HINT_DEFENSE","建造堅固的防禦設施和訓練精銳的進攻部隊同樣重要。"
"TID_HINT_BARBARIAN_TARGET","頭腦簡單的野蠻人只會攻擊最近的目標。"
"TID_HINT_ARCHER_TARGET","弓箭手會攻擊在她們射程內的所有目標。"
"TID_HINT_GOBLIN_TARGET","哥布林渴望金幣和聖水，他們會優先攻擊資源建築。"
"TID_HINT_GOBLIN_DAMAGE","哥布林對資源建築物可造成雙倍的傷害。"
"TID_HINT_GIANT_TARGET","巨人喜歡攻擊加農炮之類的防禦建築。"
"TID_HINT_GIANT_DEPLOY","巨人可承受大量的傷害。先派出他們以吸引敵軍火力吧。"
"TID_HINT_WALLBREAKER_TARGET","炸彈人會炸毀城牆為部隊開路，以便讓主力部隊朝敵軍的建築物進攻。"
"TID_HINT_WALLBREAKER_DAMAGE","炸彈人對敵方城牆可造成大量傷害，但也會連他們自己一起炸掉。"
"TID_HINT_BALLOON_TARGET","氣球兵會優先攻擊敵軍的各種防禦建築，例如加農炮。"
"TID_HINT_BALLOON_AIR","氣球兵是空中單位，加農炮和迫擊炮都無法攻擊到它。"
"TID_HINT_WIZARD_INFO","法師能夠對敵人造成大量傷害，但自身的防禦力卻十分脆弱。"
"TID_HINT_HEALER_INFO","天使可治療您的地面作戰單位，但無法攻擊敵人。"
"TID_HINT_HEALER_AIR","天使是空中單位。防空火箭和箭塔能夠輕易地將她擊落。"
"TID_HINT_DRAGON_AIR","飛龍是非常強大的空中單位，可攻擊地面和空中的目標。"
"TID_HINT_PEKKA_INFO","皮卡超人是騎士？武士？還是機器人？沒有人知道！"
"TID_HINT_PEKKA_TRAP","皮卡超人身上穿有重型盔甲，即使是隱形彈簧都拿她沒辦法。"
"TID_HINT_CANNON_TARGET","加農炮只能射擊地面的作戰單位。"
"TID_HINT_MORTAR_TARGET","迫擊炮只能射擊地面的作戰單位。"
"TID_HINT_MORTAR_DAMAGE","迫擊炮能對地面部隊造成濺射式傷害。"
"TID_HINT_ARCHER_TOWER_TARGET","箭塔可攻擊空中和地面的作戰單位。"
"TID_HINT_AIR_DEFENSE_TARGET","防空火箭只會攻擊空中單位。"
"TID_HINT_WIZARD_TOWER_DAMAGE","法師塔可對目標範圍內的所有作戰單位造成傷害。"
"TID_HINT_WIZARD_TOWER_TARGET","法師塔可以攻擊空中和地面的作戰單位。"
"TID_HINT_TESLA_HIDDEN","特斯拉電磁塔只有在敵軍夠靠近時才會顯現。"
"TID_HINT_TESLA_TARGET","特斯拉電磁塔可攻擊空中和地面的作戰單位。"
"TID_HINT_TRAPS_TARGET","陷阱只在敵軍夠靠近時才會顯現。"
"TID_HINT_OBSTACLES","清除岩石和樹木等障礙物有時可獲得寶石獎勵。"
"TID_HINT_BATTLE_LOG","戰鬥記錄會顯示我方村莊的交戰資訊。"
"TID_HINT_REPLAY","您可以從戰鬥記錄中觀看戰鬥重播！"
"TID_HINT_ENEMY_TOWN_HALL","摧毀敵軍大本營您可以獲得一顆勝利之星。"
"TID_HINT_CLAN_CASTLE","位於部落城堡中的部隊可保衛您的村莊。"
"TID_HINT_CAMP","兵營中的部隊僅可用於發動攻擊，無法保護您的村莊。"
"TID_HINT_SHIELD2","護盾可以保護您免受他人襲擊，但是如果您主動出擊的話，護盾的時間可是會相對減少的。"
"TID_HINT_SHIELD_GAIN","每當攻擊者破壞您的村莊時，您就會得到一個免費的護盾。"
"TID_HINT_SHIELD_GAIN_TIME","如果您的村莊遭受大量損害，您就會得到一個能夠持續更久時間的護盾。"
"TID_HINT_SHIELD_LOSE","如果您在護盾的持續期間內攻擊其他玩家，將會扣掉數小時的護盾有效時間。"
"TID_HINT_SHIELD_SINGLE_PLAYER","攻打哥布林部落（單人模式）不會導致護盾失效。"
"TID_HINT_SINGLE_PLAYER_REWARDS","需要更多金幣進行升級嗎？到單人模式任務中向哥布林們要吧！"
"TID_HINT_TROPHY_COUNT","您贏得多少獎盃，對手就會失去相同的獎盃數量！"
"TID_HINT_ACHIEVEMENT_GEMS","達成成就以賺取免費的寶石！"
"TID_HINT_UNLOCKS","升級大本營可以解鎖新的建築和更高的建築等級唷！"
"TID_HINT_REBUILD_CLANCASTLE","重建部落城堡後就可以與其他玩家並肩作戰！"
"TID_HINT_CLAN_REINFORCEMENTS","使用部落城堡向您的部落夥伴請求增援部隊！"
"TID_HINT_CLAN_TROOP_DEPLOY","部落城堡中的增援部隊可在您的村莊受到敵人攻擊時保護村莊安全，或是您也可以部署這些部隊向敵人進攻。"
"TID_HINT_SPELL_LIGTHNING","雷電法術可傷害較小範圍內的作戰單位和建築物。"
"TID_HINT_SPELL_HEALING","療傷法術可形成治療光環，治療光環範圍內的作戰單位。"
"TID_HINT_SPELL_RAGE","狂暴法術可產生一個狂暴光環，幫助光環範圍內的作戰單位提高攻擊力和速度。"
"TID_HINT_SPELL_JUMP","彈跳法術會產生一個跨越敵方城牆的暫時性通道，讓您的部隊單位順利通過。"
"TID_HINT_SPELL_JUMP_2","試著使用彈跳法術讓忙於攻擊城牆的近戰部隊單位直搗黃龍！"
"TID_HINT_FORUMS","快加入「部落衝突FB粉絲團」！請前往「設定」>「更多」。"
"TID_HINT_LABORATORY","您可以在實驗室升級部隊單位，讓他們變得更加強大！"
"TID_HINT_DPS","部隊單位和防禦建築資訊中的傷害統計值顯示的是每秒傷害值。"
"TID_HINT_LABORATORY_UPGRADES","實驗室內的項目一旦開始升級就不能取消。請首領三思唷！"
"TID_HINT_USABLE_WHILE_UPGRADING","兵營、部落城堡和用於儲存資源的建築在升級時可持續運作。"
"TID_HINT_END_BATTLE","獲得一顆勝利之星後，您可以選擇結束戰鬥並獲得勝利。"
"TID_HINT_CHAT_REPORT","如果您在聊天室中看到具有冒犯性的訊息，請點選該訊息，然後選擇\q檢舉\q來檢舉該玩家。"
"TID_HINT_CHAT_REPORT_LIMIT","請謹慎使用聊天室的檢舉功能，避免任意使用！"
"TID_HINT_REVENGE_OF_REVENGE","您先攻擊對方的情況下是不能再向對方復仇的。"
"TID_HINT_BATTLE_ENDS","當您將所有的部隊單位、部落增援部隊和攻擊性法術都消耗完畢時，對戰便會結束。"
"TID_HINT_XBOW_LVL_8","升級大本營可讓您建造一種全新的防禦性武器：X連弩。"
"TID_HINT_XBOW_TARGETS_1","您可以將X連弩設為在短程範圍內同時攻擊空中和地面的目標。"
"TID_HINT_XBOW_TARGETS_2","您可以將X連弩設為在長程範圍內僅攻擊地面的目標。"
"TID_HINT_XBOW_AMMO","X連弩以聖水作為彈藥。請記得在敵方進攻後重新裝填聖水！"
