"Barbarian",,,,,,,,,,,,,,,,,,
,"walk","TRUE",,,"giant_walk1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",10,,"giant_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",2,,"giant_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,14,"giant_attack3","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,16,"giant_attack2","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,14,"giant_attack3","FALSE","TRUE",,,,,,,,,,,
,"celebrate","TRUE",4,,"giant_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"giant_idle1","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"giant2_walk1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",10,,"giant2_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",2,,"giant2_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,14,"giant2_attack3","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,16,"giant2_attack2","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,14,"giant2_attack3","FALSE","TRUE",,,,,,,,,,,
,"celebrate","TRUE",4,,"giant2_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"giant2_idle1","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"giant3_walk1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",10,,"giant3_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",2,,"giant3_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,14,"giant3_attack3","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,16,"giant3_attack2","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,14,"giant3_attack3","FALSE","TRUE",,,,,,,,,,,
,"celebrate","TRUE",4,,"giant3_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"giant3_idle1","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant6",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"giant6_walk1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",10,,"giant6_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",2,,"giant6_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,14,"giant6_attack3","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,16,"giant6_attack2","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,14,"giant6_attack3","FALSE","TRUE",,,,,,,,,,,
,"celebrate","TRUE",4,,"giant6_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"giant6_idle1","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant7",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"giant7_walk1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",10,,"giant7_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",2,,"giant7_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,14,"giant7_attack3","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,16,"giant7_attack2","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,14,"giant7_attack3","FALSE","TRUE",,,,,,,,,,,
,"celebrate","TRUE",4,,"giant7_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"giant7_idle1","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant8",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"giant8_walk1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",10,,"giant8_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",2,,"giant8_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,14,"giant8_attack3","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,16,"giant8_attack2","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,14,"giant8_attack3","FALSE","TRUE",,,,,,,,,,,
,"celebrate","TRUE",4,,"giant8_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"giant8_idle1","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant9",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"giant9_walk1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",10,,"giant9_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",2,,"giant9_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,14,"giant9_attack3","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,16,"giant9_attack2","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,14,"giant9_attack3","FALSE","TRUE",,,,,,,,,,,
,"celebrate","TRUE",4,,"giant9_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"giant9_idle1","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant10",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"giant10_walk1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",10,,"giant10_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",2,,"giant10_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,14,"giant10_attack3","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,16,"giant10_attack2","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",1,14,"giant10_attack3","FALSE","TRUE",,,,,,,,,,,
,"celebrate","TRUE",4,,"giant10_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"giant10_idle1","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant1_new",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant1_spec_walk1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"idle","TRUE",10,,"giant1_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",2,,"giant1_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant1_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,16,"giant1_spec_attack2","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,14,"giant1_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"giant1_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,,"giant1_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant2_new",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant2_spec_walk1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"idle","TRUE",10,,"giant2_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",2,,"giant2_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant2_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,16,"giant2_spec_attack2","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,14,"giant2_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"giant2_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,,"giant2_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant3_new",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant3_spec_walk1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"idle","TRUE",10,,"giant3_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",2,,"giant3_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant3_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,16,"giant3_spec_attack2","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,14,"giant3_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"giant3_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,,"giant3_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant4_new",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant4_spec_walk1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"idle","TRUE",10,,"giant4_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",2,,"giant4_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant4_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,16,"giant4_spec_attack2","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,14,"giant4_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"giant4_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,,"giant4_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Giant5_new",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"giant5_spec_walk1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"idle","TRUE",10,,"giant5_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",2,,"giant5_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"attack","TRUE",1,14,"giant5_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,16,"giant5_spec_attack2","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,14,"giant5_spec_attack3","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"giant5_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,,"TRUE",1,,"giant5_spec_idle1","TRUE","TRUE","sc/characters.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Dragon",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"dragon_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",2,,"dragon_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,2,"dragon_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",1,2,"dragon_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"dragon_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",1,,"dragon_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
"Dragon2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"dragon2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",2,,"dragon2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,2,"dragon2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",1,2,"dragon2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"dragon2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",1,,"dragon2_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
"Dragon3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"dragon3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",2,,"dragon3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,2,"dragon3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",1,2,"dragon3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"dragon3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",1,,"dragon3_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
"Dragon4",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon4_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"dragon4_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",2,,"dragon4_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,2,"dragon4_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",1,2,"dragon4_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"dragon4_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,,"TRUE",1,,"dragon4_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
"Dragon5",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon5_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"dragon5_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,2,"dragon5_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"dragon5_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
"Dragon6",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon6_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"dragon6_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,2,"dragon6_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"dragon6_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
"Dragon7",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon7_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"dragon7_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,2,"dragon7_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"dragon7_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
"Dragon8",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon8_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"dragon8_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,2,"dragon8_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"dragon8_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
"Dragon9",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","SWF",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","String",,,,,,,,,,
,"walk","TRUE",,,"dragon9_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"idle","TRUE",10,,"dragon9_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"attack","TRUE",1,2,"dragon9_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"celebrate","TRUE",4,,"dragon9_fly1","TRUE","TRUE","sc/characters_air.sc",,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE","sc/characters.sc",,,,,,,,,,
"Goblin",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"goblin1_run1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",1,,"goblin1_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"goblin1_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,10,"goblin1_attack1","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",5,10,"goblin1_attack1","FALSE","TRUE",,,,,,,,,,,
,"celebrate","FALSE",4,,"goblin1_idle1_2","TRUE","TRUE",,,,,,,,,,,
,,"FALSE",1,,"goblin1_idle1_2","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Goblin2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"goblin2_run1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",1,,"goblin2_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"goblin2_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,10,"goblin2_attack1","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",5,10,"goblin2_attack1","FALSE","TRUE",,,,,,,,,,,
,"celebrate","FALSE",4,,"goblin2_idle1_2","TRUE","TRUE",,,,,,,,,,,
,,"FALSE",1,,"goblin2_idle1_2","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Goblin3",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"goblin3_run1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",1,,"goblin3_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"goblin3_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,10,"goblin3_attack1","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",5,10,"goblin3_attack1","FALSE","TRUE",,,,,,,,,,,
,"celebrate","FALSE",4,,"goblin3_idle1_2","TRUE","TRUE",,,,,,,,,,,
,,"FALSE",1,,"goblin3_idle1_2","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Goblin6",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"goblin6_run1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",1,,"goblin6_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,10,"goblin6_attack1","FALSE","TRUE",,,,,,,,,,,
,"celebrate","FALSE",1,,"goblin6_idle1_2","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Goblin7",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"goblin7_run1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",1,,"goblin7_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,10,"goblin7_attack1","FALSE","TRUE",,,,,,,,,,,
,"celebrate","FALSE",1,,"goblin7_idle1_2","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Goblin8",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"goblin8_run1","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",1,,"goblin8_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,10,"goblin8_attack1","FALSE","TRUE",,,,,,,,,,,
,"celebrate","FALSE",1,,"goblin8_idle1_2","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Wall Breaker",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"skeleton_run","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",1,,"skeleton_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"skeleton_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,10,"skeleton_attack1","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",5,10,"skeleton_attack1","FALSE","TRUE",,,,,,,,,,,
,"celebrate","TRUE",4,,"skeleton_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"skeleton_idle1","TRUE","TRUE",,,,,,,,,,,
,"die","FALSE",1,,"barbarian_death_1","FALSE","TRUE",,,,,,,,,,,
"Wall Breaker2",,,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,,
,"walk","TRUE",,,"skeleton2_run","TRUE","TRUE",,,,,,,,,,,
,"idle","TRUE",1,,"skeleton2_idle1","TRUE","TRUE",,,,,,,,,,,
,,"TRUE",1,,"skeleton2_idle1","TRUE","TRUE",,,,,,,,,,,
,"attack","TRUE",1,10,"skeleton2_attack1","FALSE","TRUE",,,,,,,,,,,
,,"TRUE",5,10,"skeleton2_attack1","FALSE","TRUE",,,,,,,,,,,
