"TID","CN"
"TID_POPUP_SHIELD_REMOVAL_TITLE","在护盾保护期间发动进攻"
"TID_POPUP_SHIELD_REMOVAL","护盾保护期间，您可以随时搜索对手，但是一旦您发动了进攻，您的护盾时间就会相应地减少。如果所需扣除的护盾时间多于您剩余的护盾时间，那么您的护盾会立即失效。"
"TID_UPDATE_TROOP_LEVEL","升至<number>级"
"TID_LEVEL_UP","升级成功！"
"TID_NEW_ITEMS_UNLOCKED","已解锁"
"TID_MISSION_SCREEN_TITLE","任务"
"TID_MISSION_REWARD","奖励："
"TID_MISSION_COMPLETE_TITLE","任务完成！"
"TID_ATTACK_LOCKED","将大本营升至2级，以解锁该游戏内容！"
"TID_RANKTITLE","等级"
"TID_BUTTON_REPAIR","重建"
"TID_DIAMOND_PACK_1","一小堆宝石"
"TID_DIAMOND_PACK_2","一小袋宝石"
"TID_DIAMOND_PACK_3","一麻袋宝石"
"TID_DIAMOND_PACK_4","一小箱宝石"
"TID_DIAMOND_PACK_5","一大箱宝石"
"TID_TRAIN_TUTORIAL_ARROW","按住不放"
"TID_DIAMOND_SHOP_PACK","<number>颗宝石"
"TID_GOLD_SHOP_PACK","<number>金币"
"TID_ELIXIR_SHOP_PACK","<number>滴圣水"
"TID_RESOURCE_PACK_GOLD_FULL","装满金币"
"TID_RESOURCE_PACK_ELIXIR_FULL","装满圣水"
"TID_RESOURCE_PACK_GOLD_10","补充最大储量的10%"
"TID_RESOURCE_PACK_ELIXIR_10","补充最大储量的10%"
"TID_RESOURCE_PACK_GOLD_50","补充最大储量的一半"
"TID_RESOURCE_PACK_ELIXIR_50","补充最大储量的一半"
"TID_CONTAINER_MAX","最大储量：<amount>"
"TID_SHOP_AVAILABLE","已建："
"TID_BATTLE_LOG_COL_1","对手："
"TID_BATTLE_LOG_COL_2","您失去的资源："
"TID_BATTLE_LOG_COL_3","结果："
"TID_PVP_BUTTON","搜索对手"
"TID_NPC_ATTACK_BUTTON","进攻"
"TID_NPC1","哥布林前哨基地"
"TID_NPC2","石头堡垒"
"TID_NPC3","交叉掩护"
"TID_NPC4","炮弹飞车"
"TID_NPC5","两杆大烟枪"
"TID_NPC6","淘金热"
"TID_NPC7","马奇诺防线"
"TID_NPC8","恶鼠谷"
"TID_NPC9","野蛮哥布林"
"TID_NPC10","哥布林镇"
"TID_NPC11","迫击炮阵地"
"TID_NPC12","大爆炸"
"TID_NPC13","牢不可破"
"TID_NPC14","罗布堡"
"TID_NPC15","瞭望台"
"TID_NPC16","笨蛋的金子"
"TID_NPC17","一马平川"
"TID_NPC18","充气城堡"
"TID_NPC19","飞科华"
"TID_NPC20","哥布林营地"
"TID_NPC21","丹尼男孩"
"TID_NPC22","奥马哈海滩"
"TID_NPC23","铜墙铁壁"
"TID_NPC24","西西里防御"
"TID_NPC25","黑曜石之塔"
"TID_NPC26","箭头"
"TID_NPC27","迎宾红地毯"
"TID_NPC28","自然防御"
"TID_NPC29","钢铁骑士团"
"TID_NPC30","皇后布局"
"TID_NPC31","狭路相逢"
"TID_NPC32","武装黑猩猩"
"TID_NPC33","非常大酒店"
"TID_NPC34","核心人物"
"TID_NPC35","3A"
"TID_NPC36","哥布林野餐"
"TID_NPC37","诱饵开关"
"TID_NPC38","间接伤害"
"TID_NPC39","明智的选择"
"TID_NPC40","超级邪恶"
"TID_NPC41","水晶地壳"
"TID_NPC42","冰冻三尺"
"TID_NPC43","肆意乱跳"
"TID_NPC44","厨房水槽"
"TID_NPC45","极度恐惧"
"TID_NPC46","豪宅"
"TID_NPC47","皮卡超人游乐场"
"TID_NPC48","果子露塔"
"TID_NPC49","哥布林之王v.1"
"TID_NPC50","哥布林之王v.2"
"TID_MULTIPLAYER","联机模式"
"TID_SINGLEPLAYER","单人模式"
"TID_MULTIPLAYER_POINTS","您的奖杯："
"TID_POPUP_NOT_ENOUGH_DIAMONDS_TITLE","宝石不够"
"TID_POPUP_NOT_ENOUGH_DIAMONDS","您想获取更多宝石吗？"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_BUTTON","进入商店"
"TID_TRAINING_INFO","点击并长按要训练的兵种，开始训练您的部队。"
"TID_TRAINING_INFO2","拖拽兵种以进行训练或调整队列顺序"
"TID_FINISH_TRAINING","立刻完成训练："
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","登录新的Facebook账号"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","您想将当前游戏连接到该Facebook账号吗？"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","登录新的苹果游戏中心(Game Center)账户"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","您想将本设备上的游戏进度保存到这个苹果游戏中心(Game Center)账户吗？"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","登录新的Google Play账号"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","您想用这个Google账户保存当前游戏进度吗？"
"TID_GEM_POPUP_TEXT","您的宝石用光了。去商店买一些吧！"
"TID_FRIEND_LIST_TEAMUP_1","与好友一起游戏"
"TID_FRIEND_LIST_TEAMUP_2","好友请求会出现在这里"
"TID_FRIEND_LIST_TEAMUP_2_FRIENDS","随时了解好友动态！"
"TID_TROOP_SPEED_UP_SUCCESS","军队训练完毕！"
"TID_UPDATING_CONTENT","正在下载"
"TID_LOADING","正在载入"
"TID_SHUTDOWN_STARTED","系统即将开始维护，游戏将在5分钟后关闭。很抱歉，在此期间不能发起进攻。"
"TID_SHUTDOWN_ATTACK_DISABLED","维护结束前，不能发起进攻，请耐心等待。"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","游戏中心警告"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","您想加载名叫<name>且大本营为<number>级的村庄吗？警告：如果加载该村庄，本机原来的游戏进度将丢失。"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google帐户提醒"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","您想加载名叫<name>且大本营为<number>级的村庄吗？警告：如果加载该村庄，本机原来的游戏进度将丢失。"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook警告"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","该Facebook帐户已经连接至另一个村庄。要连接至当前村庄吗？"
"TID_VIEW_HIGHSCORES","查看世界范围内最强悍的部落和玩家。"
"TID_STARS_TOTAL","星星总数："
"TID_SETTINGS_SCREEN_TITLE","设置"
"TID_SETTINGS_NAME","名字"
"TID_SETTINGS_CHANGENAMENOTE","注意！您只能更改一次名字！"
"TID_SETTINGS_MUSIC","音乐"
"TID_SETTINGS_SFX","声音"
"TID_SETTINGS_GOOGLE","Google Play 登录"
"TID_SETTINGS_FACEBOOK","Facebook"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","已连接"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","已断开"
"TID_SETTINGS_SNOW","雪"
"TID_FEEDBACK_BUTTON","报告问题"
"TID_FEEDBACK_EMAIL_TITLE","给《部落冲突》Clash%20of%20Clans的反馈意见"
"TID_ABOUT_BUTTON","关于"
"TID_GIVE_NAME_TITLE","我的村庄叫做......"
"TID_BUTTON_DONE","完成"
"TID_RATE_APP_TITLE","给《部落冲突》(Clash of Clans)评分"
"TID_RATE_APP_MESSAGE","请在苹果商店给《部落冲突》(Clash of Clans)评分并反馈意见！"
"TID_RATE_APP_MESSAGE_ANDROID","请在Google Play给《部落冲突》(Clash of Clans)评分并反馈意见！"
"TID_BUTTON_RATE_APP_LATER","稍后"
"TID_BUTTON_RATE_APP_REVIEW","评论"
"TID_BUTTON_RATE_APP_NEVER","不再提示"
"TID_COME_BACK_NOTIFICATION_SMALL","嗨，快回来吧，您的村庄可不能群龙无首啊"
"TID_COME_BACK_NOTIFICATION_MEDIUM","嗨，快回来吧，您的村庄可不能群龙无首啊！"
"TID_COME_BACK_NOTIFICATION_LARGE","嗨，快回来吧，您的村庄可不能群龙无首啊"
"TID_SETTINGS_ON","开启"
"TID_SETTINGS_OFF","关闭"
"TID_INVALID_NAME","用户名无效，请输入另外一个用户名。"
"TID_MULTIPLAYER_COST","消耗："
"TID_MULTIPLAYER_SHIELD_COST","攻击扣除："
"TID_MAP_LOCATION_1","皮卡超人湖"
"TID_MAP_LOCATION_2","闲人免入"
"TID_MAP_LOCATION_3","得胜谷"
"TID_MAP_LOCATION_4","蛮荒之地"
"TID_MAP_LOCATION_5","冻湖"
"TID_MAP_LOCATION_6","强盗溪"
"TID_MAP_LOCATION_7","石湖"
"TID_MAP_LOCATION_8","阿斯兰天穹"
"TID_MAP_LOCATION_9","酸湖"
"TID_MAP_LOCATION_10","哥布林营地"
"TID_MAP_LOCATION_11","腐朽海"
"TID_MAP_LOCATION_12","金橡树旅馆"
"TID_MAP_LOCATION_13","科隆索要塞"
"TID_MAP_LOCATION_14","哥布林王的藏身之所"
"TID_NAME_TOO_SHORT","用户名太短！"
"TID_BUILDER","建筑工人："
"TID_GUARD_BUY_CONFIRMATION","村庄守卫已启用！"
"TID_SHIELD_BUY_CONFIRMATION","护盾已经开启！"
"TID_RESOURCE_BUY_CONFIRMATION","获得资源！"
"TID_BUNDLE_BUY_CONFIRMATION","<ce53cff><bundle>已收到！</c>"
"TID_BATTLECOST","花费："
"TID_CLAN_TOTAL_POINTS","总积分："
"TID_CLAN_MEMBERS","成员："
"TID_CLAN_TYPE","类型："
"TID_TAP_TO_VIEW","点击查看详情"
"TID_ALLIANCE_REQUEST_ACCEPTED","欢迎来到我们的部落！"
"TID_ALLIANCE_REQUEST_DECLINED","很抱歉，您申请加入部落的请求已被拒绝。"
"TID_ADD_FRIENDS_INFO","登录苹果游戏中心(Game Center)账号后您可以在这里看到您的游戏中心好友"
"TID_ADD_FRIENDS_INFO_ANDROID","Google Play好友马上就到！"
"TID_GAME_CENTER","苹果游戏中心(Game Center)"
"TID_REPAIR_CLAN_CASTLE_TITLE","重建部落城堡"
"TID_REPAIR_CLAN_CASTLE","解锁部落城堡"
"TID_REPAIR_CLAN_CASTLE_2","加入部落与其他玩家结盟，互相派出增援部队，并在部落对战中并肩作战。\n\n创建自己的部落，与好友并肩作战，招募部落成员，最终率领您的部落雄霸天下！"
"TID_POPUP_ABOUT_TO_SELL","您确定出售吗？"
"TID_TRAP_MINE_INFO","还在找\q危险，请勿靠近\q的警示牌吗？别浪费时间了，隐形炸弹是不会让你发现的，除非......"
"TID_TRAP_EJECTOR_INFO","曾经有一个精妙的弹簧摆在我的面前，我没有看见，然后，就没有然后了！"
"TID_WALL_INFO","城墙是保护村庄、阻挡敌军的最好防线。"
"TID_ABOUT","制作人员\n\n<names>\n\nClash of Clans ™ <version>\n版权所有 2012-2017 Supercell Ltd.保留所有权利。\n美国专利申请中\n所有使用本软件的行为受制于我们在www.supercell.net列明的条款、细则以及隐私保护政策。\n客服请联系clashofclans.feedback@supercell.net。\n\nMPEG Layer-3音频编解码技术由Fraunhofer IIS和Thomson Licensing授予许可权。"
"TID_ABOUT_ANDROID","制作人员\n\n<names>\n\nClash of Clans ™ <version>\n版权所有 2012-2017 Supercell Ltd.保留所有权利。\n美国专利申请中\n所有使用本软件的行为受制于我们在www.supercell.net列明的条款、细则以及隐私保护政策。\n客服请联系clashofclans.android@supercell.net。\n\nFMOD 声效系统，版权所有 © Firelight科技有限公司,1994-2017.\n\n游戏所使用的MPEG Layer-3音频编码技术经由 Fraunhofer IIS 和 Thomson Licensing 授权许可"
"TID_GEM_BUY_CONFIRMATION","收到<amount>颗宝石！"
"TID_MULTIDEVICE_INFO","请登录苹果游戏中心(Game Center)保存您的游戏进度，这样您就可以在多个苹果设备上玩《部落冲突》了。"
"TID_GUARD_INFO","攻守兼备的最佳道具！村庄守卫不仅能保护您的村庄免受敌人攻击，还能让您随心所欲地攻击其他玩家。村庄守卫只能在没有护盾的情况下使用。"
"TID_SHIELD_INFO","长期防御！护盾能保护您的村庄免遭攻击，不过如果您发动进攻，护盾的有效时间将会减少。如果您购买多个护盾，那么护盾的持续时间会叠加。"
"TID_PLACEMENT_HINT_TUTORIAL1","在空地多次点击屏幕可以派出部队"
"TID_PLACEMENT_HINT_TUTORIAL2","按住屏幕不放可以迅速地派出部队"
"TID_PLACEMENT_HINT","点击或按住屏幕可以派出部队"
"TID_ACHIEVEMENT_NPC_STARS_TITLE","消灭哥布林！"
"TID_ACHIEVEMENT_NPC_STARS","在单人模式地图上赢取<number>颗星"
"TID_ACHIEVEMENT_TOWN_HALL_TITLE","更大，更好"
"TID_ACHIEVEMENT_TOWN_HALL","将大本营升至<number>级"
"TID_ACHIEVEMENT_VICTORY_POINTS_TITLE","战无不胜！"
"TID_ACHIEVEMENT_VICTORY_POINTS","在联机模式中达到<number>个奖杯"
"TID_ACHIEVEMENT_UNIT_UNLOCK_TITLE","释放猛兽"
"TID_ACHIEVEMENT_UNIT_UNLOCK","解锁<name>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_TITLE","清爽整洁"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES","移除<number>个障碍（树木和岩石等）"
"TID_ACHIEVEMENT_DONATE_UNITS_TITLE","患难之交"
"TID_ACHIEVEMENT_DONATE_UNITS","向好友派出<number>单位援兵"
"TID_ACHIEVEMENT_LOOT_GOLD_TITLE","抓金手"
"TID_ACHIEVEMENT_LOOT_GOLD","盗取<number>金币"
"TID_ACHIEVEMENT_LOOT_ELIXIR_TITLE","圣水大盗"
"TID_ACHIEVEMENT_LOOT_ELIXIR","盗取<number>滴圣水"
"TID_ACHIEVEMENT_CASTLE_TITLE","帝国缔造者"
"TID_ACHIEVEMENT_CASTLE_REPAIR","重建部落城堡"
"TID_ACHIEVEMENT_CASTLE_UPGRADE","将部落城堡升至<number>级"
"TID_ACHIEVEMENT_DESTROY_WALLS_TITLE","拆墙达人"
"TID_ACHIEVEMENT_DESTROY_WALLS","在联机模式中摧毁<number>面城墙"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_TITLE","攻城拔寨"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL","在联机模式中摧毁<number>座大本营"
"TID_ACHIEVEMENT_PVP_ATTACKS_TITLE","常胜将军"
"TID_ACHIEVEMENT_PVP_ATTACKS","赢得<number>场联机模式战斗"
"TID_ACHIEVEMENT_PVP_DEFENSES_TITLE","固若金汤"
"TID_ACHIEVEMENT_PVP_DEFENSES","成功抵御<number>轮攻击"
"TID_ACHIEVEMENT_DESTROY_MORTARS_TITLE","迫击炮破坏达人"
"TID_ACHIEVEMENT_DESTROY_MORTARS","在联机模式战斗中摧毁<number>门迫击炮"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_TITLE","盗亦有道"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR","盗取<number>滴暗黑重油"
"TID_MOREGAMES","更多游戏"
"TID_ACHIEVEMENT_CLAIM_BUTTON","领取奖励"
"TID_POPUP_ACHIEVEMENTS_TITLE","成就"
"TID_ACHIEVEMENTS_INFO","苹果游戏中心(Game Center)中也会显示您的成就"
"TID_ACHIEVEMENTS_INFO_ANDROID","Google Play中也会显示您的成就"
"TID_ACHIEVEMENTS_COMPLETED","已取得："
"TID_ACHIEVEMENTS_REWARD","奖励："
"TID_ACHIEVEMENT_REWARD_CLAIMED","取得成就！您获得了<number>颗宝石。"
"TID_X","x"
"TID_NO_MESSAGES","暂时没有新留言"
"TID_NO_MESSAGES_TEXT","部落城堡修好后，您将从这里收到部落邀请"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","语言设置"
"TID_POPUP_CHANGE_LANGUAGE","您确定要更改语言设置吗？"
"TID_LEADERBOARDBANNER_CLANTOURNAMENTS","部落锦标赛"
"TID_LEADERBOARDBANNER_REWARD","排名前三的部落将得到：（由部落内排名前二十名的玩家平分）"
"TID_LEADERBOARDBANNER_TIMELEFT","结束还有："
"TID_ACHIEVEMENT_GOLDSTORAGE_TITLE","储金罐达人"
"TID_ACHIEVEMENT_GOLDSTORAGE_UPGRADE","将储金罐升至<number>级"
"TID_ACHIEVEMENT_DESTROY_BUILDER_TITLE","工棚破坏者"
"TID_ACHIEVEMENT_DESTROY_BUILDER","在联机模式中摧毁<number>个建筑工人小屋"
"TID_MOVEMENT_SPEED","移动速度："
"TID_TRAP_SUPERBOMB","巨型炸弹"
"TID_TRAP_SUPERBOMB_INFO","如果你想要的是一场大爆炸，那选巨型炸弹准没错。"
"TID_LEADERBOARDBANNER_1","1）"
"TID_LEADERBOARDBANNER_2","2）"
"TID_LEADERBOARDBANNER_3","3）"
"TID_ACHIEVEMENT_COMPLETED","已取得该成就！"
"TID_PUSH_ATTACKED","您的村庄被<attacker>袭击了！"
"TID_SURRENDER_POPUP_TITLE","放弃？"
"TID_SURRENDER_POPUP_TEXT","首领，我们还没有取得战斗的胜利，现在撤退我们将丢失奖杯，您确定要下达撤退命令吗？"
"TID_END_BATTLE_POPUP_TITLE","结束战斗？"
"TID_END_BATTLE_POPUP_TEXT","首领，确定要结束战斗吗？"
"TID_SHIELD_ON_COOLDOWN","护盾暂不可用！"
"TID_COOLDOWN","冷却时间："
"TID_WAITING_FOR_COOLDOWN","下次购买前等待："
"TID_FAQ_BUTTON","帮助与支持"
"TID_FAQ_WINDOW_TITLE","帮助与支持"
"TID_FORUMS_BUTTON","论坛"
"TID_FAQ_TITLE_SHIELD","什么是护盾？它的作用是什么？"
"TID_FAQ_TEXT_SHIELD","护盾可以让您在较长时间内免遭敌军攻击。不过护盾超过有效时间就会失效，攻击其他村庄会使其失效更快。当村庄被大量敌军摧毁并达到一定摧毁程度后，您会自动获得至少12小时的护盾。您可以从商店购买防护时间更久的护盾。"
"TID_FAQ_TITLE_DESTROYED","护盾或村庄守卫失效之后会怎样？"
"TID_FAQ_TEXT_DESTROYED","如果您在没有护盾或村庄守卫保护的情况下离开游戏，您的村庄将很容易遭受敌军攻击。敌军会掠夺您的部分资源。为了更好地保护您的村庄，您可以巧妙布局村庄内的防御建筑、城墙和陷阱，也可从商店购买新的护盾或者村庄守卫。障碍物和地图边界并不能阻止敌人的进攻！"
"TID_FAQ_TITLE_CLAN","如何加入或创建部落？"
"TID_FAQ_TEXT_CLAN","要想加入或创建部落，您首先需要找到村庄内的部落城堡废墟，重新修建部落城堡。完工后，请点击部落城堡选择加入或创建一个部落。部落城堡也可以用来驻扎来自部落成员的援军和法术。部落城堡里的援军会进行防御，您也可以带上部落城堡内的援军和法术进攻他人。"
"TID_FAQ_TITLE_RECRUIT","如何让更多的玩家加入我的部落？"
"TID_FAQ_TEXT_RECRUIT","您可以关注我们的新浪蓝V认证微博 @部落冲突Clash-of-Clans ，在那里您可以在不时置顶的加友微博中留下部落名称，您的好友可以通过在游戏中搜索部落，加入您的部落。您也可以通过游戏内的公众聊天室结交新的朋友。点击玩家留言，发送邀请信息即可。您还可以通过苹果游戏中心和Facebook邀请好友参与游戏。这种情况下，被邀请的好友必须将游戏绑定到游戏中心账号或Facebook账号，并且已经修复了部落城堡，满足以上两个条件您就可以在好友栏内找到您的朋友，发出加入部落邀请了。"
"TID_FAQ_TEXT_RECRUIT_ANDROID","您可以邀请自己的Google Play和Facebook好友加入您的部落或者从公众聊天室邀请玩家加入。\n\n要邀请您的Google Play和Facebook好友，您的好友必须已经玩《部落冲突》，用他们的帐户连接到Google Play或Facebook，并且已重建自己的部落城堡。满足这些条件后，您能够在好友菜单中看到自己的好友，然后您可以点击他们的名字并且从上下文菜单中选择\q邀请\q。从公众聊天室邀请玩家的方式与此相似：单击玩家的消息，并从上下文菜单选择\q邀请\q。"
"TID_FAQ_TITLE_RESET","我能重置游戏从头来过吗？"
"TID_FAQ_TEXT_RESET","在当前的设备上不能重玩游戏。但是，在其他没有安装《部落冲突》的设备上可以开始新游戏。开始新游戏后记得绑定游戏中心账户哦。"
"TID_FAQ_TEXT_RESET_ANDROID","不建议重置游戏。如果您\q卸载\q游戏（或用应用管理器清除游戏数据），您将丢失所有进度。重要：为防止您的进度意外丢失，请使用Google Play Sign-In以保护您的村庄。使用一次Google Play Sign-In之后，您便可以通过登录同样的账户回到您的村庄。"
"TID_FAQ_TITLE_CONTROL","在战斗中如何控制我的部队？"
"TID_FAQ_TEXT_CONTROL","一旦被您投放到战场上，您的部队将不再听从您的调遣。当您派遣战斗部队时，屏幕上显示的瞄准镜为该部队的首选攻击目标。不同的作战单位会根据自己的能力和攻击偏好选择攻击目标。请进入训练营查看各作战单位的信息，了解他们的攻击偏好。"
"TID_FAQ_TITLE_TROOPS","战斗中幸存下来的部队到哪儿去了呢？"
"TID_FAQ_TEXT_TROOPS","战斗结束后，所有幸存的部队将化为圣水，融入大地。\n\n扩大军队规模以赢得战斗是《部落冲突》的战略核心。请谨慎使用各个兵种，精心谋划各个兵种的训练数量。如果只是不顾性价比而盲目进攻的话，得到的可能是苦涩的胜利。"
"TID_FAQ_TITLE_BUYING","游戏中购买宝石的选项不存在或者为灰色，怎么购买宝石呢？"
"TID_FAQ_TEXT_BUYING","请确保您的设备已经开启应用程序内购买功能。具体步骤：进入\q设置\q——>\q通用\q——>\q访问限制\q，确保\qApp 内购买项目\q选项设为[开启]。然后退出并重新启动游戏：连续按两次苹果的Home按钮；点击并按住下方出现的《部落冲突》图标，直到图标开始抖动；点击图标左上角的减号以关闭游戏。重新启动《部落冲突》，这样就能购买宝石了。\n\n如果您的苹果设备越狱之后安装了内购破解插件，您可能无法通过苹果iTunes商店购买宝石，很抱歉我们无法提供相关帮助。请进一步咨询相关从业者或论坛寻求更多帮助。"
"TID_FAQ_TEXT_BUYING_ANDROID","确保您使用了有效的Google账户，并且已更新您的主要付款方式。您可以在自己的Google电子钱包页面上检查相关信息。如果您对于付款方式或者取消订单有任何问题，请直接与Google联系。"
"TID_FAQ_TITLE_LOSTGEMS","我刚刚购买了宝石，但是一直没有收到。怎么办？"
"TID_FAQ_TEXT_LOSTGEMS","通常情况下，在游戏内购买宝石的玩家能实时收到宝石，但由于支付服务提供商或我们的服务器有时会较平时慢，甚至发生错误，一些玩家需要等待比较长时间才能收到宝石。因而在等待期间，请勿重复购买宝石。您可以尝试退出游戏，然后重新启动，这样您购买的宝石应该成功到账了。\n\n如果这样做无效，请点击下方的\q联系我们\q，然后给我们发送一封Email，我们将尽快为您解决问题。"
"TID_FAQ_TEXT_LOSTGEMS_ANDROID","虽然大部分订单能够正常交易，但有时候服务器需要一段时间才能收到您的订单确认信息。请耐心等待一段时间，宝石将很快到达。如果您未收到宝石，请退出并重新开启游戏。如果仍未收到宝石，请在Google Wallet中检查您的订单状态。"
"TID_FAQ_TITLE_CLANSCORE","为什么我的部落总积分少于所有部落成员的奖杯数之和呢？"
"TID_FAQ_TEXT_CLANSCORE","部落总积分是根据一个复杂的公式计算出来的，它综合考量了所有部落成员的奖杯数，而不是简单相加。这个算法可以让部落排名更加公平合理。"
