"TID","JP"
"TID_TUTORIAL_ELIXIR_STORAGE_1","エリクサーポンプそのものには\n少量のエリクサーしか貯めておけません。"
"TID_TUTORIAL_ELIXIR_STORAGE_2","エリクサータンクを建設して、\nエリクサーを貯めておける\nようにしましょう！"
"TID_TUTORIAL_GOLD_STORAGE_1","ゴールドを保管できる\n安全な場所もほしいですね。"
"TID_TUTORIAL_GOLD_STORAGE_2","金庫を建設して\nゴールドを貯めておける\nようにしましょう！"
"TID_TUTORIAL_BARRACK_1","チーフ、ゴブリンと戦うには\n軍団が必要です！\n兵舎を建設しましょう。"
"TID_TUTORIAL_TRAIN_1","それではユニットを訓練しましょう！"
"TID_TUTORIAL_TRAIN_2","兵舎をタップして、\n「ユニットの訓練」を選んでください。"
"TID_TUTORIAL_CHANGE_NAME","見事な一戦でしたね！\nチーフはどんな名前を\n歴史に残すのでしょう？"
"TID_TUTORIAL_TOWN_HALL_1","ゴブリンから奪ったゴールドがあれば、\nタウンホールをアップグレード\nできるはずです！"
"TID_TUTORIAL_TOWN_HALL_2","できましたね！ タウンホールを\nアップグレードしたことで、新しい\n建物を建設できるようになりました。"
"TID_TUTORIAL_ACHIEVEMENTS","新しいことに挑戦したいという方は、ここをタップしてみましょう！"
"TID_TUTORIAL_ACHIEVEMENTS2","チーフ、あとはおまかせしちゃっても\n大丈夫そうですね。\n村のみんなが頼りにしていますので！"
"TID_GOBLIN_SPEAKS_1","ぎひゃひゃひゃ！\nまだオワリじゃないからな！"
"TID_GOBLIN_SPEAKS_2","いちどはマけたけど、このゴブリンのムラは\nもっともっとてごわいぞ。"
"TID_TUTORIAL_GOLDSTORAGE","大切なゴールドを保管できる場所も必要です！"
"TID_TUTORIAL_ELIXIRSTORAGE","エリクサーも貯めておける場所がほしいですね。"
"TID_LOCKED_IN_TUTORIAL","チュートリアルを完了すれば\n使えるようになります！"
"TID_TUTORIAL_ATTACK_NPC_1","象牙の塔のウィザードたちが\n助けに来てくれました！\nゴブリンの村を破壊しましょう！"
"TID_TUTORIAL_ATTACK_NPC_2","できましたね。ゴブリンどもに\n思い知らせてやりましょう！"
"TID_TUTORIAL_ATTACK_NPC_BUTTON","攻撃"
"TID_NPC_NAME_TUTORIAL","逆襲"
"TID_NPC_NAME_TUTORIAL2","ゴブリンの森"
"TID_JOINALLIANCEQUESTION","クランへの招待を承認しますか？"
"TID_POPUP_SHIELD_REMOVAL_TITLE","シールド使用中の攻撃"
"TID_POPUP_SHIELD_REMOVAL","いつでも対戦相手を探せますが、他の村への攻撃を始めるとシールドの有効時間が短くなります。攻撃による時間短縮の長さがシールド残り時間を上回るとシールドは消えます。"
"TID_UPDATE_TROOP_LEVEL","レベル <number> にアップグレード"
"TID_LEVEL_UP","レベルアップ！"
"TID_NEW_ITEMS_UNLOCKED","新しいアイテムがアンロックされました"
"TID_MISSION_SCREEN_TITLE","ミッション"
"TID_MISSION_REWARD","報酬："
"TID_MISSION_COMPLETE_TITLE","ミッション完了！"
"TID_ATTACK_LOCKED","タウンホールをレベル2に要アップグレード！"
"TID_RANKTITLE","ランク"
"TID_BUTTON_REPAIR","修理"
"TID_DIAMOND_PACK_1","ひとにぎりのエメラルド"
"TID_DIAMOND_PACK_2","エメラルドの小袋"
"TID_DIAMOND_PACK_3","エメラルドの大袋"
"TID_DIAMOND_PACK_4","エメラルドの箱"
"TID_DIAMOND_PACK_5","エメラルドの宝箱"
"TID_TRAIN_TUTORIAL_ARROW","長押し"
"TID_DIAMOND_SHOP_PACK","エメラルド <number>"
"TID_GOLD_SHOP_PACK","ゴールド <number>"
"TID_ELIXIR_SHOP_PACK","エリクサー <number>"
"TID_RESOURCE_PACK_GOLD_FULL","ゴールドを一杯にする"
"TID_RESOURCE_PACK_ELIXIR_FULL","エリクサーを一杯にする"
"TID_RESOURCE_PACK_GOLD_10","10%増やす"
"TID_RESOURCE_PACK_ELIXIR_10","10%増やす"
"TID_RESOURCE_PACK_GOLD_50","50%増やす"
"TID_RESOURCE_PACK_ELIXIR_50","50%増やす"
"TID_CONTAINER_MAX","MAX： <amount>"
"TID_SHOP_AVAILABLE","建設数"
"TID_BATTLE_LOG_COL_1","対戦相手"
"TID_BATTLE_LOG_COL_2","奪われた資源："
"TID_BATTLE_LOG_COL_3","結果"
"TID_PVP_BUTTON","対戦相手を探す"
"TID_NPC_ATTACK_BUTTON","攻撃"
"TID_NPC1","ゴブリンの前線拠点"
"TID_NPC2","岩場の要塞"
"TID_NPC3","ゴブリンの砲台"
"TID_NPC4","キャノンボールラン"
"TID_NPC5","二丁拳銃"
"TID_NPC6","ゴールドラッシュ"
"TID_NPC7","マジノ線"
"TID_NPC8","ネズミ谷"
"TID_NPC9","力押し"
"TID_NPC10","ゴブリンタウン"
"TID_NPC11","迫撃砲大迫力"
"TID_NPC12","巨砲主義"
"TID_NPC13","動かざるもの"
"TID_NPC14","フォート・ゴッブス"
"TID_NPC15","監視塔"
"TID_NPC16","金メッキ"
"TID_NPC17","町中バイパス"
"TID_NPC18","ボヨンボヨン城"
"TID_NPC19","フィコヴァ"
"TID_NPC20","ゴブリンキャンパス"
"TID_NPC21","ダニーボーイ"
"TID_NPC22","オマハハ・ビビーチ"
"TID_NPC23","鋼鉄の壁"
"TID_NPC24","シシリアン・ディフェンス"
"TID_NPC25","オブシディアンタワー"
"TID_NPC26","アローヘッド"
"TID_NPC27","レッドカーペット"
"TID_NPC28","自然の要衝"
"TID_NPC29","鋼鉄の篭手"
"TID_NPC30","クイーンズ・ギャンビット"
"TID_NPC31","正面突破"
"TID_NPC32","鎧を着たサル"
"TID_NPC33","欠陥工事"
"TID_NPC34","ポイントマン"
"TID_NPC35","トリプル A"
"TID_NPC36","ゴブリンの遠足"
"TID_NPC37","おとり商法"
"TID_NPC38","周辺被害"
"TID_NPC39","究極の選択"
"TID_NPC40","邪悪のメガ盛り"
"TID_NPC41","クリスタル・クラスト"
"TID_NPC42","凍てつくように"
"TID_NPC43","飛び跳ね上等"
"TID_NPC44","流し台"
"TID_NPC45","転がる恐怖"
"TID_NPC46","メガマンション"
"TID_NPC47","P.E.K.K.Aの遊び場"
"TID_NPC48","シャーベットタワー"
"TID_NPC49","初代ゴブリンキング"
"TID_NPC50","2代目ゴブリンキング"
"TID_MULTIPLAYER","マルチプレイ"
"TID_SINGLEPLAYER","シングルプレイ"
"TID_MULTIPLAYER_POINTS","トロフィー："
"TID_POPUP_NOT_ENOUGH_DIAMONDS_TITLE","エメラルドが足りません"
"TID_POPUP_NOT_ENOUGH_DIAMONDS","エメラルドを買い足しますか？"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_BUTTON","ショップを開く"
"TID_TRAINING_INFO","ユニットのアイコンを長押しすると、複数のユニットの訓練を予約できます。"
"TID_TRAINING_INFO2","ユニットをドラッグして、訓練や並べ替えを行います"
"TID_FINISH_TRAINING","訓練短縮"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","Facebook の新しいID"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","今プレイ中のゲームをこのFacebookアカウントに関連づけますか？"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","Game Center の新しいID"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","今プレイ中のゲームをこのGame Centerアカウントにセーブしますか？"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","新しいGoogle Play ログイン"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","ここまでのゲームを Google アカウントに保存しますか?"
"TID_GEM_POPUP_TEXT","エメラルドが足りません。ショップで買い足しましょう！"
"TID_FRIEND_LIST_TEAMUP_1","フレンドと一緒に"
"TID_FRIEND_LIST_TEAMUP_2","フレンドリクエストはここに表示されます"
"TID_FRIEND_LIST_TEAMUP_2_FRIENDS","フレンドにどこまでもついて行きましょう！"
"TID_TROOP_SPEED_UP_SUCCESS","ユニットの訓練が完了しました！"
"TID_UPDATING_CONTENT","コンテンツのダウンロード中"
"TID_LOADING","ロード中..."
"TID_SHUTDOWN_STARTED","5分後に短時間のメンテナンスを開始します。メンテナンス中は攻撃ができなくなります。"
"TID_SHUTDOWN_ATTACK_DISABLED","メンテナンスが終わるまで攻撃はできません。"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center の警告"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","<name>チーフの村（タウンホールのレベル： <number>）をロードしますか？ 警告： 現在プレイ中のゲームの進行状況は失われます。"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google アカウントのアラート"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","<name>チーフの村（タウンホールのレベル： <number>）をロードしますか？ 警告： 現在プレイ中のゲームの進行状況は失われます。"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook の警告"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","このFacebookアカウントはすでに別のセーブデータに関連づけられています。\n関連づけを今プレイ中のセーブデータに変更しますか？"
"TID_VIEW_HIGHSCORES","世界最強クランとプレイヤーランキング"
"TID_STARS_TOTAL","獲得した星の数："
"TID_SETTINGS_SCREEN_TITLE","オプション設定"
"TID_SETTINGS_NAME","名前"
"TID_SETTINGS_CHANGENAMENOTE","注： 名前は一度しか変更できません！"
"TID_SETTINGS_MUSIC","音楽"
"TID_SETTINGS_SFX","効果音"
"TID_SETTINGS_GOOGLE","Google Play ログイン"
"TID_SETTINGS_FACEBOOK","Facebook"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","関連づけてあります"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","未接続"
"TID_SETTINGS_SNOW","雪"
"TID_FEEDBACK_BUTTON","問題を報告"
"TID_FEEDBACK_EMAIL_TITLE","Feedback%20for%20Clash%20of%20Clans"
"TID_ABOUT_BUTTON","このゲームについて"
"TID_GIVE_NAME_TITLE","チーフの名前"
"TID_BUTTON_DONE","OK"
"TID_RATE_APP_TITLE","このゲームを評価"
"TID_RATE_APP_MESSAGE","App Store でこのゲームを\n評価したり、フィードバックを\n投稿してください！\n参考にさせていただきます。"
"TID_RATE_APP_MESSAGE_ANDROID","Google Play でこのゲームを評価したり、フィードバックを投稿してください！ 参考にさせていただきます。"
"TID_BUTTON_RATE_APP_LATER","後で"
"TID_BUTTON_RATE_APP_REVIEW","フィードバック"
"TID_BUTTON_RATE_APP_NEVER","投稿しない"
"TID_COME_BACK_NOTIFICATION_SMALL","チーフ！ 兵士たちが待っていますよ！"
"TID_COME_BACK_NOTIFICATION_MEDIUM","村にはリーダーが必要です。帰ってきてください、チーフ！"
"TID_COME_BACK_NOTIFICATION_LARGE","戻ってきてください、チーフ！ 村にはあなたが必要なんです！"
"TID_SETTINGS_ON","ON"
"TID_SETTINGS_OFF","OFF"
"TID_INVALID_NAME","この名前は使えません！\n別の名前を入力してください。"
"TID_MULTIPLAYER_COST","対戦コスト："
"TID_MULTIPLAYER_SHIELD_COST","攻撃コスト："
"TID_MAP_LOCATION_1","P.E.K.K.Aの湖"
"TID_MAP_LOCATION_2","禁断の森"
"TID_MAP_LOCATION_3","勝利の谷"
"TID_MAP_LOCATION_4","バーバリア"
"TID_MAP_LOCATION_5","凍てついた湖"
"TID_MAP_LOCATION_6","盗人の小川"
"TID_MAP_LOCATION_7","石の湖"
"TID_MAP_LOCATION_8","アスランアーク"
"TID_MAP_LOCATION_9","サワーレイク"
"TID_MAP_LOCATION_10","ゴブリンのキャンプ"
"TID_MAP_LOCATION_11","腐海"
"TID_MAP_LOCATION_12","ゴールドオークス亭"
"TID_MAP_LOCATION_13","コロッサスの峠"
"TID_MAP_LOCATION_14","ゴブリンキングのアジト"
"TID_NAME_TOO_SHORT","名前が短すぎます！"
"TID_BUILDER","大工"
"TID_GUARD_BUY_CONFIRMATION","村の護りが有効になりました！"
"TID_SHIELD_BUY_CONFIRMATION","シールドが有効になりました！"
"TID_RESOURCE_BUY_CONFIRMATION","資源を受け取りました！"
"TID_BUNDLE_BUY_CONFIRMATION","<ce53cff><bundle>を入手しました！</c>"
"TID_BATTLECOST","コスト："
"TID_CLAN_TOTAL_POINTS","合計ポイント："
"TID_CLAN_MEMBERS","メンバー："
"TID_CLAN_TYPE","タイプ："
"TID_TAP_TO_VIEW","タップで詳細表示"
"TID_ALLIANCE_REQUEST_ACCEPTED","クランへようこそ！"
"TID_ALLIANCE_REQUEST_DECLINED","クランへの参加が拒否されました！"
"TID_ADD_FRIENDS_INFO","Game Center にログインしていれば、\nGame Center の友達が表示されます"
"TID_ADD_FRIENDS_INFO_ANDROID","Google Play のフレンド機能も近日対応！"
"TID_GAME_CENTER","Game Center"
"TID_REPAIR_CLAN_CASTLE_TITLE","クランの城を再建"
"TID_REPAIR_CLAN_CASTLE","クランに参加"
"TID_REPAIR_CLAN_CASTLE_2","クランに参加して新しい仲間と出会い、援軍を送り合い、そしてクラン同士の大いなる戦いに共に挑みましょう。\n\n自分のクランを作ってフレンドとプレイしたり、新しいメンバーを募集してクランの名をとどろかせましょう！"
"TID_POPUP_ABOUT_TO_SELL","売りますか？"
"TID_TRAP_MINE_INFO","古きよき爆弾トラップほどわかりやすい「立入禁止」のメッセージもないでしょう。"
"TID_TRAP_EJECTOR_INFO","招かれざるお客さんを、景気よく明後日の方向に弾き飛ばしてくれます！"
"TID_WALL_INFO","壁をうまく利用すれば、村を守ると同時に、敵を防衛設備の攻撃範囲に誘導できます。"
"TID_ABOUT","スタッフロール\n\n<names>\n\nClash of Clans ™ <version>\nCopyright 2012-2017 Supercell Ltd.\nAll Rights Reserved.\n米国特許出願中\n本ソフトウェアのご利用にあたっては、サービス利用規約およびプライバシー・ポリシーに同意いただく必要があります。具体的な内容につきましては www.supercell.net をご確認ください。\nユーザーサポートEメール：\nclashofclans.feedback@supercell.net.\n\nMPEG Layer-3 audio coding technology licensed from Fraunhofer IIS and Thomson Licensing"
"TID_ABOUT_ANDROID","スタッフロール\n\n<names>\n\nClash of Clans ™ <version>\nCopyright 2012-2017 Supercell Ltd.\nAll Rights Reserved.\n米国特許出願中\n本ソフトウェアのご利用にあたっては、サービス利用規約およびプライバシー・ポリシーに同意いただく必要があります。具体的な内容につきましては www.supercell.net をご確認ください。\nユーザーサポートEメール：\nclashofclans.android@supercell.net.\n\nFMOD Sound System, copyright © Firelight Technologies Pty, Ltd., 1994-2017.\n\nMPEG Layer-3 audio coding technology licensed from Fraunhofer IIS and Thomson Licensing"
"TID_GEM_BUY_CONFIRMATION","<amount>個のエメラルドを受領しました！"
"TID_MULTIDEVICE_INFO","Game Centerアカウントを使ってサインインすることで、ゲームの進行状況を安全にバックアップしたり、複数のiOSデバイスでプレイしたりできます。"
"TID_GUARD_INFO","攻防を同時に！村の護りがあれば、他のプレイヤーの村を攻撃しつつ、自分の村は攻撃されないようにできます。シールドが有効な間は使用できません。"
"TID_SHIELD_INFO","長続きする防御！シールドが有効になっていると村を他のプレイヤーに攻撃されませんが、自分から他のプレイヤーを攻撃すると、シールドの残り時間が減ります。シールドを買い足すと、効果時間が加算されます。"
"TID_PLACEMENT_HINT_TUTORIAL1","何もない場所を複数回タップして\nユニットを配置してください"
"TID_PLACEMENT_HINT_TUTORIAL2","長押しでユニットをまとめて配置できます"
"TID_PLACEMENT_HINT","タップか長押しでユニットを配置できます"
"TID_ACHIEVEMENT_NPC_STARS_TITLE","ゴブリンどもをやっつけろ！"
"TID_ACHIEVEMENT_NPC_STARS","キャンペーンマップ上で星を合計 <number>個 獲得する"
"TID_ACHIEVEMENT_TOWN_HALL_TITLE","大は小を兼ねる"
"TID_ACHIEVEMENT_TOWN_HALL","タウンホールをレベル <number> にアップグレードする"
"TID_ACHIEVEMENT_VICTORY_POINTS_TITLE","勝利は蜜の味"
"TID_ACHIEVEMENT_VICTORY_POINTS","マルチプレイでトロフィー数 <number>個 に到達する"
"TID_ACHIEVEMENT_UNIT_UNLOCK_TITLE","魔獣降臨"
"TID_ACHIEVEMENT_UNIT_UNLOCK","兵舎で<name>をアンロックする"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_TITLE","整理整頓"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES","障害物（木、石、やぶ）を合計 <number>個 取り除く"
"TID_ACHIEVEMENT_DONATE_UNITS_TITLE","助っ人参上"
"TID_ACHIEVEMENT_DONATE_UNITS","クランの城の容量 <number>人分 の援軍を送る"
"TID_ACHIEVEMENT_LOOT_GOLD_TITLE","ゴールドごろごろ"
"TID_ACHIEVEMENT_LOOT_GOLD","ゴールドを合計 <number> 奪う"
"TID_ACHIEVEMENT_LOOT_ELIXIR_TITLE","エリクサーさくさく"
"TID_ACHIEVEMENT_LOOT_ELIXIR","エリクサーを合計 <number> 奪う"
"TID_ACHIEVEMENT_CASTLE_TITLE","覇権への道"
"TID_ACHIEVEMENT_CASTLE_REPAIR","クランの城を再建する"
"TID_ACHIEVEMENT_CASTLE_UPGRADE","クランの城をレベル <number> にアップグレードする"
"TID_ACHIEVEMENT_DESTROY_WALLS_TITLE","ウォールバスター"
"TID_ACHIEVEMENT_DESTROY_WALLS","マルチプレイで通算 <number>個 の壁を破壊する"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_TITLE","王都炎上"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL","マルチプレイで通算 <number>個 のタウンホールを破壊する"
"TID_ACHIEVEMENT_PVP_ATTACKS_TITLE","世界征服"
"TID_ACHIEVEMENT_PVP_ATTACKS","マルチプレイで通算 <number>回 勝利する"
"TID_ACHIEVEMENT_PVP_DEFENSES_TITLE","難攻不落"
"TID_ACHIEVEMENT_PVP_DEFENSES","防衛戦に <number>回 勝利する"
"TID_ACHIEVEMENT_DESTROY_MORTARS_TITLE","死角に入れ"
"TID_ACHIEVEMENT_DESTROY_MORTARS","マルチプレイで通算 <number>個 の迫撃砲を破壊する"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_TITLE","つゆだくエリクサー"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR","ダークエリクサーを合計 <number> 奪う"
"TID_MOREGAMES","他のゲームを見る"
"TID_ACHIEVEMENT_CLAIM_BUTTON","ボーナスをもらう"
"TID_POPUP_ACHIEVEMENTS_TITLE","達成項目"
"TID_ACHIEVEMENTS_INFO","達成項目は Game Center からも確認できます"
"TID_ACHIEVEMENTS_INFO_ANDROID","達成項目はGoogle Playからも確認できます"
"TID_ACHIEVEMENTS_COMPLETED","達成"
