"TID","CNT"
"TID_TUTORIAL_ELIXIRSTORAGE","我們還需要一個地方來儲存聖水。"
"TID_LOCKED_IN_TUTORIAL","您需要完成教學，才可解鎖此功能！"
"TID_TUTORIAL_ATTACK_NPC_1","來自象牙塔的法師都聚集在這裡要貢獻一己之力！我們快去拿下哥布林營地吧！"
"TID_TUTORIAL_ATTACK_NPC_2","做得很好。現在我們就給那些綠矮子一點顏色瞧瞧！"
"TID_TUTORIAL_ATTACK_NPC_BUTTON","攻擊！"
"TID_NPC_NAME_TUTORIAL","惡有惡報"
"TID_NPC_NAME_TUTORIAL2","哥布林森林"
"TID_JOINALLIANCEQUESTION","接受部落邀請？"
"TID_POPUP_SHIELD_REMOVAL_TITLE","在護盾保護期間發動進攻"
"TID_POPUP_SHIELD_REMOVAL","護盾保護期間，您可以隨時搜索對手，但是一旦您發動了進攻，您的護盾時間就會相對地減少。如果所需扣除的護盾時間多於您剩餘的護盾時間，那麼您的護盾會立即失效。"
"TID_UPDATE_TROOP_LEVEL","提升至<number>級"
"TID_LEVEL_UP","提升等級！"
"TID_NEW_ITEMS_UNLOCKED","已解鎖新項目"
"TID_MISSION_SCREEN_TITLE","任務"
"TID_MISSION_REWARD","獎勵："
"TID_MISSION_COMPLETE_TITLE","任務完成！"
"TID_ATTACK_LOCKED","將大本營提升至2級以解鎖此功能！"
"TID_RANKTITLE","等級"
"TID_BUTTON_REPAIR","重建"
"TID_DIAMOND_PACK_1","一小堆寶石"
"TID_DIAMOND_PACK_2","一小袋寶石"
"TID_DIAMOND_PACK_3","一大袋寶石"
"TID_DIAMOND_PACK_4","一小箱寶石"
"TID_DIAMOND_PACK_5","一大箱寶石"
"TID_TRAIN_TUTORIAL_ARROW","按住不放"
"TID_DIAMOND_SHOP_PACK","<number>顆寶石"
"TID_GOLD_SHOP_PACK","<number>金幣"
"TID_ELIXIR_SHOP_PACK","<number>滴聖水"
"TID_RESOURCE_PACK_GOLD_FULL","補充100%最大儲存量"
"TID_RESOURCE_PACK_ELIXIR_FULL","補充100%最大儲存量"
"TID_RESOURCE_PACK_GOLD_10","補充10%最大儲存量"
"TID_RESOURCE_PACK_ELIXIR_10","補充10%最大儲存量"
"TID_RESOURCE_PACK_GOLD_50","補充50%最大儲存量"
"TID_RESOURCE_PACK_ELIXIR_50","補充50%最大儲存量"
"TID_CONTAINER_MAX","最大儲存量： <amount>"
"TID_SHOP_AVAILABLE","已建造："
"TID_BATTLE_LOG_COL_1","對手："
"TID_BATTLE_LOG_COL_2","失去資源："
"TID_BATTLE_LOG_COL_3","結果："
"TID_PVP_BUTTON","尋找對戰目標"
"TID_NPC_ATTACK_BUTTON","進攻"
"TID_NPC1","哥布林前哨基地"
"TID_NPC2","石頭堡壘"
"TID_NPC3","交叉掩護"
"TID_NPC4","炮彈飛車"
"TID_NPC5","兩桿大煙槍"
"TID_NPC6","淘金熱"
"TID_NPC7","馬奇諾防線"
"TID_NPC8","惡鼠谷"
"TID_NPC9","野蠻哥布林"
"TID_NPC10","哥布林鎮"
"TID_NPC11","迫擊炮基地"
"TID_NPC12","大爆炸"
"TID_NPC13","牢不可破"
"TID_NPC14","諾布堡"
"TID_NPC15","瞭望台"
"TID_NPC16","笨蛋的金子"
"TID_NPC17","一馬平川"
"TID_NPC18","充氣城堡"
"TID_NPC19","飛科華"
"TID_NPC20","哥布林營地"
"TID_NPC21","丹尼男孩"
"TID_NPC22","奧馬哈海灘"
"TID_NPC23","銅牆鐵壁"
"TID_NPC24","西西里防禦"
"TID_NPC25","黑曜岩之塔"
"TID_NPC26","箭頭"
"TID_NPC27","迎賓紅地毯"
"TID_NPC28","天然防禦"
"TID_NPC29","鋼鐵騎士團"
"TID_NPC30","皇后布局"
"TID_NPC31","狹路相逢"
"TID_NPC32","武裝黑猩猩"
"TID_NPC33","非常大酒店"
"TID_NPC34","核心人物"
"TID_NPC35","3A"
"TID_NPC36","哥布林野餐"
"TID_NPC37","誘餌開關"
"TID_NPC38","間接傷害"
"TID_NPC39","明智的選擇"
"TID_NPC40","超級邪惡"
"TID_NPC41","水晶地殼"
"TID_NPC42","冰凍三尺"
"TID_NPC43","肆意亂跳"
"TID_NPC44","廚房水槽"
"TID_NPC45","極度恐懼"
"TID_NPC46","豪宅"
"TID_NPC47","皮卡超人的遊樂場"
"TID_NPC48","果子露塔"
"TID_NPC49","哥布林之王v.1"
"TID_NPC50","哥布林之王v.2"
"TID_MULTIPLAYER","多人遊戲"
"TID_SINGLEPLAYER","單人模式"
"TID_MULTIPLAYER_POINTS","您的獎盃數："
"TID_POPUP_NOT_ENOUGH_DIAMONDS_TITLE","寶石數不足"
"TID_POPUP_NOT_ENOUGH_DIAMONDS","您想獲取更多寶石吗？"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_BUTTON","進入商店"
"TID_TRAINING_INFO","點擊並長按要訓練的兵種，開始訓練您的部隊。"
"TID_TRAINING_INFO2","拖曳兵種以進行訓練或調整佇列順序"
"TID_FINISH_TRAINING","立刻完成訓練："
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","登入新的Facebook帳號"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","是否要將目前的遊戲連結到此Facebook帳戶？"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","登入新的Game Center帳號"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","是否要將目前的遊戲儲存在這個Game Center帳號？"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","登入新的Google Play帳號"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","是否要將目前的遊戲儲存在這個Google帳號？"
"TID_GEM_POPUP_TEXT","您的寶石用完了。請前往「商店」購買更多寶石！"
"TID_FRIEND_LIST_TEAMUP_1","與好友一起遊戲"
"TID_FRIEND_LIST_TEAMUP_2","好友請求會出現在這裡"
"TID_FRIEND_LIST_TEAMUP_2_FRIENDS","隨時了解好友動態！"
"TID_TROOP_SPEED_UP_SUCCESS","部隊訓練完成！"
"TID_UPDATING_CONTENT","正在下載內容"
"TID_LOADING","正在載入"
"TID_SHUTDOWN_STARTED","系統即將開始維護，遊戲將在5分鐘後關閉。很抱歉，在此期間無法發動進攻。"
"TID_SHUTDOWN_ATTACK_DISABLED","維護結束前，不能發起進攻，請耐心等待。"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center警示"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","您要載入大本營<number>級且名為<name>的村莊嗎？警告：將遺失目前的遊戲進度。"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google帳號提醒"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","您要載入大本營<number>級且名為<name>的村莊嗎？警告：將遺失目前的遊戲進度。"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook警示"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","此Facebook帳號已關聯至另一個《部落衝突》遊戲進度。要將它關聯至您目前的遊戲進度嗎？"
"TID_VIEW_HIGHSCORES","查看世界上最強大的部落與玩家。"
"TID_STARS_TOTAL","星星總數："
"TID_SETTINGS_SCREEN_TITLE","設定"
"TID_SETTINGS_NAME","名稱"
"TID_SETTINGS_CHANGENAMENOTE","請注意！您的名稱只能變更一次！"
"TID_SETTINGS_MUSIC","音樂"
"TID_SETTINGS_SFX","音效"
"TID_SETTINGS_GOOGLE","Google Play Sign-In登入"
"TID_SETTINGS_FACEBOOK","Facebook"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","已連線"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","已中斷連線"
"TID_SETTINGS_SNOW","雪"
"TID_FEEDBACK_BUTTON","回報問題"
"TID_FEEDBACK_EMAIL_TITLE","給《部落衝突》的反饋意見"
"TID_ABOUT_BUTTON","關於"
"TID_GIVE_NAME_TITLE","我的村莊叫做......"
"TID_BUTTON_DONE","完成"
"TID_RATE_APP_TITLE","為《部落衝突》評分"
"TID_RATE_APP_MESSAGE","請在App Store中為《部落衝突》評分或發表評論，為我們提供寶貴的意見！"
"TID_RATE_APP_MESSAGE_ANDROID","請在Google Play中為《部落衝突》評分或發表評論，為我們提供寶貴的意見！"
"TID_BUTTON_RATE_APP_LATER","稍後"
"TID_BUTTON_RATE_APP_REVIEW","評論"
"TID_BUTTON_RATE_APP_NEVER","不再顯示"
"TID_COME_BACK_NOTIFICATION_SMALL","嗨，快回來吧，您的村莊可不能群龍無首啊"
"TID_COME_BACK_NOTIFICATION_MEDIUM","嗨，快回來吧，您的村莊可不能群龍無首啊！"
"TID_COME_BACK_NOTIFICATION_LARGE","嗨，快回來吧，您的村莊可不能群龍無首啊"
"TID_SETTINGS_ON","開啟"
"TID_SETTINGS_OFF","關閉"
"TID_INVALID_NAME","無效的名稱，請嘗試其他名稱。"
"TID_MULTIPLAYER_COST","對戰花費："
"TID_MULTIPLAYER_SHIELD_COST","攻擊扣除："
"TID_MAP_LOCATION_1","皮卡超人之湖"
"TID_MAP_LOCATION_2","禁忌森林"
"TID_MAP_LOCATION_3","勝利峽谷"
"TID_MAP_LOCATION_4","蠻荒之地"
"TID_MAP_LOCATION_5","冰凍之湖"
"TID_MAP_LOCATION_6","劫掠之溪"
"TID_MAP_LOCATION_7","石湖"
"TID_MAP_LOCATION_8","亞斯蘭之穹"
"TID_MAP_LOCATION_9","酸湖"
"TID_MAP_LOCATION_10","哥布林營地"
"TID_MAP_LOCATION_11","腐之海"
"TID_MAP_LOCATION_12","金橡樹旅館"
"TID_MAP_LOCATION_13","巨石要塞"
"TID_MAP_LOCATION_14","哥布林王殿"
"TID_NAME_TOO_SHORT","名稱太短！"
"TID_BUILDER","建築工人："
"TID_GUARD_BUY_CONFIRMATION","村莊守衛已啟動！"
"TID_SHIELD_BUY_CONFIRMATION","護盾已啟動！"
"TID_RESOURCE_BUY_CONFIRMATION","已獲得資源！"
"TID_BUNDLE_BUY_CONFIRMATION","<ce53cff><bundle>已收到！</c>"
"TID_BATTLECOST","花費："
"TID_CLAN_TOTAL_POINTS","總點數："
"TID_CLAN_MEMBERS","成員："
"TID_CLAN_TYPE","類型："
"TID_TAP_TO_VIEW","點選以查看詳細資料"
"TID_ALLIANCE_REQUEST_ACCEPTED","歡迎加入我們的部落！"
"TID_ALLIANCE_REQUEST_DECLINED","加入部落的要求遭到拒絕！"
"TID_ADD_FRIENDS_INFO","Game Center好友會在您登入Game Center時顯示"
"TID_ADD_FRIENDS_INFO_ANDROID","Google Play好友即將出現！"
"TID_GAME_CENTER","Game Center"
"TID_REPAIR_CLAN_CASTLE_TITLE","重建部落城堡"
"TID_REPAIR_CLAN_CASTLE","解鎖部落城堡"
"TID_REPAIR_CLAN_CASTLE_2","加入部落可結交新的盟友、獲得增援部隊，以及參加部落對戰。\n\n建立屬於自己的部落可和好友一起遊戲、召募新成員，並在這片土地上闖出自己的名號！"
"TID_POPUP_ABOUT_TO_SELL","您確定賣出？"
"TID_TRAP_MINE_INFO","還在找\q危險，請勿靠近\q的警示牌嗎？別浪費時間了，隱形炸彈是不會讓你發現的，除非......"
"TID_TRAP_EJECTOR_INFO","這個充滿彈跳力的小東西能夠把不速之客彈出您的領地之外！"
"TID_WALL_INFO","城牆是保護村莊及阻擋敵軍的最佳防線。"
"TID_ABOUT","製作人員\n\n<names>\n\nClash of Clans ™<version>\n版權所有 2012-2017 Supercell Ltd. 保留所有權利。\n美國專利申請中\n對於此軟體的所有使用均須遵守列於 www.supercell.net 的「條款與明细」及「隱私保護政策」。\n如需支援，請寄電子郵件至 clashofclans.feedback@supercell.net。\n\nMPEG Layer-3 音訊編碼技術由 Fraunhofer IIS和Thomson Licensing授予許可權。"
"TID_ABOUT_ANDROID","製作人員\n\n<names>\n\nClash of Clans ™<version>\n版權所有 2012-2017 Supercell Ltd.保留所有權利。\n美國專利申請中\n所有使用本軟體的行為受制於我們在www.supercell.net列明的條款、細則以及隱私保護政策。\n客服請聯繫clashofclans.android@supercell.net。\n\nFMOD 聲效系統，版權所有 © Firelight科技有限公司,1994-2017.\n\n遊戲所使用的MPEG Layer-3 音訊編碼技術經由 Fraunhofer IIS 和 Thomson Licensing 授權使用"
"TID_GEM_BUY_CONFIRMATION","收到<amount>顆寶石！"
"TID_MULTIDEVICE_INFO","登入Game Center來保存您的遊戲進度以及在多部iOS裝置上進行遊戲。"
"TID_GUARD_INFO","攻守兼備的最佳道具！村莊守衛不僅能保護您的村莊免受敵人攻擊，還能讓您隨心所欲地攻擊其他玩家。村莊守衛只能在沒有護盾的情況下使用。"
"TID_SHIELD_INFO","長效型的防禦能力！護盾可以防止村莊遭受攻擊，但如果您發動攻擊，將會消耗剩餘的護盾有效時間。如果您購買多個護盾，護盾的有效時間將疊加。"
"TID_PLACEMENT_HINT_TUTORIAL1","在空白區域中點擊屏幕數次可派出部隊"
"TID_PLACEMENT_HINT_TUTORIAL2","按住不放可快速派出部隊"
"TID_PLACEMENT_HINT","點擊或按住不放可以派出部隊"
"TID_ACHIEVEMENT_NPC_STARS_TITLE","打倒哥布林！"
"TID_ACHIEVEMENT_NPC_STARS","在單人模式地圖上贏得<number>顆星星"
"TID_ACHIEVEMENT_TOWN_HALL_TITLE","越大越好"
"TID_ACHIEVEMENT_TOWN_HALL","將大本營提升至<number>級"
"TID_ACHIEVEMENT_VICTORY_POINTS_TITLE","戰無不勝！"
"TID_ACHIEVEMENT_VICTORY_POINTS","在多人遊戲戰鬥中達到<number>座獎盃"
"TID_ACHIEVEMENT_UNIT_UNLOCK_TITLE","釋放猛獸"
"TID_ACHIEVEMENT_UNIT_UNLOCK","解鎖<name>"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_TITLE","保持整潔"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES","移除<number>項障礙物 (樹木、岩石、灌木叢)"
"TID_ACHIEVEMENT_DONATE_UNITS_TITLE","患難之交"
"TID_ACHIEVEMENT_DONATE_UNITS","派遣<number>人口單位的增援部隊"
"TID_ACHIEVEMENT_LOOT_GOLD_TITLE","搶錢世家"
"TID_ACHIEVEMENT_LOOT_GOLD","盜取<number>個金幣"
"TID_ACHIEVEMENT_LOOT_ELIXIR_TITLE","聖水大掠奪"
"TID_ACHIEVEMENT_LOOT_ELIXIR","盜取<number>滴聖水"
"TID_ACHIEVEMENT_CASTLE_TITLE","帝國締造者"
"TID_ACHIEVEMENT_CASTLE_REPAIR","重建部落城堡"
"TID_ACHIEVEMENT_CASTLE_UPGRADE","將部落城堡提升至<number>級"
"TID_ACHIEVEMENT_DESTROY_WALLS_TITLE","破牆專家"
"TID_ACHIEVEMENT_DESTROY_WALLS","在多人遊戲戰鬥中破壞<number>座城牆"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_TITLE","攻城拔寨"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL","在多人遊戲戰鬥中破壞<number>座大本營"
"TID_ACHIEVEMENT_PVP_ATTACKS_TITLE","征服者"
"TID_ACHIEVEMENT_PVP_ATTACKS","贏得<number>場多人遊戲戰鬥"
"TID_ACHIEVEMENT_PVP_DEFENSES_TITLE","固若金湯"
"TID_ACHIEVEMENT_PVP_DEFENSES","成功抵禦<number>次攻擊"
"TID_ACHIEVEMENT_DESTROY_MORTARS_TITLE","迫擊炮破壞達人"
"TID_ACHIEVEMENT_DESTROY_MORTARS","在多人遊戲戰鬥中破壞<number>座迫擊炮"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_TITLE","英雄俠盜"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR","盜取<number>滴闇黑重油"
"TID_MOREGAMES","更多遊戲"
"TID_ACHIEVEMENT_CLAIM_BUTTON","領取獎勵"
"TID_POPUP_ACHIEVEMENTS_TITLE","成就"
"TID_ACHIEVEMENTS_INFO","在Game Center中也會顯示成就"
"TID_ACHIEVEMENTS_INFO_ANDROID","在Google Play中也會顯示成就"
"TID_ACHIEVEMENTS_COMPLETED","已完成："
"TID_ACHIEVEMENTS_REWARD","獎勵："
"TID_ACHIEVEMENT_REWARD_CLAIMED","成就達成！您收到了<number>顆寶石。"
"TID_X","x"
"TID_NO_MESSAGES","目前沒有新訊息"
"TID_NO_MESSAGES_TEXT","重建部落城堡後，您就會在此處收到部落邀請"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","語言設定"
"TID_POPUP_CHANGE_LANGUAGE","是否要變更語言設定？"
"TID_LEADERBOARDBANNER_CLANTOURNAMENTS","部落錦標賽"
"TID_LEADERBOARDBANNER_REWARD","獲得前3名的部落可獲得：(平均分配給部落中前20名玩家)"
"TID_LEADERBOARDBANNER_TIMELEFT","離結束剩下："
"TID_ACHIEVEMENT_GOLDSTORAGE_TITLE","儲金罐達人"
"TID_ACHIEVEMENT_GOLDSTORAGE_UPGRADE","將儲金罐提升至<number>級"
"TID_ACHIEVEMENT_DESTROY_BUILDER_TITLE","工棚破壞者"
"TID_ACHIEVEMENT_DESTROY_BUILDER","在多人遊戲戰鬥中破壞<number>座建築工人小屋"
"TID_MOVEMENT_SPEED","移動速度："
"TID_TRAP_SUPERBOMB","巨型炸彈"
"TID_TRAP_SUPERBOMB_INFO","如果你想要的是一場大爆炸，那選巨型炸彈準沒錯。"
"TID_LEADERBOARDBANNER_1","1)"
"TID_LEADERBOARDBANNER_2","2)"
"TID_LEADERBOARDBANNER_3","3)"
"TID_ACHIEVEMENT_COMPLETED","成就達成！"
"TID_PUSH_ATTACKED","您的村莊被<attacker>襲擊了！"
"TID_SURRENDER_POPUP_TITLE","要投降嗎？"
"TID_SURRENDER_POPUP_TEXT","首領，我們還沒有取得戰爭的勝利，現在撤退將會記為戰敗，並丟失獎盃，您確定要下令撤退嗎？"
"TID_END_BATTLE_POPUP_TITLE","結束戰鬥？"
"TID_END_BATTLE_POPUP_TEXT","首領，確定要結束戰鬥嗎？"
"TID_SHIELD_ON_COOLDOWN","護盾還無法使用！"
"TID_COOLDOWN","冷卻時間："
"TID_WAITING_FOR_COOLDOWN","下次購買等待時間："
"TID_FAQ_BUTTON","幫助與支援"
"TID_FAQ_WINDOW_TITLE","幫助與支援"
"TID_FORUMS_BUTTON","論壇"
"TID_FAQ_TITLE_SHIELD","護盾是什麼？它的作用是什麼？"
"TID_FAQ_TEXT_SHIELD","護盾可以讓您在較長時間內免遭敵軍攻擊。不過護盾超過有效時間就會失效，攻擊其他村莊會使其失效更快。當村莊被大量敵軍摧毀並達到一定摧毀程度後，您會自動獲得至少12小時的護盾。您可以從商店購買防護時間更久的護盾。"
"TID_FAQ_TITLE_DESTROYED","護盾或村莊守衛失效後會怎麼樣？"
"TID_FAQ_TEXT_DESTROYED","如果您在沒有護盾或村莊守衛保護的情況下離開遊戲，您的村莊將很容易遭受敵軍攻擊。敵軍會掠奪您的部分資源。為了更好地保護您的村莊，您可以巧妙佈局村莊內的防禦建築、城牆和陷阱，也可從商店購買新的護盾或者村莊守衛。障礙物和地圖邊界並不能阻止敵人的進攻！"
"TID_FAQ_TITLE_CLAN","我要如何加入或建立部落？"
"TID_FAQ_TEXT_CLAN","要想加入或創建部落，您首先需要找到村莊內的部落城堡廢墟，重新修建部落城堡。完工後，請點擊部落城堡選擇加入或創建一個部落。部落城堡也可以用來駐紮來自部落成員的援軍和法術。部落城堡裡的援軍會進行防禦，您也可以帶上部落城堡內的援軍和法術進攻他人。"
"TID_FAQ_TITLE_RECRUIT","我要如何讓更多人加入我的部落？"
"TID_FAQ_TEXT_RECRUIT","您可以加入我們的Facebook粉絲團， 在那裡您可以在招募區留下部落名稱，您的好友可以通過在遊戲中搜索部落，加入您的部落。您也可以通過遊戲內的公共聊天室結交新的朋友。點擊玩家留言，發送邀請信息即可。您還可以通過Game Center和Facebook邀請好友參與遊戲。這種情況下，被邀請的好友必須將遊戲綁定到遊戲中心帳號或Facebook帳號，並且已經修復了部落城堡，滿足以上兩個條件您就可以在好友欄內找到您的朋友，發出加入部落邀請了。"
"TID_FAQ_TEXT_RECRUIT_ANDROID","您可以邀請Google Play 和Facebook好友加入您的部落，或在公共聊天室中邀請玩家。\n\n若要邀請Facebook或Google Play 好友，他們必須玩過《部落衝突》遊戲，並將他們的帳戶連接到Google Play 或Facebook，這麼做之後，您才能夠在「好友」選單中看見您的好友，您可以點選他們的名字並在內容選單中選擇「邀請」。在公共聊天室中邀請的方式也十分相似：點選某位玩家的訊息，然後在內容選單中選擇「邀請」。"
"TID_FAQ_TITLE_RESET","我可以重設遊戲並從頭開始嗎？"
"TID_FAQ_TEXT_RESET","當前裝置無法開始新遊戲。不過您可以在尚未安裝《部落衝突》的任意裝置上開始新遊戲。開始新遊戲後記得關聯遊戲中心帳號。"
"TID_FAQ_TEXT_RESET_ANDROID","我們不建議將遊戲重設。若「解除安裝」遊戲(或在應用程式管理員中清除遊戲資料)，您將會遺失所有遊戲進度。重要資訊：若要避免意外遺失遊戲進度，請使用Google Play Sign-In保護您的村莊。只要使用過Google Play Sign-In，您之後就可以用同一個帳號登入來還原村莊。"
"TID_FAQ_TITLE_CONTROL","在戰鬥中我能控制我的部隊嗎？"
"TID_FAQ_TEXT_CONTROL","一旦被您投放到戰場上，您的部隊將不再聽從您的差遣。當您派遣戰鬥部隊時，螢幕上顯示的瞄準鏡為該部隊的首選攻擊目標。不同的作戰單位會根據自己的能力和攻擊偏好選擇攻擊目標。請進入訓練營查看各作戰單位的資訊，瞭解他們的攻擊偏好。"
"TID_FAQ_TITLE_TROOPS","戰鬥後存活下來的部隊會怎麼樣？"
"TID_FAQ_TEXT_TROOPS","戰場上倖存的所有部隊在戰鬥結束後都會化為聖水融入大地。\n\n擴大部隊規模來設法贏得戰鬥是《部落衝突》的戰略核心。請把部隊視為需要謹慎使用的資源。您應該精心規劃每一場戰鬥，並且盡可能使用適當數量、適當類型的部隊。不考慮效益的情況下將所有部隊投入戰鬥，可能會使您的勝利失去意義，因為您花費的資源會比得到的更多。"
"TID_FAQ_TITLE_BUYING","遊戲中購買寶石的選項不存在或是為灰色,怎麼購買寶石呢?"
"TID_FAQ_TEXT_BUYING","請確保您的設備已經開啟應用程式內購買功能。具體步驟：進入\q設定\q——>\q一般\q——>\q取用限制\q，確保\qApp 內購買\q選項設為[開啟]。然後退出並重新啟動遊戲：連續按兩次蘋果的Home按鈕；點擊並按住下方出現的《部落衝突》圖示，直到圖示開始抖動；點擊圖示左上角的減號以關閉遊戲。重新啟動《部落衝突》，這樣就能購買寶石了。\n\n如果您的蘋果設備越獄之後安裝了內購破解外掛程式，您可能無法通過蘋果iTunes商店購買寶石，很抱歉我們無法提供相關幫助。請進一步諮詢相關從業者或論壇尋求更多幫助。"
"TID_FAQ_TEXT_BUYING_ANDROID","確定您使用的是有效的Google帳號，主要付款方式為最新版本。您可以在自己的「Google電子錢包」頁面上確認相關信息。若對付款方式或取消的訂單有任何疑問，請直接與Google聯絡。"
"TID_FAQ_TITLE_LOSTGEMS","我剛才購買了寶石，但寶石數一直沒有增加。我該怎麼辦？"
"TID_FAQ_TEXT_LOSTGEMS","通常情況下，在遊戲內購買寶石的玩家能即時收到寶石，但由於支付服務提供者或我們的伺服器有時會較平時慢，甚至發生錯誤，一些玩家需要等待比較長時間才能收到寶石。因而在等待期間，請勿重複購買寶石。您可以嘗試退出遊戲，然後重新啟動，這樣您購買的寶石應該能成功到帳了。\n\n如果這樣做無效，請點擊下方的\q聯絡我們\q，然後給我們發送一封Email，我們將儘快為您解決問題。"
"TID_FAQ_TEXT_LOSTGEMS_ANDROID","大部分的訂單都能夠順暢進行，但我們的伺服器有時可能需要一段時間才能收到您的訂單確認資訊。請再等候一小段時間，寶石應該很快就會出現。若仍未出現，請嘗試重新啟動遊戲。如果這麼做仍無效，請到Google電子錢包中查看您的訂單狀態。"
