"TID","DE"
"TID_TUTORIAL_CANNON_1","Willkommen, Häuptling! Wir haben schon auf dich gewartet."
"TID_TUTORIAL_CANNON_2","Dies ist dein neues Dorf. Wunderschön, nicht wahr? Das Leben wäre wirklich perfekt, wenn es da nicht ..."
"TID_TUTORIAL_CANNON_3","Oh nein, die Koboldhorde! Schnell, stell eine Kanone auf, um das Dorf zu verteidigen!"
"TID_TUTORIAL_CANNON_4","Platziere die Kanone im Dorfzentrum. Wir müssen das Rathaus schützen!"
"TID_TUTORIAL_CANNON_5","Du kannst ein paar grüne Juwelen ausgeben, um die Sache zu beschleunigen!"
"TID_TUTORIAL_DEFEND_1","Grarr, da sind sie! Koboldhorde zum AAAANGRIFF!"
"TID_TUTORIAL_DEFEND_1b","Grarrrr, was ist das? Noch ein mickriges Menschlein!"
"TID_TUTORIAL_DEFEND_2","Puh, das war knapp. Danke, Häuptling!"
"TID_TUTORIAL_DEFEND_4","Wir haben das Dorf auf einer Kraftlinie errichtet. Das bedeutet, dass sich die Kanone mit der Zeit selbst magisch repariert."
"TID_TUTORIAL_DEFEND_5","Grarr, GOLD! Wir Kobolde lieben Gold!"
"TID_TUTORIAL_DEFEND_BUTTON","Na los!"
"TID_TUTORIAL_WORKER_1","Wow, gut gemacht! Jetzt müssen wir dieses Dorf für den Kampf rüsten."
"TID_TUTORIAL_WORKER_2","Indem du einen zweiten Bauarbeiter anheuerst, kannst du an zwei Gebäuden gleichzeitig arbeiten."
"TID_TUTORIAL_ELIXIR_1","Elixier ist notwendig, um Truppen auszubilden und viele Gebäude zu errichten."
"TID_TUTORIAL_ELIXIR_2","Du kannst Elixier aus der Kraftlinie im Boden pumpen. Versuch's mal!"
"TID_TUTORIAL_ELIXIR_STORAGE_1","Der Sammler kann nur eine kleine Menge Elixier lagern."
"TID_TUTORIAL_ELIXIR_STORAGE_2","Bauen wir ein Lager, damit wir das Zeug horten können!"
"TID_TUTORIAL_GOLD_STORAGE_1","Außerdem brauchen wir einen sicheren Ort für unsere Goldreserven."
"TID_TUTORIAL_GOLD_STORAGE_2","Baue ein Goldlager, damit wir Gold horten können!"
"TID_TUTORIAL_BARRACK_1","Häuptling, wir brauchen eine Armee, um mit diesen Kobolden fertigzuwerden! Bauen wir eine Kaserne."
"TID_TUTORIAL_TRAIN_1","Und jetzt lass uns ein paar Truppen ausbilden!"
"TID_TUTORIAL_TRAIN_2","Tippe auf die Kaserne und wähle \qTruppen ausbilden\q."
"TID_TUTORIAL_CHANGE_NAME","Das war ein toller Kampf! Wie soll man sich in unserer Geschichte an dich erinnern?"
"TID_TUTORIAL_TOWN_HALL_1","Mit dem Gold, das wir den Kobolden abgenommen haben, können wir es uns leisten, das Rathaus zu verbessern."
"TID_TUTORIAL_TOWN_HALL_2","Gute Arbeit! Dank der Rathaus-Verbesserung können wir jetzt neue Gebäude bauen."
"TID_TUTORIAL_ACHIEVEMENTS","Falls du nach neuen Herausforderungen suchst, tippe einfach hier."
"TID_TUTORIAL_ACHIEVEMENTS2","Häuptling, du weißt offenbar, was du tust. Das ganze Dorf zählt auf dich!"
"TID_GOBLIN_SPEAKS_1","Grarrrrr! Ich bin noch nicht mit dir fertig."
"TID_GOBLIN_SPEAKS_2","Du hast mich vielleicht einmal besiegt, aber dieses Koboldlager ist viel stärker."
"TID_TUTORIAL_GOLDSTORAGE","Du brauchst auch einen Ort, wo du dein kostbares Gold lagern kannst!"
"TID_TUTORIAL_ELIXIRSTORAGE","Und das Elixier braucht auch ein Lager."
"TID_LOCKED_IN_TUTORIAL","Schließe das Tutorial ab, um diese Funktion freizuschalten!"
"TID_TUTORIAL_ATTACK_NPC_1","Die Magier vom Elfenbeinturm sind hier, um uns zu helfen! Nehmen wir das Koboldlager auseinander!"
"TID_TUTORIAL_ATTACK_NPC_2","Gut gemacht. Jetzt lass uns ein paar grüne Hintern versohlen!"
"TID_TUTORIAL_ATTACK_NPC_BUTTON","Angriff!"
"TID_NPC_NAME_TUTORIAL","Vergeltung"
"TID_NPC_NAME_TUTORIAL2","Koboldwald"
"TID_JOINALLIANCEQUESTION","Claneinladung annehmen?"
"TID_POPUP_SHIELD_REMOVAL_TITLE","Angriff mit Schild"
"TID_POPUP_SHIELD_REMOVAL","Du kannst jederzeit einen Kampf finden, aber deine Schilddauer nimmt ab, wenn du angreifst. Wenn der Angriff mehr als die Restdauer kostet, wird der Schild entfernt."
"TID_UPDATE_TROOP_LEVEL","Verbessern auf Level <number>"
"TID_LEVEL_UP","Levelaufstieg!"
"TID_NEW_ITEMS_UNLOCKED","Neue Gegenstände freigeschaltet"
"TID_MISSION_SCREEN_TITLE","Missionen"
"TID_MISSION_REWARD","Belohnung:"
"TID_MISSION_COMPLETE_TITLE","Mission abgeschlossen!"
"TID_ATTACK_LOCKED","Verbessere das Rathaus auf Level 2, um diese Funktion freizuschalten!"
"TID_RANKTITLE","Rang"
"TID_BUTTON_REPAIR","Wieder aufbauen"
"TID_DIAMOND_PACK_1","Juwelenhaufen"
"TID_DIAMOND_PACK_2","Juwelenbeutel"
"TID_DIAMOND_PACK_3","Juwelensack"
"TID_DIAMOND_PACK_4","Juwelenkiste"
"TID_DIAMOND_PACK_5","Juwelentruhe"
"TID_TRAIN_TUTORIAL_ARROW","Gedrückt halten"
"TID_DIAMOND_SHOP_PACK","<number> Juwelen"
"TID_GOLD_SHOP_PACK","<number> Gold"
"TID_ELIXIR_SHOP_PACK","<number> Elixier"
"TID_RESOURCE_PACK_GOLD_FULL","Goldlager füllen"
"TID_RESOURCE_PACK_ELIXIR_FULL","Elixierlager füllen"
"TID_RESOURCE_PACK_GOLD_10","Lager um 10 % füllen"
"TID_RESOURCE_PACK_ELIXIR_10","Lager um 10 % füllen"
"TID_RESOURCE_PACK_GOLD_50","Lager um 50 % füllen"
"TID_RESOURCE_PACK_ELIXIR_50","Lager um 50 % füllen"
"TID_CONTAINER_MAX","Max.: <amount>"
"TID_SHOP_AVAILABLE","Gebaut:"
"TID_BATTLE_LOG_COL_1","Gegner:"
"TID_BATTLE_LOG_COL_2","Ressourcen verloren:"
"TID_BATTLE_LOG_COL_3","Resultat:"
"TID_PVP_BUTTON","Kampf finden"
"TID_NPC_ATTACK_BUTTON","Angreifen"
"TID_NPC1","Kobold-Außenposten"
"TID_NPC2","Felsfestung"
"TID_NPC3","Spießrutenlauf"
"TID_NPC4","Kugelhagel"
"TID_NPC5","Doppelte Feuerkraft"
"TID_NPC6","Goldrausch"
"TID_NPC7","Maginot-Linie"
"TID_NPC8","Rattental"
"TID_NPC9","Rohe Gewalt"
"TID_NPC10","Koboldstadt"
"TID_NPC11","M für Minenwerfer"
"TID_NPC12","Megaknaller"
"TID_NPC13","Unbewegliches Objekt"
"TID_NPC14","Fort Knobs"
"TID_NPC15","Wachturm"
"TID_NPC16","Narrengold"
"TID_NPC17","Durchgangsroute"
"TID_NPC18","Schaukelburg"
"TID_NPC19","Fikova"
"TID_NPC20","Koboldcampus"
"TID_NPC21","Danny Boy"
"TID_NPC22","Brückenkopf"
"TID_NPC23","Mauern aus Stahl"
"TID_NPC24","Sizilianische Verteidigung"
"TID_NPC25","Obsidianturm"
"TID_NPC26","Pfeilspitze"
"TID_NPC27","Roter Teppich"
"TID_NPC28","Natürliche Verteidigung"
"TID_NPC29","Stahlparcours"
"TID_NPC30","Damengambit"
"TID_NPC31","Entblößt"
"TID_NPC32","Affe in Rüstung"
"TID_NPC33","Verflixte Türme"
"TID_NPC34","Späher"
"TID_NPC35","Erste Sahne"
"TID_NPC36","Koboldpicknick"
"TID_NPC37","Lockvogel"
"TID_NPC38","Kollateralschaden"
"TID_NPC39","Wähle weise"
"TID_NPC40","Megaböse"
"TID_NPC41","Kristallkruste"
"TID_NPC42","Eiskalt"
"TID_NPC43","Herumgespringe"
"TID_NPC44","Spülbecken"
"TID_NPC45","Donnernder Schrecken"
"TID_NPC46","Prächtiger Palast"
"TID_NPC47","P.E.K.K.A.s Party"
"TID_NPC48","Sorbettürme"
"TID_NPC49","Koboldkönig v.1"
"TID_NPC50","Koboldkönig v.2"
"TID_MULTIPLAYER","Mehrspieler"
"TID_SINGLEPLAYER","Einzelspieler"
"TID_MULTIPLAYER_POINTS","Deine Trophäen:"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_TITLE","Nicht genug Juwelen"
"TID_POPUP_NOT_ENOUGH_DIAMONDS","Möchtest du mehr?"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_BUTTON","Shop betreten"
"TID_TRAINING_INFO","Halte das Einheitensymbol gedrückt, um mehrere Einheiten auszubilden."
"TID_TRAINING_INFO2","Ziehe und verschiebe Einheiten, um sie auszubilden oder neu zu ordnen."
"TID_FINISH_TRAINING","Ausbildung beenden:"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","Neue Facebook-Anmeldung"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","Möchtest du dein aktuelles Spiel mit diesem Facebook-Konto verbinden?"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","Neue Game-Center-Anmeldung"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","Möchtest du dein aktuelles Spiel auf diesem Game Center-Account speichern?"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","Neue Google Play-Anmeldung"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Möchtest du dein aktuelles Spiel auf diesem Google-Konto speichern?"
"TID_GEM_POPUP_TEXT","Du hast keine Juwelen mehr. Geh in den Shop, um welche zu kaufen!"
"TID_FRIEND_LIST_TEAMUP_1","Clash mit Freunden"
"TID_FRIEND_LIST_TEAMUP_2","Freundschaftsanfragen werden hier angezeigt"
"TID_FRIEND_LIST_TEAMUP_2_FRIENDS","Folge deinen Freunden im Spiel!"
"TID_TROOP_SPEED_UP_SUCCESS","Truppenausbildung beendet!"
"TID_UPDATING_CONTENT","Inhalt wird heruntergeladen"
"TID_LOADING","Laden"
"TID_SHUTDOWN_STARTED","Das Spiel schließt sich in 5 Minuten für eine kurze Wartungspause. Während der Pause sind keine Angriffe möglich."
"TID_SHUTDOWN_ATTACK_DISABLED","Angriffe sind deaktiviert, bis die Wartungspause vorüber ist."
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center-Meldung"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","Möchtest du das Dorf von Häuptling <name> mit einem Rathaus auf Level <number> laden? Achtung: Der Fortschritt im aktuellen Spiel geht verloren."
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google-Konto-Meldung"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","Möchtest du das Dorf von Häuptling <name> mit einem Rathaus auf Level <number> laden? Achtung: Der Fortschritt im aktuellen Spiel geht verloren."
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook-Meldung"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","Dieses Facebook-Konto ist bereits mit einem anderen Clash of Clans-Spiel verbunden. Stattdessen mit deinem aktuellen Spiel verbinden?"
"TID_VIEW_HIGHSCORES","Schau dir die stärksten Clans und Spieler auf der ganzen Welt an."
"TID_STARS_TOTAL","Sterne insgesamt:"
"TID_SETTINGS_SCREEN_TITLE","Einstellungen"
"TID_SETTINGS_NAME","Name"
"TID_SETTINGS_CHANGENAMENOTE","ACHTUNG! Du kannst deinen Namen nur einmal ändern!"
"TID_SETTINGS_MUSIC","Musik"
"TID_SETTINGS_SFX","Soundeffekte"
"TID_SETTINGS_GOOGLE","Google Play-Anmeldung"
"TID_SETTINGS_FACEBOOK","Facebook"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","Verbunden"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","Getrennt"
"TID_SETTINGS_SNOW","Schnee"
"TID_FEEDBACK_BUTTON","Problem melden"
"TID_FEEDBACK_EMAIL_TITLE","Feedback%20für%20Clash%20of%20Clans"
"TID_ABOUT_BUTTON","Über"
"TID_GIVE_NAME_TITLE","Mein Name ist ..."
"TID_BUTTON_DONE","Fertig"
"TID_RATE_APP_TITLE","Clash of Clans bewerten"
"TID_RATE_APP_MESSAGE","Bitte bewerte Clash of Clans im App Store oder schreibe eine Rezension. Dein Feedback ist sehr wertvoll für uns!"
"TID_RATE_APP_MESSAGE_ANDROID","Bitte bewerte Clash of Clans auf Google Play oder schreibe einen Bericht, um uns wertvolles Feedback zu liefern!"
"TID_BUTTON_RATE_APP_LATER","Später"
"TID_BUTTON_RATE_APP_REVIEW","Bewerten"
"TID_BUTTON_RATE_APP_NEVER","Nie"
"TID_COME_BACK_NOTIFICATION_SMALL","Komm zurück, Häuptling! Deine Armee braucht dich."
"TID_COME_BACK_NOTIFICATION_MEDIUM","Dein Dorf braucht einen Anführer. Komm zurück, Häuptling!"
"TID_COME_BACK_NOTIFICATION_LARGE","Hey, komm zurück! Dein Dorf braucht einen Anführer."
"TID_SETTINGS_ON","Ein"
"TID_SETTINGS_OFF","Aus"
"TID_INVALID_NAME","Ungültiger Name! Bitte versuche einen anderen."
"TID_MULTIPLAYER_COST","Spielkosten:"
"TID_MULTIPLAYER_SHIELD_COST","Angriffskosten:"
"TID_MAP_LOCATION_1","See von P.E.K.K.A."
"TID_MAP_LOCATION_2","Verbotener Wald"
"TID_MAP_LOCATION_3","Siegestal"
"TID_MAP_LOCATION_4","Barbaria"
"TID_MAP_LOCATION_5","Gefrorener See"
"TID_MAP_LOCATION_6","Plündererbucht"
"TID_MAP_LOCATION_7","Steinsee"
"TID_MAP_LOCATION_8","Aslanbogen"
"TID_MAP_LOCATION_9","Saurer See"
"TID_MAP_LOCATION_10","Koboldlager"
"TID_MAP_LOCATION_11","Fauliges Meer"
"TID_MAP_LOCATION_12","Gasthaus Goldeiche"
"TID_MAP_LOCATION_13","Riesenpass"
"TID_MAP_LOCATION_14","Versteck des Koboldkönigs"
"TID_NAME_TOO_SHORT","Name ist zu kurz!"
"TID_BUILDER","Bauarbeiter:"
"TID_GUARD_BUY_CONFIRMATION","Schutz aktiviert!"
"TID_SHIELD_BUY_CONFIRMATION","Schild aktiviert!"
"TID_RESOURCE_BUY_CONFIRMATION","Ressourcen erhalten!"
"TID_BUNDLE_BUY_CONFIRMATION","<ce53cff><bundle> erhalten!</c>"
"TID_BATTLECOST","Kosten:"
"TID_CLAN_TOTAL_POINTS","Gesamtpunkte:"
"TID_CLAN_MEMBERS","Mitglieder:"
"TID_CLAN_TYPE","Art:"
"TID_TAP_TO_VIEW","Antippen, um Details zu sehen"
"TID_ALLIANCE_REQUEST_ACCEPTED","Willkommen in unserem Clan!"
"TID_ALLIANCE_REQUEST_DECLINED","Clan-Anfrage abgelehnt!"
"TID_ADD_FRIENDS_INFO","Game Center-Freunde erscheinen, wenn du bei Game Center angemeldet bist"
"TID_ADD_FRIENDS_INFO_ANDROID","Google Play Freunde bald verfügbar!"
"TID_GAME_CENTER","Game Center"
"TID_REPAIR_CLAN_CASTLE_TITLE","Clanburg wieder aufbauen"
"TID_REPAIR_CLAN_CASTLE","Clans freischalten"
"TID_REPAIR_CLAN_CASTLE_2","Tritt einem Clan bei, um neue Verbündete zu finden, Verstärkung zu erhalten und an Clankriegen teilzunehmen.\n\nGründe deinen eigenen Clan, um mit Freunden zu spielen, neue Mitglieder zu gewinnen und deine Spuren im Reich zu hinterlassen!"
"TID_POPUP_ABOUT_TO_SELL","Bist du sicher?"
"TID_TRAP_MINE_INFO","Nichts sagt so deutlich \qHAU AB\q wie eine gute alte versteckte Bombe."
"TID_TRAP_EJECTOR_INFO","Diese kleine Falle befördert unerwünschte Gäste sofort von deinem Besitz!"
"TID_WALL_INFO","Mauern sind gut geeignet, um dein Dorf zu schützen und deine Feinde in der Schusslinie zu halten."
"TID_ABOUT","Mitwirkende\n\n<names>\n\nClash of Clans ™ <version>\nCopyright 2012-2017 Supercell Ltd. Alle Rechte vorbehalten.\nUS-Patent ausstehend\nJegliche Nutzung der Software unterliegt den Geschäftsbedingungen und Datenschutzrichtlinien, die unter www.supercell.net einsehbar sind.\nDer Kundendienst ist erreichbar unter clashofclans.feedback@supercell.net.\n\nLizenz für MPEG Layer-3 Audio-Coding-Technologie von Fraunhofer IIS und Thomson Licensing"
"TID_ABOUT_ANDROID","Mitwirkende\n\n<names>\n\nClash of Clans ™ <version>\nCopyright 2012-2017 Supercell Ltd. Alle Rechte vorbehalten.\nUS-Patent ausstehend\nJegliche Nutzung der Software unterliegt den Geschäftsbedingungen und Datenschutzrichtlinien, die unter www.supercell.net einsehbar sind.\nDer Kundendienst ist erreichbar unter clashofclans.android@supercell.net.\n\nFMOD Sound System, Copyright © Firelight Technologies Pty, Ltd., 1994-2017.\n\nLizenz für MPEG Layer-3 Audio-Coding-Technologie von Fraunhofer IIS und Thomson Licensing"
"TID_GEM_BUY_CONFIRMATION","<amount> Juwelen erhalten!"
"TID_MULTIDEVICE_INFO","Melde dich mit deinem Game Center-Account an, um deinen Fortschritt zu sichern und auf mehreren iOS-Geräten zu spielen."
"TID_GUARD_INFO","Die beste Option für Angriff und Verteidigung! Der Schutz verhindert Angriffe auf dein Dorf, während du selbst andere nach Herzenslust angreifen kannst. Nur verfügbar, wenn der Schild nicht aktiv ist."
"TID_SHIELD_INFO","Lang anhaltende Verteidigung! Schilder verhindern Angriffe auf dein Dorf, die verbleibende Schildzeit nimmt jedoch ab, wenn du angreifst. Wenn du mehr als einen Schild kaufst, wird die Zeit der Schilde addiert."
"TID_PLACEMENT_HINT_TUTORIAL1","Tippe mehrmals auf ein freies Gebiet, um deine Truppen einzusetzen."
"TID_PLACEMENT_HINT_TUTORIAL2","Durch Gedrückthalten kannst du mehrere Truppen einsetzen."
"TID_PLACEMENT_HINT","Tippen oder gedrückt halten, um Truppen einzusetzen."
"TID_ACHIEVEMENT_NPC_STARS_TITLE","Schnappt die Kobolde!"
"TID_ACHIEVEMENT_NPC_STARS","Gewinne <number> Sterne auf der Kampagnenkarte."
"TID_ACHIEVEMENT_TOWN_HALL_TITLE","Größer und besser"
"TID_ACHIEVEMENT_TOWN_HALL","Verbessere das Rathaus auf Level <number>."
"TID_ACHIEVEMENT_VICTORY_POINTS_TITLE","Süßer Sieg!"
"TID_ACHIEVEMENT_VICTORY_POINTS","Gewinne insgesamt <number> Trophäen in Mehrspieler-Kämpfen."
"TID_ACHIEVEMENT_UNIT_UNLOCK_TITLE","Lasst die Bestien los"
"TID_ACHIEVEMENT_UNIT_UNLOCK","Schalte <name> in der Kaserne frei."
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_TITLE","Hübsch und ordentlich"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES","Entferne <number> Hindernisse (Bäume, Steine, Büsche)."
"TID_ACHIEVEMENT_DONATE_UNITS_TITLE","Freund in Not"
"TID_ACHIEVEMENT_DONATE_UNITS","Spende Verstärkungstruppen im Wert von <number> Clanburg-Kapazität."
"TID_ACHIEVEMENT_LOOT_GOLD_TITLE","Goldjagd"
"TID_ACHIEVEMENT_LOOT_GOLD","Stiehl <number> Gold."
"TID_ACHIEVEMENT_LOOT_ELIXIR_TITLE","Elixier-Eskapaden"
"TID_ACHIEVEMENT_LOOT_ELIXIR","Stiehl <number> Elixier."
"TID_ACHIEVEMENT_CASTLE_TITLE","Imperiumsgründer"
"TID_ACHIEVEMENT_CASTLE_REPAIR","Baue die Clanburg wieder auf."
"TID_ACHIEVEMENT_CASTLE_UPGRADE","Verbessere die Clanburg auf Level <number>."
"TID_ACHIEVEMENT_DESTROY_WALLS_TITLE","Mauermeister"
"TID_ACHIEVEMENT_DESTROY_WALLS","Zerstöre <number> Mauern in Mehrspieler-Kämpfen."
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_TITLE","Unterwerfer"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL","Zerstöre <number> Rathäuser in Mehrspieler-Kämpfen."
"TID_ACHIEVEMENT_PVP_ATTACKS_TITLE","Eroberer"
"TID_ACHIEVEMENT_PVP_ATTACKS","Gewinne <number> Mehrspieler-Kämpfe."
"TID_ACHIEVEMENT_PVP_DEFENSES_TITLE","Unzerstörbar"
"TID_ACHIEVEMENT_PVP_DEFENSES","Verteidige dich erfolgreich gegen <number> Angriffe."
"TID_ACHIEVEMENT_DESTROY_MORTARS_TITLE","Minenwerfer-Metzler"
"TID_ACHIEVEMENT_DESTROY_MORTARS","Zerstöre <number> Minenwerfer in Mehrspieler-Kämpfen."
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_TITLE","Heldenhaft gehamstert"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR","Stiehl <number> Dunkles Elixier."
"TID_MOREGAMES","Mehr Spiele"
"TID_ACHIEVEMENT_CLAIM_BUTTON","Belohnung einfordern"
"TID_POPUP_ACHIEVEMENTS_TITLE","Errungenschaften"
"TID_ACHIEVEMENTS_INFO","Errungenschaften auch im Game Center"
"TID_ACHIEVEMENTS_INFO_ANDROID","Errungenschaften auch bei Google Play"
"TID_ACHIEVEMENTS_COMPLETED","Abgeschlossen:"
"TID_ACHIEVEMENTS_REWARD","Belohnungen:"
"TID_ACHIEVEMENT_REWARD_CLAIMED","Errungenschaft erzielt! Du hast <number> Juwelen erhalten."
"TID_X","x"
"TID_NO_MESSAGES","Momentan keine neuen Nachrichten"
"TID_NO_MESSAGES_TEXT","Sobald du die Clanburg wieder aufgebaut hast, erhältst du hier Claneinladungen."
"TID_POPUP_CHANGE_LANGUAGE_TITLE","Spracheinstellungen"
"TID_POPUP_CHANGE_LANGUAGE","Willst du die Spracheinstellungen wirklich ändern?"
"TID_LEADERBOARDBANNER_CLANTOURNAMENTS","Clanturnier"
"TID_LEADERBOARDBANNER_REWARD","Die 3 besten Clans erhalten (unter den 20 besten Spielern des Clans gleichmäßig verteilt):"
"TID_LEADERBOARDBANNER_TIMELEFT","Endet in:"
"TID_ACHIEVEMENT_GOLDSTORAGE_TITLE","Große Kisten"
"TID_ACHIEVEMENT_GOLDSTORAGE_UPGRADE","Verbessere ein Goldlager auf Level <number>."
"TID_ACHIEVEMENT_DESTROY_BUILDER_TITLE","Baulöwe"
"TID_ACHIEVEMENT_DESTROY_BUILDER","Zerstöre <number> Bauhütten in Mehrspieler-Kämpfen."
"TID_MOVEMENT_SPEED","Geschwindigkeit:"
"TID_TRAP_SUPERBOMB","Riesenbombe"
"TID_TRAP_SUPERBOMB_INFO","Wenn du einen großen Knall willst, dann brauchst du eine Riesenbombe."
"TID_LEADERBOARDBANNER_1","1)"
"TID_LEADERBOARDBANNER_2","2)"
"TID_LEADERBOARDBANNER_3","3)"
"TID_ACHIEVEMENT_COMPLETED","Errungenschaft erzielt!"
"TID_PUSH_ATTACKED","Dein Dorf wurde von <attacker> angegriffen!"
"TID_SURRENDER_POPUP_TITLE","Aufgeben?"
"TID_SURRENDER_POPUP_TEXT","Häuptling, bist du sicher, dass du den Rückzug befehlen willst? Unsere Armee wird eine Niederlage erleiden!"
"TID_END_BATTLE_POPUP_TITLE","Kampf beenden?"
"TID_END_BATTLE_POPUP_TEXT","Häuptling, bist du sicher, dass du den Kampf beenden möchtest?"
"TID_SHIELD_ON_COOLDOWN","Schild ist noch nicht verfügbar!"
"TID_COOLDOWN","Abklingzeit:"
"TID_WAITING_FOR_COOLDOWN","Verfügbar:"
"TID_FAQ_BUTTON","Hilfe und Support"
"TID_FAQ_WINDOW_TITLE","Hilfe und Support"
"TID_FORUMS_BUTTON","Forum"
"TID_FAQ_TITLE_SHIELD","Was ist der Schild und wie funktioniert er?"
"TID_FAQ_TEXT_SHIELD","Der Schild sorgt dafür, dass du von anderen Spielern über lange Zeit nicht angegriffen werden kannst. Du verlierst den Schild, wenn die Zeit abgelaufen ist. Wenn du ein anderes Dorf angreifst, läuft er schneller ab. Wenn dein Dorf durch einen feindlichen Angriff zerstört wird, erhältst du automatisch einen neuen Schild für mindestens 12 Stunden. Länger anhaltende Schilde kannst du im Shop kaufen."
"TID_FAQ_TITLE_DESTROYED","Was passiert, wenn der Schild oder Schutz abläuft?"
"TID_FAQ_TEXT_DESTROYED","Falls du keinen aktiven Schild oder Schutz hast und das Spiel verlässt, ist dein Dorf durch Angriffe anderer Spieler verwundbar. Der angreifende Spieler kann einen Teil deiner Ressourcen stehlen, aber nicht alle. Du kannst dein Dorf durch Verteidigungsgebäude, Mauern und Fallen schützen oder im Shop einen Schild oder Schutz kaufen. Hindernisse in der Landschaft und das Ende der Karte verhindern keine Angriffe durch Einheiten!"
"TID_FAQ_TITLE_CLAN","Wie trete ich einem Clan bei oder gründe einen?"
"TID_FAQ_TEXT_CLAN","Um einem Clan beizutreten, musst du zunächst die Clanburg wieder aufbauen. Sobald sie wieder aufgebaut wurde, kannst du sie antippen und zwischen dem Beitritt zu einem Clan oder der Gründung eines Clans wählen. Die Clanburg kann zudem Verstärkungstruppen und Zauber deiner Clankameraden beherbergen. Verstärkungstruppen und Zauber, die sich in deiner Clanburg befinden, verteidigen dein Dorf und können auch für Angriffe auf andere Spieler genutzt werden."
"TID_FAQ_TITLE_RECRUIT","Wie bekomme ich mehr Spieler in meinen Clan?"
"TID_FAQ_TEXT_RECRUIT","Du kannst deine Freunde von Game Center und Facebook oder Spieler aus dem globalen Chat in deinen Clan einladen.\n\nUm deine Freunde von Facebook oder Game Center einladen zu können, muss dein Freund zunächst Clash of Clans spielen sowie mit Game Center oder Facebook verbunden sein und seine Clanburg wieder aufgebaut haben. Danach kannst du deinen Freund im Menü \qFreunde\q sehen, wo du seinen Namen antippen und aus dem Kontextmenü \qEinladen\q wählen kannst. Das Einladen im globalen Chat funktioniert ähnlich: Tippe auf die Nachricht eines Spielers und wähle aus dem Kontextmenü \qEinladen\q."
"TID_FAQ_TEXT_RECRUIT_ANDROID","Du kannst deine Freunde von Google Play und Facebook oder Spieler aus dem globalen Chat in deinen Clan einladen.\n\nUm deine Freunde von Facebook oder Google Play einladen zu können, muss dein Freund zunächst Clash of Clans spielen sowie mit Google Play oder Facebook verbunden sein und seine Clanburg wieder aufgebaut haben. Danach kannst du deinen Freund im Menü \qFreunde\q sehen, wo du seinen Namen antippen und aus dem Kontextmenü \qEinladen\q wählen kannst. Das Einladen im globalen Chat funktioniert ähnlich: Tippe auf die Nachricht eines Spielers und wähle aus dem Kontextmenü \qEinladen\q."
"TID_FAQ_TITLE_RESET","Kann ich das Spiel zurücksetzen und neu starten?"
"TID_FAQ_TEXT_RESET","Zurzeit ist es leider nicht möglich, das Spiel neuzustarten. Du kannst aber auf jedem neuen Gerät, auf dem Clash of Clans bisher noch nicht gespielt wurde, ein neues Spiel starten."
"TID_FAQ_TEXT_RESET_ANDROID","Es wird nicht empfohlen, das Spiel zurückzusetzen. Wenn du das Spiel \qdeinstallierst\q (oder die Spieldaten mit einem App-Manager entfernst), geht der gesamte Fortschritt verloren. WICHTIG: Melde dich mit Google Play an, um deinen Fortschritt und dein Dorf zu sichern. Sobald du dich ein Mal bei Google Play angemeldet hast, kannst du jederzeit dein Dorf bei der Anmeldung mit demselben Konto wiederherstellen."
"TID_FAQ_TITLE_CONTROL","Wie kann ich meine Einheiten im Kampf steuern?"
