"TID","MS"
"TID_YOU_HAVE_BEEN_ATTACKED","Ketua, kampung kita diserang!"
"TID_YOU_HAVE_BEEN_ATTACKED_TITLE","Serangan musuh"
"TID_YOU_HAVE_BEEN_ATTACKED_HEADER","Ketua, kampung diserang semasa anda tiada!"
"TID_TUTORIAL_CANNON_1","Selamat datang Ketua! Sudah tentu kami menunggu kamu."
"TID_TUTORIAL_CANNON_2","Ini ialah kampung baru kamu. Cantik, bukan? Kehidupan di sini sempurna sehinggalah..."
"TID_TUTORIAL_CANNON_3","Oh tidak, segerombolan Goblin, mari sediakan Meriam untuk mempertahankan kampung!"
"TID_TUTORIAL_CANNON_4","Letakkan Meriam di tengah kampung. Kita mesti melindungi Dewan Bandaran!"
"TID_TUTORIAL_CANNON_5","Ketua, anda boleh membelanjakan sedikit permata hijau untuk mempercepatkannya!"
"TID_TUTORIAL_DEFEND_1","Alamak, itu mereka! Segerombolan Goblin SERAAAANG!!"
"TID_TUTORIAL_DEFEND_1b","Gwahaah, apa ini? Manusia yang kecil dan lemah lagi!"
"TID_TUTORIAL_DEFEND_2","Nasib baik, kita hampir kalah. Terima kasih Ketua!"
"TID_TUTORIAL_DEFEND_4","Kami membina kampung pada Garisan Ley. Itu bermaksud Meriam akan membaiki sendiri dari masa ke masa secara magik."
"TID_TUTORIAL_DEFEND_5","Wahh, EMAS! Goblin suka emas!"
"TID_TUTORIAL_DEFEND_BUTTON","Lawanlah!"
"TID_TUTORIAL_WORKER_1","Wow, bijak! Sekarang, kita perlu lengkapkan kampung ini untuk berlawan."
"TID_TUTORIAL_WORKER_2","Mengupah pembina kedua akan membolehkan anda memulakan dua pembinaan secara serentak."
"TID_TUTORIAL_ELIXIR_1","Eliksir penting untuk melatih askar dan membina banyak struktur."
"TID_TUTORIAL_ELIXIR_2","Anda boleh mengepam Eliksir dari Garisan Ley bawah tanah. Mari cuba!"
"TID_TUTORIAL_ELIXIR_STORAGE_1","Pengumpul hanya boleh menyimpan amaun Eliksir yang sedikit."
"TID_TUTORIAL_ELIXIR_STORAGE_2","Mari bina vat Penyimpanan supaya kita boleh menyimpan barang!"
"TID_TUTORIAL_GOLD_STORAGE_1","Kami juga memerlukan tempat yang selamat untuk menyimpan simpanan emas kita."
"TID_TUTORIAL_GOLD_STORAGE_2","Bina Penyimpan Emas supaya kita boleh menyimpan emas!"
"TID_TUTORIAL_BARRACK_1","Ketua, kami memerlukan tentera untuk berlawan dengan Goblin! Mari bina Berek."
"TID_TUTORIAL_TRAIN_1","Sekarang, mari melatih beberapa askar!"
"TID_TUTORIAL_TRAIN_2","Ketik Berek dan pilih Latih Askar"
"TID_TUTORIAL_CHANGE_NAME","Itu pertempuran yang hebat! Bagaimana anda hendak dikenali dalam sejarah kami?"
"TID_TUTORIAL_TOWN_HALL_1","Dengan emas yang kita ambil daripada Goblin, kita mampu menaik taraf Dewan Bandaran."
"TID_TUTORIAL_TOWN_HALL_2","Bagus! Sekarang, kita boleh bina bangunan baharu dengan menaik taraf Dewan Bandaran."
"TID_TUTORIAL_ACHIEVEMENTS","Jika anda mencari cabaran baharu, ketik di sini."
"TID_TUTORIAL_ACHIEVEMENTS2","Ketua, nampaknya kamu memang tahu apa yang kamu lakukan. Seluruh kampung mengharapkan kamu!"
"TID_GOBLIN_SPEAKS_1","Gwaaarh! Saya belum selesai dengan kamu."
"TID_GOBLIN_SPEAKS_2","Kamu mungkin telah memukul saya sekali tetapi pasukan goblin ini lebih kuat."
"TID_TUTORIAL_GOLDSTORAGE","Anda juga memerlukan tempat untuk menyimpan semua emas berharga anda!"
"TID_TUTORIAL_ELIXIRSTORAGE","Eliksir itu juga memerlukan tempat untuk disimpan."
"TID_LOCKED_IN_TUTORIAL","Lengkapkan tutorial untuk membuka kunci ciri ini!"
"TID_TUTORIAL_ATTACK_NPC_1","Ahli Sihir dari Menara Ivory ada di sini untuk membantu kita! Mari hapuskan kem Goblin!"
"TID_TUTORIAL_ATTACK_NPC_2","Bagus. Sekarang, mari hapuskan Goblin!"
"TID_TUTORIAL_ATTACK_NPC_BUTTON","Serang!"
"TID_NPC_NAME_TUTORIAL","Tuntut Bela"
"TID_NPC_NAME_TUTORIAL2","Hutan Goblin"
"TID_JOINALLIANCEQUESTION","Terima jemputan Klan?"
"TID_POPUP_SHIELD_REMOVAL_TITLE","Menyerang Semasa Berpelindung"
"TID_POPUP_SHIELD_REMOVAL","Anda boleh cari padanan pada bila-bila masa tetapi pelindung anda akan disingkatkan jika anda memulakan serangan. Jika anda mempunyai kurang kos serangan, pelindung anda akan dibuang."
"TID_UPDATE_TROOP_LEVEL","Naik taraf ke tahap <number>"
"TID_LEVEL_UP","Naik Tahap!"
"TID_NEW_ITEMS_UNLOCKED","Item Baharu Dibuka Kunci!"
"TID_MISSION_SCREEN_TITLE","Misi"
"TID_MISSION_REWARD","Ganjaran:"
"TID_MISSION_COMPLETE_TITLE","Misi Lengkap!"
"TID_ATTACK_LOCKED","Naik taraf Dewan Bandaran ke tahap 2 untuk membuka kunci ciri ini!"
"TID_RANKTITLE","Kedudukan"
"TID_BUTTON_REPAIR","Bina Semula"
"TID_DIAMOND_PACK_1","Timbunan Permata"
"TID_DIAMOND_PACK_2","Beg Permata"
"TID_DIAMOND_PACK_3","Guni Permata"
"TID_DIAMOND_PACK_4","Kotak Permata"
"TID_DIAMOND_PACK_5","Almari Permata"
"TID_TRAIN_TUTORIAL_ARROW","Tunggu"
"TID_DIAMOND_SHOP_PACK","<number> Permata"
"TID_GOLD_SHOP_PACK","<number> Emas"
"TID_ELIXIR_SHOP_PACK","<number> Eliksir"
"TID_RESOURCE_PACK_GOLD_FULL","Isi Penyimpan Emas"
"TID_RESOURCE_PACK_ELIXIR_FULL","Isi Penyimpan Eliksir"
"TID_RESOURCE_PACK_GOLD_10","Isi Penyimpanan sebanyak 10%"
"TID_RESOURCE_PACK_ELIXIR_10","Isi Penyimpanan sebanyak 10%"
"TID_RESOURCE_PACK_GOLD_50","Isi Penyimpanan sebanyak Separuh"
"TID_RESOURCE_PACK_ELIXIR_50","Isi Penyimpanan sebanyak Separuh"
"TID_CONTAINER_MAX","Maksimum: <amount>"
"TID_SHOP_AVAILABLE","Dibina:"
"TID_BATTLE_LOG_COL_1","Pihak Lawan:"
"TID_BATTLE_LOG_COL_2","Sumber hilang:"
"TID_BATTLE_LOG_COL_3","Hasil:"
"TID_PVP_BUTTON","Cari Padanan"
"TID_NPC_ATTACK_BUTTON","Serang"
"TID_NPC1","Kota Kara Goblin"
"TID_NPC2","Kubu Batuan"
"TID_NPC3","Gauntlet Goblin"
"TID_NPC4","Larian Bebola Meriam"
"TID_NPC5","Dua Tong Rokok"
"TID_NPC6","Gegas Emas"
"TID_NPC7","Barisan Maginot"
"TID_NPC8","Lembah Tikus"
"TID_NPC9","Daya Kasar"
"TID_NPC10","Gobbotown"
"TID_NPC11","M adalah untuk Mortar"
"TID_NPC12","Peletup Mega"
"TID_NPC13","Objek Tidak Boleh Bergerak"
"TID_NPC14","Tombol Kubu"
"TID_NPC15","Menara Pemerhati"
"TID_NPC16","Emas Palsu"
"TID_NPC17","Lebuh Lalu"
"TID_NPC18","Istana Melantun"
"TID_NPC19","Fikova"
"TID_NPC20","Kampus Gobbo"
"TID_NPC21","Danny Si Budak Lelaki"
"TID_NPC22","Ommahha Beech"
"TID_NPC23","Benteng Keluli"
"TID_NPC24","Pertahanan Sisilian"
"TID_NPC25","Menara Obsidian"
"TID_NPC26","Kepala Anak Panah"
"TID_NPC27","Karpet Merah"
"TID_NPC28","Pertahanan Semula Jadi"
"TID_NPC29","Gauntlet Keluli"
"TID_NPC30","Daya Helah Permaisuri"
"TID_NPC31","Serangan Berhadap Penuh"
"TID_NPC32","Chimp Memakai Perisai"
"TID_NPC33","Menara Tidak Kukuh"
"TID_NPC34","Lelaki Suka Berbalah"
"TID_NPC35","A Tiga Kali Ganda"
"TID_NPC36","Perkelahan Goblin"
"TID_NPC37","Umpan dan Tukar"
"TID_NPC38","Kerosakan Kolateral"
"TID_NPC39","Pilih Dengan Bijak"
"TID_NPC40","Kejahatan Mega"
"TID_NPC41","Kerak Kristal"
"TID_NPC42","Sejuk seperti Ais"
"TID_NPC43","Lompat Sekeliling"
"TID_NPC44","Singki Dapur"
"TID_NPC45","Keganasan Gulungan"
"TID_NPC46","Megamansion"
"TID_NPC47","Rumah Mainan P.E.K.K.A"
"TID_NPC48","Menara Serbat"
"TID_NPC49","Raja Goblin v.1"
"TID_NPC50","Raja Goblin v.2"
"TID_MULTIPLAYER","Berbilang Pemain"
"TID_SINGLEPLAYER","Seorang Pemain"
"TID_MULTIPLAYER_POINTS","Trofi Anda:"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_TITLE","Tidak cukup Permata"
"TID_POPUP_NOT_ENOUGH_DIAMONDS","Anda inginkan lebih banyak?"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_BUTTON","Masuk Kedai"
"TID_TRAINING_INFO","Ketik dan tahan ikon unit untuk melatih berbilang askar."
"TID_TRAINING_INFO2","Seret unit untuk dilatih atau susunnya semula"
"TID_FINISH_TRAINING","Selesaikan Latihan:"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","Log Masuk Facebook Baru"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","Anda ingin memautkan permainan anda sekarang dengan akaun Facebook ini?"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","Log Masuk Game Center Baru"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","Anda ingin menyimpan permainan anda sekarang dengan akaun Game Center ini?"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","Daftar Masuk Google Play Baru"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","Anda ingin menyimpan permainan anda sekarang pada akaun Google ini?"
"TID_GEM_POPUP_TEXT","Anda kehabisan permata. Pergi ke Kedai untuk mendapatkan lagi!"
"TID_FRIEND_LIST_TEAMUP_1","Clash Dengan Rakan"
"TID_FRIEND_LIST_TEAMUP_2","Permintaan rakan akan muncul di sini"
"TID_FRIEND_LIST_TEAMUP_2_FRIENDS","Ikut rakan anda ke mana sahaja mereka pergi!"
"TID_TROOP_SPEED_UP_SUCCESS","Latihan askar selesai!"
"TID_UPDATING_CONTENT","Memuat turun kandungan"
"TID_LOADING","Memuat"
"TID_SHUTDOWN_STARTED","Permainan ditutup untuk rehat penyelenggaraan singkat dalam 5 minit. Menyerang dinyahdayakan sewaktu rehat."
"TID_SHUTDOWN_ATTACK_DISABLED","Menyerang dinyahdaya sehingga rehat penyelenggaraan tamat."
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Amaran Game Center"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","Anda ingin memuatkan kampung <name> Ketua dengan Dewan Bandaran tahap <number>? Amaran: perkembangan dalam permainan semasa akan hilang."
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Amaran Akaun Google"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","Anda ingin memuatkan kampung <name> Ketua dengan Dewan Bandaran tahap <number>? Amaran: perkembangan dalam permainan semasa akan hilang."
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Amaran Facebook"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","Akaun Facebook ini sudah dipautkan ke permainan Clash of Clans lain. Pautkannya ke permainan anda sekarang?"
"TID_VIEW_HIGHSCORES","Lihat Klan & Pemain paling kuat di seluruh dunia."
"TID_STARS_TOTAL","Jumlah Bintang:"
"TID_SETTINGS_SCREEN_TITLE","Tetapan"
"TID_SETTINGS_NAME","Nama"
"TID_SETTINGS_CHANGENAMENOTE","PERHATIAN! Anda hanya boleh menukar nama anda sekali!"
"TID_SETTINGS_MUSIC","Muzik"
"TID_SETTINGS_SFX","Kesan Bunyi"
"TID_SETTINGS_GOOGLE","Google Play Sign-In"
"TID_SETTINGS_FACEBOOK","Facebook"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","Disambungkan"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","Dinyahsambungkan"
"TID_SETTINGS_SNOW","Salji"
"TID_FEEDBACK_BUTTON","Laporkan isu"
"TID_FEEDBACK_EMAIL_TITLE","Feedback%20for%20Clash%20of%20Clans"
"TID_ABOUT_BUTTON","Tentang"
"TID_GIVE_NAME_TITLE","Saya..."
"TID_BUTTON_DONE","Selesai"
"TID_RATE_APP_TITLE","Nilaikan Clash of Clans"
"TID_RATE_APP_MESSAGE","Sila nilaikan atau semak semula Clash of Clans di Gedung Aplikasi untuk memberikan kami maklum balas berharga!"
"TID_RATE_APP_MESSAGE_ANDROID","Sila nilaikan atau semak semula Clash of Clans di Google Play untuk memberikan kami maklum balas berharga!"
"TID_BUTTON_RATE_APP_LATER","Kemudian"
"TID_BUTTON_RATE_APP_REVIEW","Kajian Semula"
"TID_BUTTON_RATE_APP_NEVER","Tidak"
"TID_COME_BACK_NOTIFICATION_SMALL","Kembalilah Ketua! Tentera anda perlukan anda"
"TID_COME_BACK_NOTIFICATION_MEDIUM","Kampung anda memerlukan seorang ketua. Kembalilah Ketua!"
"TID_COME_BACK_NOTIFICATION_LARGE","Hei kembalilah, kampung anda memerlukan seorang ketua"
"TID_SETTINGS_ON","Hidup"
"TID_SETTINGS_OFF","Mati"
"TID_INVALID_NAME","Nama tidak sah! Sila cuba yang lain."
"TID_MULTIPLAYER_COST","Kos perlawanan:"
"TID_MULTIPLAYER_SHIELD_COST","Kos serangan:"
"TID_MAP_LOCATION_1","Tasik P.E.K.K.A"
"TID_MAP_LOCATION_2","Hutan Terlarang"
"TID_MAP_LOCATION_3","Lembah Kemenangan"
"TID_MAP_LOCATION_4","Orang Gasar"
"TID_MAP_LOCATION_5","Tasik Beku"
"TID_MAP_LOCATION_6","Anak Sungai Perampas"
"TID_MAP_LOCATION_7","Tasik Batu"
"TID_MAP_LOCATION_8","Lengkuk Aslan"
"TID_MAP_LOCATION_9","Tasik Masam"
"TID_MAP_LOCATION_10","Kem Goblin"
"TID_MAP_LOCATION_11","Laut Busuk"
"TID_MAP_LOCATION_12","Gold Oaks Inn"
"TID_MAP_LOCATION_13","Melepasi Raksasa"
"TID_MAP_LOCATION_14","Tempat Persembunyian Raja Goblin"
"TID_NAME_TOO_SHORT","Nama terlalu pendek!"
"TID_BUILDER","Pembina:"
"TID_GUARD_BUY_CONFIRMATION","Pengawal diaktifkan!"
"TID_SHIELD_BUY_CONFIRMATION","Pelindung diaktifkan!"
"TID_RESOURCE_BUY_CONFIRMATION","Sumber diterima!"
"TID_BUNDLE_BUY_CONFIRMATION","<ce53cff><bundle> diterima!</c>"
"TID_BATTLECOST","Kos:"
"TID_CLAN_TOTAL_POINTS","Jumlah mata:"
"TID_CLAN_MEMBERS","Ahli:"
"TID_CLAN_TYPE","Jenis:"
"TID_TAP_TO_VIEW","Ketik untuk melihat butiran"
"TID_ALLIANCE_REQUEST_ACCEPTED","Selamat datang ke klan kami!"
"TID_ALLIANCE_REQUEST_DECLINED","Permintaan klan ditolak!"
"TID_ADD_FRIENDS_INFO","Rakan Game Center kelihatan apabila anda melog ke Game Center"
"TID_ADD_FRIENDS_INFO_ANDROID","Rakan Google Play akan datang!"
"TID_GAME_CENTER","Game Center"
"TID_REPAIR_CLAN_CASTLE_TITLE","Bina Semula Istana Klan"
"TID_REPAIR_CLAN_CASTLE","Buka Kunci Klan"
"TID_REPAIR_CLAN_CASTLE_2","Sertai Klan untuk membuat sekutu baru, menerima peneguhan dan menyertai Peperangan Klan.\n\nCipta Klan anda sendiri untuk bermain dengan rakan, merekrut ahli baru dan membuat tanda anda dalam Alam!"
"TID_POPUP_ABOUT_TO_SELL","Anda pasti?"
"TID_TRAP_MINE_INFO","Tiada apa menyatakan 'PERGI JAUH' seperti bom tersembunyi gaya lama yang bagus ini."
"TID_TRAP_EJECTOR_INFO","Perangkap yang melantun sedikit ini akan membuang pelawat tidak diingini keluar dari kawasan anda!"
"TID_WALL_INFO","Benteng paling sesuai untuk memastikan kampung anda selamat dan musuh anda dibakar."
"TID_ABOUT","Kredit\n\n<names>\n\nClash of Clans ™ <version>\nHak Cipta 2012-2017 Supercell Ltd. Hak Cipta Terpelihara.\nPaten AS Belum Selesai\nSemua penggunaan perisian ini tertakluk pada Terma dan Syarat serta Dasar Privasi di www.supercell.net.\nUntuk sokongan, hubungi clashofclans.feedback@supercell.net.\n\nTeknologi pengekodan audio MPEG Lapisan-3 diberi lesen oleh Fraunhofer IIS and Thomson Licensing"
"TID_ABOUT_ANDROID","Kredit\n\n<names>\n\nClash of Clans ™ <version>\nHak Cipta 2012-2017 Supercell Ltd. Hak Cipta Terpelihara.\nPaten AS Belum Selesai\nSemua penggunaan perisian ini tertakluk pada Terma dan Syarat serta Dasar Privasi di www.supercell.net.\nUntuk sokongan, hubungi clashofclans.android@supercell.net.\n\nFMOD Sound System, copyright © Firelight Technologies Pty, Ltd., 1994-2017.\n\nTeknologi pengekodan audio MPEG Lapisan-3 diberi lesen oleh Fraunhofer IIS and Thomson Licensing"
"TID_GEM_BUY_CONFIRMATION","<amount> permata diterima!"
"TID_MULTIDEVICE_INFO","Daftar masuk menggunakan akaun Game Center anda untuk melindungi perkembangan anda dan bermain dengan berbilang peranti iOS."
"TID_GUARD_INFO","Terbaik dalam serangan dan pertahanan! Pengawal menghalang serangan pada kampung anda sementara itu membolehkan anda menyerang musuh lain yang anda inginkan. Hanya tersedia semasa Pelindung rosak."
"TID_SHIELD_INFO","Pertahanan berlanjutan! Pelindung menghalang serangan pada kampung anda tetapi baki masa Pelindung akan berkurangan jika anda menyerang. Jika anda membeli lebih daripada satu Pelindung, tempohnya akan ditambah."
"TID_PLACEMENT_HINT_TUTORIAL1","Ketik beberapa kali dalam kawasan kosong untuk mengerahkan askar anda"
"TID_PLACEMENT_HINT_TUTORIAL2","Anda boleh mengerahkan beberapa askar dengan terus menekan menggunakan jari anda"
"TID_PLACEMENT_HINT","Ketik atau tekan dan tahan untuk mengerahkan askar"
"TID_ACHIEVEMENT_NPC_STARS_TITLE","Tangkap Goblin itu!"
"TID_ACHIEVEMENT_NPC_STARS","Menangi <number> bintang pada Peta Kempen"
"TID_ACHIEVEMENT_TOWN_HALL_TITLE","Lebih Besar & Lebih Baik"
"TID_ACHIEVEMENT_TOWN_HALL","Naik taraf Dewan Bandaran ke tahap <number>"
"TID_ACHIEVEMENT_VICTORY_POINTS_TITLE","Kemenangan Indah!"
"TID_ACHIEVEMENT_VICTORY_POINTS","Capai sejumlah <number> trofi dalam pertempuran berbilang pemain"
"TID_ACHIEVEMENT_UNIT_UNLOCK_TITLE","Lepaskan Binatang"
"TID_ACHIEVEMENT_UNIT_UNLOCK","Buka kunci <name> dalam Berek"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_TITLE","Kemas dan Bersih"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES","Buang <number> halangan (pokok, batu, semak)"
"TID_ACHIEVEMENT_DONATE_UNITS_TITLE","Rakan yang Memerlukan"
"TID_ACHIEVEMENT_DONATE_UNITS","Derma <number> kapasiti Istana Klan berbaloi untuk peneguhan"
"TID_ACHIEVEMENT_LOOT_GOLD_TITLE","Cekau Emas"
"TID_ACHIEVEMENT_LOOT_GOLD","Curi <number> emas"
"TID_ACHIEVEMENT_LOOT_ELIXIR_TITLE","Perbuatan Berani dan Nakal Eliksir"
"TID_ACHIEVEMENT_LOOT_ELIXIR","Curi <number> eliksir"
"TID_ACHIEVEMENT_CASTLE_TITLE","Pembina Empayar"
"TID_ACHIEVEMENT_CASTLE_REPAIR","Bina Semula Istana Klan"
"TID_ACHIEVEMENT_CASTLE_UPGRADE","Naik Taraf Istana Klan ke tahap <number>"
"TID_ACHIEVEMENT_DESTROY_WALLS_TITLE","Penghilang Benteng"
"TID_ACHIEVEMENT_DESTROY_WALLS","Hapuskan <number> Benteng dalam pertempuran Berbilang Pemain"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_TITLE","Penghina"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL","Hapuskan <number> Dewan Bandaran dalam pertempuran Berbilang Pemain"
"TID_ACHIEVEMENT_PVP_ATTACKS_TITLE","Penakluk"
"TID_ACHIEVEMENT_PVP_ATTACKS","Menangi <number> pertempuran Berbilang Pemain"
"TID_ACHIEVEMENT_PVP_DEFENSES_TITLE","Tidak Terkalah"
"TID_ACHIEVEMENT_PVP_DEFENSES","Berjaya bertahan daripada <number> serangan"
"TID_ACHIEVEMENT_DESTROY_MORTARS_TITLE","Mauler Mortar"
"TID_ACHIEVEMENT_DESTROY_MORTARS","Hapuskan <number> Mortar dalam pertempuran Berbilang Pemain"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_TITLE","Rompakan Wiraan"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR","Curi <number> Eliksir Kejahatan"
"TID_MOREGAMES","Lebih Banyak Permainan"
"TID_ACHIEVEMENT_CLAIM_BUTTON","Tuntut Ganjaran"
"TID_POPUP_ACHIEVEMENTS_TITLE","Pencapaian"
"TID_ACHIEVEMENTS_INFO","Pencapaian juga dalam Game Center"
"TID_ACHIEVEMENTS_INFO_ANDROID","Pencapaian juga dalam Google Play"
"TID_ACHIEVEMENTS_COMPLETED","Selesai:"
"TID_ACHIEVEMENTS_REWARD","Ganjaran:"
"TID_ACHIEVEMENT_REWARD_CLAIMED","Pencapaian lengkap! Anda mendapat <number> permata."
"TID_X","x"
"TID_NO_MESSAGES","Tiada mesej buat masa ini"
"TID_NO_MESSAGES_TEXT","Setelah anda membina semula Istana Klan, anda akan menerima jemputan klan di sini"
"TID_POPUP_CHANGE_LANGUAGE_TITLE","Tetapan bahasa"
"TID_POPUP_CHANGE_LANGUAGE","Anda pasti ingin menukar tetapan bahasa?"
"TID_LEADERBOARDBANNER_CLANTOURNAMENTS","Perlawanan Klan"
"TID_LEADERBOARDBANNER_REWARD","3 Klan Terhebat menerima: (dibahagikan sama rata antara 20 pemain terhebat bagi klan)"
"TID_LEADERBOARDBANNER_TIMELEFT","Tamat dalam:"
"TID_ACHIEVEMENT_GOLDSTORAGE_TITLE","Kofer Lebih Besar"
"TID_ACHIEVEMENT_GOLDSTORAGE_UPGRADE","Naik taraf Penyimpan Emas ke tahap <number>"
"TID_ACHIEVEMENT_DESTROY_BUILDER_TITLE","Penghilang Kesatuan"
"TID_ACHIEVEMENT_DESTROY_BUILDER","Musnahkan <number> Pondok Pembina dalam pertempuran Berbilang Pemain"
"TID_MOVEMENT_SPEED","Kelajuan pergerakan:"
"TID_TRAP_SUPERBOMB","Bom Gergasi"
"TID_TRAP_SUPERBOMB_INFO","Apabila anda mencari Letupan Besar, anda memerlukan Bom Gergasi."
"TID_LEADERBOARDBANNER_1","1)"
"TID_LEADERBOARDBANNER_2","2)"
"TID_LEADERBOARDBANNER_3","3)"
"TID_ACHIEVEMENT_COMPLETED","Pencapaian Lengkap!"
"TID_PUSH_ATTACKED","Kampung anda telah diserang oleh <attacker>!"
"TID_SURRENDER_POPUP_TITLE","Menyerah Kalah?"
"TID_SURRENDER_POPUP_TEXT","Ketua, anda pasti ingin memberikan perintah untuk mengundur? Tentera kita akan kalah!"
"TID_END_BATTLE_POPUP_TITLE","Tamatkan Pertempuran?"
"TID_END_BATTLE_POPUP_TEXT","Ketua, anda pasti ingin menamatkan pergaduhan sekarang?"
"TID_SHIELD_ON_COOLDOWN","Pelindung belum ada!"
"TID_COOLDOWN","Masa menunggu:"
"TID_WAITING_FOR_COOLDOWN","Ada:"
"TID_FAQ_BUTTON","Bantuan dan sokongan"
"TID_FAQ_WINDOW_TITLE","Bantuan dan sokongan"
"TID_FORUMS_BUTTON","Forum"
"TID_FAQ_TITLE_SHIELD","Apakah itu Pelindung dan apakah kegunaannya?"
"TID_FAQ_TEXT_SHIELD","Pelindung mengelakkan orang lain daripada menyerang anda dalam tempoh masa yang lama. Anda kehilangan pelindung apabila masa tamat, dan menyerang kampung lain membuatkannya kehabisan tidak lama lagi. Apabila kampung anda dihapuskan oleh serangan musuh, secara automatik, anda mendapat pelindung baru sekurang-kurangnya 12 jam. Anda juga boleh membeli pelindung tahan lama dari kedai."
"TID_FAQ_TITLE_DESTROYED","Apakah yang berlaku apabila Pelindung atau Pengawal kehabisan?"
"TID_FAQ_TEXT_DESTROYED","Jika anda tidak mempunyai Pelindung atau Pengawal aktif dan anda keluar permainan, kampung anda akan mudah diserang oleh pemain lain Pemain yang menyerang boleh mencuri beberapa sumber anda, tetapi bukan kesemuanya. Anda boleh melindungi kampung anda dengan bangunan pertahanan, benteng dan perangkap atau membeli lebih banyak Pelindung atau Pengawal dari kedai. Halangan rupa bumi dan tepi peta tidak berhenti menyerang unit!"
"TID_FAQ_TITLE_CLAN","Bagaimana saya ingin menyertai atau mencipta klan?"
"TID_FAQ_TEXT_CLAN","Untuk menyertai klan, anda perlu membina semula Istana Klan. Setelah dibina, anda boleh mengetiknya dan memilih untuk menyertai atau mencipta klan. Istana Klan juga boleh menempatkan askar dan sihir bantuan daripada rakan klan anda. Askar garison di dalam Istana Klan akan mempertahankan kampung anda. Askar dan sihir bantuan juga boleh digunakan untuk menyerang pemain lain."
"TID_FAQ_TITLE_RECRUIT","Bagaimanakah saya boleh mendapatkan lebih ramai orang menyertai klan saya?"
"TID_FAQ_TEXT_RECRUIT","Anda boleh menjemput rakan Game Center dan Facebook anda ke klan anda atau menjemput orang dari bual global.\n\nUntuk menjemput rakan Facebook atau Game center anda, rakan anda mesti bermain Clash of Clans dahulu, menyambung ke Game Center atau Facebook dengan akaun mereka, dan telah membina semula Istana Klan. Selepas ini, anda boleh nampak rakan anda dalam menu Rakan, apabila anda mengetik nama mereka dan memilih Jemput dari menu konteks. Menjemput dari bual global berfungsi dengan cara yang sama: ketik mesej pemain, dan pilih Jemput dari menu konteks."
"TID_FAQ_TEXT_RECRUIT_ANDROID","Anda boleh menjemput rakan Google Play dan Facebook anda ke klan anda atau menjemput orang dari bual global.\n\nUntuk menjemput rakan Facebook atau Game center anda, rakan anda mesti bermain Clash of Clans dahulu, menyambung ke Google Play atau Facebook dengan akaun mereka, dan telah membina semula Istana Klan. Selepas ini, anda boleh nampak rakan anda dalam menu Rakan, apabila anda mengetik nama mereka dan memilih Jemput dari menu konteks. Menjemput dari bual global berfungsi dengan cara yang sama: ketik mesej pemain, dan pilih Jemput dari menu konteks."
"TID_FAQ_TITLE_RESET","Adakah saya boleh menetapkan semula permainan dan bermula semula dari awal?"
"TID_FAQ_TEXT_RESET","Buat masa ini, tidak boleh memulakan semula permainan anda. Namun, anda boleh memulakan permainan baru pada sebarang peranti yang tidak mempunyai permainan Clash of Clans sebelum ini padanya."
"TID_FAQ_TEXT_RESET_ANDROID","Menetapkan semula permainan tidak disyorkan. Jika anda \qNyahpasang\q permainan (atau mengosongkan data permainan daripada pengurus aplikasi), anda akan kehilangan semua perkembangan. PENTING: Untuk mengelakkan kehilangan perkembangan anda secara tidak sengaja, sila gunakan Google Play Sign-In untuk melindungi kampung anda. Selepas anda menggunakan Google Play Sign-In sekali, anda sentiasa mendapat kampung anda semula dengan mendaftar masuk menggunakan akaun yang sama."
"TID_FAQ_TITLE_CONTROL","Bagaimana saya ingin mengawal unit saya dalam pertempuran?"
