"Name","ParticleCount","EmissionTime","MinLife","MaxLife","MinHorizAngle","MaxHorizAngle","MinVertAngle","MaxVertAngle","MinSpeed","MaxSpeed","StartX","StartY","StartZ","TargetedEndZ","Gravity","OrientToMovement","OrientToParentType","BounceFromGround","IsIsoParticle","IsoLayer","ParticleSwf","ParticleExportName","AdditiveBlend","Inertia","Slowdown","StartScale","EndScale","MinRotate","MaxRotate","ParticleFadeOutTime","ScaleTimeline","FadeInTime","FadeOutTime","StartAngleMin","StartAngleMax","ScaleRandomMin","ScaleRandomMax","Alpha","OrientToParent","StartRadiusMin","StartRadiusMax","StartRadius"
"Catapult_burn_embers1",60,19900,600,1200,0,360,0,0,100,300,0,0,-13,0,-300,"TRUE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spark_flame","TRUE",0,0,50,0,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",100,100,0
"Catapult_burn_embers2",45,19900,600,1200,0,360,0,0,50,300,0,0,0,0,-300,"TRUE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spark_dark","TRUE",0,0,50,0,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",100,100,0
"Catapult_burn_embers3",30,19900,600,1200,0,360,0,0,200,300,0,0,-13,0,-300,"TRUE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spark_flame","TRUE",0,0,150,0,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",100,100,0
"Catapult_fireground",20,29900,400,800,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","catapult_fire1","TRUE",0,0,50,100,0,0,350,"FALSE",0,0,0,0,100,100,80,"FALSE",100,100,0
"Catapult_firespirits",1,200,30000,30000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","fire_spirits_jump","FALSE",0,0,100,100,0,0,350,"FALSE",0,0,0,0,100,100,63,"FALSE",0,0,0
"Catapult_ground_lava",1,200,22000,22000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","catapult_burn_anim","FALSE",0,0,100,100,0,0,350,"FALSE",0,0,0,0,100,100,63,"FALSE",0,0,0
"Catapult_rangeRing1",1,1,35000,35000,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","catapult_rangeRing","TRUE",0,0,90,100,0,0,300,"TRUE",0,0,0,0,100,130,100,"FALSE",0,0,0
"CauldronSplat",8,1,300,600,0,360,0,0,50,100,0,0,60,0,100,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","eli3","FALSE",0,0,50,100,-10,10,400,"TRUE",0,0,0,0,100,100,100,"FALSE",10,10,0
,,,,,,,,,,,,,,,,,,,,,,"eli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"splat2","FALSE",,,,,,,,,,,,,,,,,,,
"Clone_appear_lvl1",1,1,300,320,0,360,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","clone_appear01","TRUE",0,0,30,40,0,0,0,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Clone_selected_lvl1_ground",1,1,300,320,0,360,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","clone_selected_ground01","TRUE",0,0,30,40,0,0,0,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Clone_selected_lvl1_top",1,1,300,320,0,360,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","clone_selected_top01","TRUE",0,0,30,40,0,0,0,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Collect Dark Elixir",30,200,500,1200,0,360,60,90,1200,1500,0,0,0,0,1200,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","deli1","FALSE",1,0,50,110,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"deli2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli5","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli6","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli7","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli8","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli9","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli10","FALSE",,,,,,,,,,,,,,,,,,,
"Collect Diamonds",20,0,1800,2000,0,360,60,90,1300,1800,0,0,0,0,200,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","found_gem_fx","FALSE",15,0,100,80,0,0,1,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Collect Diamonds2",20,0,1800,2000,0,360,60,90,1300,1800,0,0,0,0,200,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","gem2","FALSE",15,0,100,80,0,0,1,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Collect Elixir",30,200,500,1200,0,360,60,90,1200,1500,0,0,0,0,1200,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","eli1","FALSE",1,0,50,110,-45,45,300,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"eli2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli5","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli6","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli7","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli8","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli9","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"eli10","FALSE",,,,,,,,,,,,,,,,,,,
"Collect Gold",20,150,300,1300,0,360,60,90,1200,2000,0,0,0,0,1200,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","coin2","FALSE",4,0,50,80,-180,180,300,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Collect Gold_2",20,150,300,1300,0,360,60,90,1200,2000,0,0,0,0,1200,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","coin2_square","FALSE",4,0,50,80,-180,180,300,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Crusher_Dust2",20,80,600,1200,0,360,15,15,400,800,0,0,0,0,-100,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","d1","FALSE",30,30,190,160,-90,60,600,"TRUE",0,0,-30,50,100,100,100,"FALSE",130,130,0
,,,,,,,,,,,,,,,,,,,,,,"d2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d4","FALSE",,,,,,,,,,,,,,,,,,,
"Crusher_Grass",40,80,350,650,0,360,15,15,100,1500,0,0,30,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","g1","FALSE",20,0,30,60,-30,30,300,"TRUE",0,0,0,0,100,100,100,"FALSE",160,160,0
,,,,,,,,,,,,,,,,,,,,,,"g2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"g3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"g4","FALSE",,,,,,,,,,,,,,,,,,,
"Crusher_MegaGrass",0,400,350,600,0,360,20,50,1000,3000,0,0,0,0,500,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","g2","FALSE",40,0,50,100,-30,30,300,"TRUE",0,0,0,0,100,100,100,"FALSE",200,200,0
,,,,,,,,,,,,,,,,,,,,,,"g3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"g4","FALSE",,,,,,,,,,,,,,,,,,,
"Dark Tower Empty",1,10,650,700,0,0,0,0,0,0,0,0,20,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dark_tower_empty_fx","FALSE",100,0,33,150,-30,30,100,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Dark Tower Hit",8,3,300,450,0,360,0,45,80,300,0,0,20,0,800,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","dark_particle1","FALSE",0,0,33,5,-180,180,250,"TRUE",0,0,0,0,100,100,100,"FALSE",33,33,0
"Dark Tower Hit sparks",1,1200,800,1200,0,360,0,45,10,15,0,0,25,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","looping_sparks1","TRUE",100,0,300,80,-10,15,500,"FALSE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Dark Tower Load",1,10,650,700,0,0,0,0,0,0,0,0,20,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dark_tower_load_fx","FALSE",100,0,33,150,0,0,100,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"DarkRay Up2",1,10,650,700,0,0,0,0,0,0,0,0,175,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dark_beamup_fx","TRUE",100,0,33,100,-30,30,100,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"DarkRay Up3",1,10,650,700,0,0,0,0,0,0,0,0,175,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dark_beamup_fx","TRUE",100,0,33,125,-30,30,100,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"DarkRay_1_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,100,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dbeam_1_light","FALSE",0,0,100,100,0,30,64,"FALSE",128,128,0,0,100,100,100,"FALSE",80,80,0
"DarkRay_2_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,100,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dbeam_2_light","FALSE",0,0,100,100,0,30,64,"FALSE",128,128,0,0,100,100,100,"FALSE",80,80,0
"DarkRay_3_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,100,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dbeam_3_light","FALSE",0,0,100,100,0,30,64,"FALSE",128,128,0,0,100,100,100,"FALSE",80,80,0
"DarkRay_lvl3_1_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,100,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dbeam_lvl3_1_light","FALSE",0,0,100,100,0,30,64,"FALSE",128,128,0,0,100,100,100,"FALSE",80,80,0
"DarkRay_lvl3_2_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,100,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dbeam_lvl3_2_light","FALSE",0,0,100,100,0,30,64,"FALSE",128,128,0,0,100,100,100,"FALSE",80,80,0
"DarkRay_lvl3_3_light",1,999999,999999,999999,0,360,90,90,1,1,0,0,100,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","dbeam_lvl3_3_light","FALSE",0,0,100,100,0,30,64,"FALSE",128,128,0,0,100,100,100,"FALSE",80,80,0
"Dark_bubbles",20,800,400,800,0,360,0,0,1,1,0,0,0,0,-3,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","de_poison_glow","TRUE",5,0,1,60,0,0,400,"FALSE",0,0,0,0,100,100,100,"FALSE",100,100,0
"DefenceHit",2,100,200,1000,0,360,45,90,4000,5000,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","s1","FALSE",300,0,50,100,-15,15,800,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"s2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"s3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"s4","FALSE",,,,,,,,,,,,,,,,,,,
"Deploy",1,1,300,300,0,360,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Deploy","FALSE",0,0,1,120,0,0,100,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"DoubleCannon_fire1",2,0,700,1000,-10,10,-5,5,700,1000,0,0,50,0,-500,"FALSE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","FireParticle1","FALSE",30,0,80,35,-180,180,1000,"TRUE",50,50,-180,180,50,50,100,"FALSE",-10,-10,0
,,,,,,,,,,,,,,,,,,,,,,"FireParticle3","FALSE",,,,,,,,,,,,,,,,,,,
"DoubleCannon_fireBalls",5,1,400,750,-20,20,-20,20,300,800,0,0,10,0,500,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",0,0,8,10,0,90,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",50,50,0
"DoubleCannon_fireBalls2",5,1,400,750,-20,20,-20,20,300,800,0,0,20,0,500,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",0,0,8,20,0,90,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",70,70,0
"DoubleCannon_fireBalls3",0,30,400,750,-15,15,-15,15,5,1000,0,0,50,0,500,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",15,0,14,8,0,360,1500,"TRUE",50,0,0,0,70,200,100,"FALSE",70,70,0
"DoubleCannon_flash",5,120,700,850,-10,10,-5,5,500,500,0,0,10,0,0,"FALSE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","d5","FALSE",15,0,30,100,-40,90,2000,"TRUE",0,0,0,0,100,100,100,"FALSE",50,50,0
"DoubleCannon_flash2",5,120,700,850,-10,10,-5,5,500,500,0,0,20,0,0,"FALSE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","d5","FALSE",15,0,30,150,-40,90,2000,"TRUE",0,0,0,0,100,100,100,"FALSE",70,70,0
"DoubleCannon_flash3",5,120,700,1200,-10,10,-5,5,10,900,0,0,50,0,0,"FALSE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","d5","FALSE",15,0,30,150,0,360,2000,"TRUE",50,0,0,0,70,200,100,"FALSE",70,70,0
"DoubleCannon_smoke",15,30,1400,1800,-40,40,-40,40,-230,-500,0,0,10,0,-25,"FALSE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","d5","FALSE",100,0,50,70,-180,180,4000,"TRUE",0,0,0,0,100,100,100,"FALSE",50,50,0
"DoubleCannon_smoke2",15,30,1400,1800,-40,40,-40,40,-230,-500,0,0,20,0,-25,"FALSE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","d5","FALSE",100,0,50,120,-180,180,4000,"TRUE",0,0,0,0,100,100,100,"FALSE",70,70,0
"DoubleCannon_smoke3",10,30,1000,2200,-20,20,-20,20,0,50,0,0,50,0,-25,"FALSE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","d5","FALSE",50,0,50,120,0,360,2000,"TRUE",50,0,0,0,70,200,100,"FALSE",70,70,0
"Doublecannon_lightFlash",1,1,180,180,0,0,0,0,0,0,0,0,10,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_3","TRUE",0,0,70,50,0,0,100,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Doublecannon_lightFlash2",1,1,180,180,0,0,0,0,0,0,0,0,20,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_3","TRUE",0,0,70,100,0,0,100,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Doublecannon_lightFlash3",1,20,60,180,-10,10,-10,10,5,100,0,0,50,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_3","TRUE",0,0,40,80,0,0,100,"TRUE",50,0,0,0,100,100,100,"FALSE",0,0,0
"DragonRider_attack",1,1,150,170,0,0,0,0,0,0,0,0,30,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","wizard_attack_lvl1","TRUE",0,0,100,230,0,0,0,"FALSE",0,0,0,0,60,80,100,"FALSE",10,10,0
"DragonRider_hit_cloud",2,100,600,900,0,360,45,90,4000,5000,0,0,10,0,-1100,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","d4","FALSE",300,0,70,180,-15,15,600,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"DragonRider_hit_explosion",5,1,400,800,0,90,-50,-50,20,50,0,0,70,0,-300,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","FireParticle1","TRUE",20,0,50,100,-5,5,100,"TRUE",0,0,0,0,100,100,100,"FALSE",50,50,0
,,,,,,,,,,,,,,,,,,,,,,"FireParticle2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"FireParticle3","TRUE",,,,,,,,,,,,,,,,,,,
"DragonRider_hit_flash",2,150,150,150,0,0,0,0,0,0,0,0,30,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","spell_range_marker_3","TRUE",0,0,10,120,0,0,100,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"DragonRider_hit_sparks",5,0,500,1000,0,360,30,90,500,1000,0,0,30,0,1500,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","spark_flame","TRUE",30,20,120,10,-5,5,600,"FALSE",0,600,0,0,100,100,100,"FALSE",10,10,0
"Dragonrider Destroyed",11,1,700,1200,0,360,30,90,300,1200,0,0,0,0,3000,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","debris9","FALSE",0,300,70,100,20,90,400,"TRUE",0,0,-180,180,80,120,100,"FALSE",50,50,0
,,,,,,,,,,,,,,,,,,,,,,"debris10","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris11","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris13","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris16","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris17","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris18","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris19","FALSE",,,,,,,,,,,,,,,,,,,
"Dragonrider Fiery Explosion",5,1,500,700,0,0,0,0,0,0,0,0,0,0,-390,"FALSE","HorizontalAngle","TRUE","FALSE","Object","sc/buildings.sc","FireParticle1","FALSE",20,0,80,134,0,0,0,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"FireParticle2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"FireParticle3","FALSE",,,,,,,,,,,,,,,,,,,
"Dragonrider_dark_splinters",7,1,500,800,0,360,0,360,150,650,0,0,130,0,500,"TRUE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","balloonDebris3_dark","FALSE",10,0,35,10,20,90,250,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"balloonDebris1_dark","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"balloonDebris4_dark","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"balloonDebris2_dark","FALSE",,,,,,,,,,,,,,,,,,,
"Dragonrider_death__Hit",1,0,150,150,0,0,0,0,0,0,0,0,20,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","Hit","FALSE",0,0,60,220,0,0,110,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Dragonrider_smoke",4,100,450,600,0,360,45,90,600,1200,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","s1","FALSE",100,0,75,240,-15,15,700,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"s2","FALSE",,,,,,,,,,,,,,,,,,,
"Dragonrider_sparks",5,2,800,1500,0,360,0,90,500,800,0,0,10,0,1000,"FALSE","HorizontalAngle","FALSE","FALSE","Object","sc/buildings.sc","fireball3b","TRUE",10,0,8,10,0,90,1500,"TRUE",0,0,0,0,100,100,100,"FALSE",40,40,0
"Dragonrider_wood",4,20,700,1100,0,360,30,90,700,1200,0,0,0,0,3000,"TRUE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","debris5","FALSE",10,0,45,55,20,90,600,"TRUE",0,0,0,0,100,100,100,"FALSE",80,80,0
,,,,,,,,,,,,,,,,,,,,,,"debris6","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris7","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"debris8","FALSE",,,,,,,,,,,,,,,,,,,
"Driller_crack",1,2000,10000,10000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","earthquake_crack_var01","FALSE",0,0,40,40,0,0,1000,"FALSE",0,0,0,0,60,80,90,"FALSE",72,72,0
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var02","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var03","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var04","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var05","FALSE",,,,,,,,,,,,,,,,,,,
"Driller_crackCenter",1,1,10000,10000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","earthquake_crack_center","FALSE",22,0,40,40,0,0,1000,"FALSE",0,0,0,0,90,120,90,"FALSE",1,1,0
"Driller_crackDarken",4,1,10000,10000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","earthquake_crack_darken","FALSE",22,0,40,40,0,0,1000,"FALSE",0,0,0,0,30,120,90,"FALSE",40,40,0
"Driller_stoneStatic",12,2500,10000,10000,0,360,0,10,100,1000,0,0,0,0,1000,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","smallStone_A","FALSE",10,0,40,40,0,0,800,"FALSE",0,0,-10,10,30,65,90,"FALSE",80,80,0
"Dsplat",7,1,300,500,0,360,0,0,50,100,0,0,0,0,100,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","deli3","FALSE",0,0,70,120,-10,10,300,"TRUE",0,0,0,0,100,100,100,"FALSE",30,30,0
,,,,,,,,,,,,,,,,,,,,,,"deli4","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli8","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"deli3","FALSE",,,,,,,,,,,,,,,,,,,
"Dust",5,300,700,1300,360,360,60,90,100,100,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","d1","FALSE",0,0,80,120,0,30,50,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
,,,,,,,,,,,,,,,,,,,,,,"d2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d4","FALSE",,,,,,,,,,,,,,,,,,,
"Dust2",5,150,200,900,0,360,90,90,1000,1500,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","d1","FALSE",300,0,100,100,0,30,200,"TRUE",0,0,0,0,100,100,100,"FALSE",100,100,0
,,,,,,,,,,,,,,,,,,,,,,"d2","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d3","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"d4","FALSE",,,,,,,,,,,,,,,,,,,
"Earthquake_bottleDrop",1,1,800,800,0,0,0,0,0,0,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","EarthQuake_bottleDrop","FALSE",0,0,100,100,0,0,0,"TRUE",0,0,0,0,100,100,100,"FALSE",0,0,0
"Earthquake_crack",7,2000,300000,300000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","earthquake_crack_var01","FALSE",0,0,100,100,0,0,2000,"FALSE",0,0,0,0,60,80,100,"FALSE",180,180,0
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var02","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var03","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var04","FALSE",,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,"earthquake_crack_var05","FALSE",,,,,,,,,,,,,,,,,,,
"Earthquake_crackCenter",1,1,300000,300000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","earthquake_crack_center","FALSE",22,0,100,100,0,0,2000,"FALSE",0,0,0,0,90,120,100,"FALSE",1,1,0
"Earthquake_crackDarken",8,1,300000,300000,0,360,0,0,1,1,0,0,0,0,0,"FALSE","Disabled","FALSE","FALSE","Object","sc/buildings.sc","earthquake_crack_darken","FALSE",22,0,100,100,0,0,2000,"FALSE",0,0,0,0,30,120,100,"FALSE",40,40,0
"Earthquake_debris",60,2800,1200,1400,0,360,0,360,3,4,0,0,33,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","dark_p1","FALSE",20,0,50,4,-90,90,200,"FALSE",10,33,0,0,100,100,100,"FALSE",200,200,0
"Earthquake_debrisSide",50,2000,1200,1400,0,360,0,40,200,1300,0,0,25,0,1500,"FALSE","Disabled","TRUE","FALSE","Object","sc/buildings.sc","dark_p1","FALSE",20,0,40,4,-90,90,200,"FALSE",10,33,0,0,100,100,100,"FALSE",200,200,0
