"Name","Buildings","BuildingX","BuildingY","BuildingAltMode","Character","CharacterTimeMS","CharacterX","CharacterY","CharacterDefense","CharacterMaster","CharacterItem","CharacterAbilityTimeMS","Spell","SpellX","SpellY","SpellTimeMS","CameraScale","CameraOffsetX","CameraOffsetY","VillagersCount","ShouldRestart"
,"Wall",27,28,,,,,,,,,,,,,,,,,,
,"Wall",28,28,,,,,,,,,,,,,,,,,,
,"Wall",28,27,,,,,,,,,,,,,,,,,,
,"Wall",28,26,,,,,,,,,,,,,,,,,,
,"Wall",28,25,,,,,,,,,,,,,,,,,,
,"Wall",28,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",23,20,,,,,,,,,,,,,,,,,,
,"Cannon",26,20,,,,,,,,,,,,,,,,,,
,"Dark Elixir Storage",30,24,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"TroopRamRider2023","Air Blaster",21,25,,"<selected>",100,18,11,,,,,,,,,65,-200,-400,,
,"Cannon",23,18,,"<selected>",1500,20,11,,,,,,,,,,,,,
,"Wizard Tower",24,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",16,18,,,,,,,,,,,,,,,,,,
,"Wall",20,17,,,,,,,,,,,,,,,,,,
,"Wall",21,17,,,,,,,,,,,,,,,,,,
,"Wall",22,17,,,,,,,,,,,,,,,,,,
,"Wall",23,17,,,,,,,,,,,,,,,,,,
,"Wall",24,17,,,,,,,,,,,,,,,,,,
,"Wall",25,17,,,,,,,,,,,,,,,,,,
,"Wall",26,17,,,,,,,,,,,,,,,,,,
,"Wall",27,17,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",20,19,,,,,,,,,,,,,,,,,,
,"Wall",20,18,,,,,,,,,,,,,,,,,,
,"Wall",27,20,,,,,,,,,,,,,,,,,,
,"Wall",27,19,,,,,,,,,,,,,,,,,,
,"Wall",27,18,,,,,,,,,,,,,,,,,,
,"Wall",21,21,,,,,,,,,,,,,,,,,,
,"Wall",22,21,,,,,,,,,,,,,,,,,,
,"Wall",23,21,,,,,,,,,,,,,,,,,,
,"Wall",24,21,,,,,,,,,,,,,,,,,,
,"Wall",25,21,,,,,,,,,,,,,,,,,,
,"Wall",26,21,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"TroopRootRider","Air Blaster",21,25,,"<selected>",100,18,11,,,,,,,,,65,-200,-400,,
,"Cannon",23,18,,"<selected>",5000,12,14,,,,,,,,,,,,,
,"Wizard Tower",24,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",16,18,,,,,,,,,,,,,,,,,,
,"Wall",20,17,,,,,,,,,,,,,,,,,,
,"Wall",21,17,,,,,,,,,,,,,,,,,,
,"Wall",22,17,,,,,,,,,,,,,,,,,,
,"Wall",23,17,,,,,,,,,,,,,,,,,,
,"Wall",24,17,,,,,,,,,,,,,,,,,,
,"Wall",25,17,,,,,,,,,,,,,,,,,,
,"Wall",26,17,,,,,,,,,,,,,,,,,,
,"Wall",27,17,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",20,19,,,,,,,,,,,,,,,,,,
,"Wall",20,18,,,,,,,,,,,,,,,,,,
,"Wall",27,20,,,,,,,,,,,,,,,,,,
,"Wall",27,19,,,,,,,,,,,,,,,,,,
,"Wall",27,18,,,,,,,,,,,,,,,,,,
,"Wall",21,21,,,,,,,,,,,,,,,,,,
,"Wall",22,21,,,,,,,,,,,,,,,,,,
,"Wall",23,21,,,,,,,,,,,,,,,,,,
,"Wall",24,21,,,,,,,,,,,,,,,,,,
,"Wall",25,21,,,,,,,,,,,,,,,,,,
,"Wall",26,21,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"TroopFirecracker","Archer Tower",24,24,,"<selected>",100,22,15,,,,,,,,,80,-150,-490,,
,"Wall",23,23,,"Giant",3500,24,18,,,,,,,,,,,,,
,"Wall",23,24,,"<selected>",4000,24,15,,,,,,,,,,,,,
,"Wall",23,25,,"<selected>",4500,25,15,,,,,,,,,,,,,
,"Wall",23,26,,"<selected>",4700,23,16,,,,,,,,,,,,,
,"Wall",24,23,,,,,,,,,,,,,,,,,,
,"Wall",25,23,,,,,,,,,,,,,,,,,,
,"Wall",26,23,,,,,,,,,,,,,,,,,,
,"Gold Mine",21,20,,,,,,,,,,,,,,,,,,
,"Cannon",24,20,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearGauntlet","Air Defense",24,24,,"Barbarian King",100,22,17,,,"Giant Gauntlet",5000,,,,,75,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Archer Tower",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearBarbarianCrown","Air Defense",24,24,,"Barbarian King",100,22,17,,,"Barbarian Crown",5000,,,,,75,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Archer Tower",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearFist","Air Defense",24,24,,"Barbarian King",100,22,17,,,"Iron Fist",5000,,,,,75,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Archer Tower",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearEQboots","Air Defense",24,24,,"Barbarian King",100,22,17,,,"Earthquake Boots",5000,,,,,75,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Archer Tower",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearVampstache","Cannon",24,24,,"Barbarian King",100,22,17,,,"Vampstache",,,,,,75,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Archer Tower",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearArcherCrown","Air Defense",24,24,,"Archer Queen",100,19,15,,,"Archer Crown",5000,,,,,70,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Bow",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",27,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearRoyalCloak","Air Defense",24,24,,"Archer Queen",100,19,15,,,"Royal Cloak",5000,,,,,70,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Bow",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",27,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearFrozenArrow","Air Defense",24,24,,"Archer Queen",100,19,15,,,"Frozen Arrow",5000,,,,,70,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Bow",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",27,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearHealerJar","Bow",24,24,,"Archer Queen",100,19,15,,,"Healer Jar",5000,,,,,70,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Air Defense",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",27,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearPiercingArrow","Air Defense",24,24,,"Archer Queen",100,19,15,,,"Piercing Arrow",5000,,,,,70,-100,-150,,
,"Gold Mine",21,24,,,,,,,,,,,,,,,,,,
,"Gold Mine",24,21,,,,,,,,,,,,,,,,,,
,"Bow",21,21,,,,,,,,,,,,,,,,,,
,"Wall",20,20,,,,,,,,,,,,,,,,,,
,"Wall",21,20,,,,,,,,,,,,,,,,,,
,"Wall",22,20,,,,,,,,,,,,,,,,,,
,"Wall",23,20,,,,,,,,,,,,,,,,,,
,"Wall",24,20,,,,,,,,,,,,,,,,,,
,"Wall",25,20,,,,,,,,,,,,,,,,,,
,"Wall",26,20,,,,,,,,,,,,,,,,,,
,"Wall",27,20,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",20,21,,,,,,,,,,,,,,,,,,
,"Wall",20,22,,,,,,,,,,,,,,,,,,
,"Wall",20,23,,,,,,,,,,,,,,,,,,
,"Wall",20,24,,,,,,,,,,,,,,,,,,
,"Wall",20,25,,,,,,,,,,,,,,,,,,
,"Wall",20,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,
"GearEternalTome","Hero Altar Grand Warden",24,24,,"Grand Warden",100,16,12,,,"Eternal Tome",7500,,,,,55,-100,-150,,
,"Dark Elixir Barrack",21,24,,"Boar Rider",6000,22,14,,,,,,,,,,,,,
,"Gold Mine",18,21,,"Boar Rider",6300,22,14,,,,,,,,,,,,,
,"Air Defense",18,24,,"Boar Rider",6600,22,14,,,,,,,,,,,,,
,"Superbomb",21,20,,"Boar Rider",6900,22,14,,,,,,,,,,,,,
,"Wall",17,17,,"Boar Rider",7200,22,14,,,,,,,,,,,,,
,"Wall",21,17,,,,,,,,,,,,,,,,,,
,"Wall",22,17,,,,,,,,,,,,,,,,,,
,"Wall",23,17,,,,,,,,,,,,,,,,,,
,"Wall",24,17,,,,,,,,,,,,,,,,,,
,"Wall",25,17,,,,,,,,,,,,,,,,,,
,"Wall",26,17,,,,,,,,,,,,,,,,,,
,"Wall",27,17,,,,,,,,,,,,,,,,,,
,"Wall",20,27,,,,,,,,,,,,,,,,,,
,"Wall",21,27,,,,,,,,,,,,,,,,,,
,"Wall",22,27,,,,,,,,,,,,,,,,,,
,"Wall",23,27,,,,,,,,,,,,,,,,,,
,"Wall",24,27,,,,,,,,,,,,,,,,,,
,"Wall",25,27,,,,,,,,,,,,,,,,,,
,"Wall",26,27,,,,,,,,,,,,,,,,,,
,"Wall",27,27,,,,,,,,,,,,,,,,,,
,"Wall",17,21,,,,,,,,,,,,,,,,,,
,"Wall",17,22,,,,,,,,,,,,,,,,,,
,"Wall",17,23,,,,,,,,,,,,,,,,,,
,"Wall",17,24,,,,,,,,,,,,,,,,,,
,"Wall",17,25,,,,,,,,,,,,,,,,,,
,"Wall",17,26,,,,,,,,,,,,,,,,,,
,"Wall",27,21,,,,,,,,,,,,,,,,,,
,"Wall",27,22,,,,,,,,,,,,,,,,,,
,"Wall",27,23,,,,,,,,,,,,,,,,,,
,"Wall",27,24,,,,,,,,,,,,,,,,,,
,"Wall",27,25,,,,,,,,,,,,,,,,,,
,"Wall",27,26,,,,,,,,,,,,,,,,,,
,"Wall",18,17,,,,,,,,,,,,,,,,,,
,"Wall",19,17,,,,,,,,,,,,,,,,,,
,"Wall",20,17,,,,,,,,,,,,,,,,,,
,"Wall",19,27,,,,,,,,,,,,,,,,,,
