"Barbarian",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"celebrate","true",4,,"baby_dragon_lvl1_fly1","true","true",,,,,,,110,,,
,,"true",1,,"baby_dragon_lvl1_fly1","true","true",,,,,,,110,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,110,,,
"BabyDragon_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115,,,
,"idle","true",10,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115,,,
,,"true",2,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115,,,
,"attack","true",1,11,"baby_dragon_lvl2_attack1","false","false",,,,,,,115,,,
,,"true",1,11,"baby_dragon_lvl2_attack1","false","false",,,,,,,115,,,
,"celebrate","true",4,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115,,,
,,"true",1,,"baby_dragon_lvl2_fly1","true","true",,,,,,,115,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,115,,,
"BabyDragon_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120,,,
,"idle","true",10,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120,,,
,,"true",2,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120,,,
,"attack","true",1,11,"baby_dragon_lvl3_attack1","false","false",,,,,,,120,,,
,,"true",1,11,"baby_dragon_lvl3_attack1","false","false",,,,,,,120,,,
,"celebrate","true",4,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120,,,
,,"true",1,,"baby_dragon_lvl3_fly1","true","true",,,,,,,120,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,120,,,
"BabyDragon_lvl5",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120,,,
,"idle","true",10,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120,,,
,,"true",2,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120,,,
,"attack","true",1,11,"baby_dragon_lvl4_attack1","false","false",,,,,,,120,,,
,,"true",1,11,"baby_dragon_lvl4_attack1","false","false",,,,,,,120,,,
,"celebrate","true",4,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120,,,
,,"true",1,,"baby_dragon_lvl4_fly1","true","true",,,,,,,120,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,120,,,
"BabyDragon_lvl6",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"baby_dragon_lvl5_fly1","true","true",,,,,,,120,,,
,"idle","true",10,,"baby_dragon_lvl5_fly1","true","true",,,,,,,120,,,
,,"true",2,,"baby_dragon_lvl5_fly1","true","true",,,,,,,120,,,
,"attack","true",1,11,"baby_dragon_lvl5_attack1","false","false",,,,,,,120,,,
,,"true",1,11,"baby_dragon_lvl5_attack1","false","false",,,,,,,120,,,
,"celebrate","true",4,,"baby_dragon_lvl5_fly1","true","true",,,,,,,120,,,
,,"true",1,,"baby_dragon_lvl5_fly1","true","true",,,,,,,120,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,120,,,
"Miner_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"miner_lvl1_run1","true","true",,,,,,,,,,
,"idle","true",,,"miner_lvl1_idle1","true","true",,,,,,,,,,
,"attack","true",,18,"miner_lvl1_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"miner_lvl1_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"hide","true",,,"miner_lvl1_dig1","false","false",,,,,,,,,,
"Miner_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"miner_lvl1_run1","true","true",,,,,,,,,,
,"idle","true",,,"miner_lvl1_idle1","true","true",,,,,,,,,,
,"attack","true",,18,"miner_lvl1_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"miner_lvl1_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"hide","true",,,"miner_lvl1_dig1","false","false",,,,,,,,,,
"Miner_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"miner_lvl2_run1","true","true",,,,,,,,,,
,"idle","true",,,"miner_lvl2_idle1","true","true",,,,,,,,,,
,"attack","true",,18,"miner_lvl2_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"miner_lvl2_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"hide","true",,,"miner_lvl2_dig1","false","false",,,,,,,,,,
"Miner_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"miner_lvl3_run1","true","true",,,,,,,,,,
,"idle","true",,,"miner_lvl3_idle1","true","true",,,,,,,,,,
,"attack","true",,18,"miner_lvl3_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"miner_lvl3_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"hide","true",,,"miner_lvl3_dig1","false","false",,,,,,,,,,
"Miner_lvl5",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"walk","true",,,"miner_lvl4_run1","true","true",,,,,,,,,,
,"idle","true",,,"miner_lvl4_idle1","true","true",,,,,,,,,,
,"attack","true",,18,"miner_lvl4_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"miner_lvl4_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"hide","true",,,"miner_lvl4_dig1","false","false",,,,,,,,,,
"BomberTower_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"idle","true",,,"b_skeleton1_idle1","true","true",,,,,,,108,,,
,"attack","true",,11,"b_skeleton1_attack1","false","true",,,,,,,,,,
,"walk","true",,,"b_skeleton1_idle1","true","true",,,,,,,,,,
"BomberTower_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"idle","true",,,"b_skeleton2_idle1","true","true",,,,,,,108,,,
,"attack","true",,11,"b_skeleton2_attack1","false","true",,,,,,,,,,
,"walk","true",,,"b_skeleton2_idle1","true","true",,,,,,,,,,
"BomberTower_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","ColorMulR","ColorMulG","ColorMulB","ColorAddR","ColorAddG","ColorAddB","Scale",,,
,"String","boolean","int","int","String","boolean","boolean","int","int","int","int","int","int","int",,,
,"idle","true",,,"b_skeleton4_idle1","true","true",,,,,,,108,,,
,"attack","true",,11,"b_skeleton4_attack1","false","true",,,,,,,,,,
,"walk","true",,,"b_skeleton4_idle1","true","true",,,,,,,,,,
"MovingCannon_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"movingCannon_lvl1_idle1","true",19,90,,,,,,,,,
,"attack","true",,2,"movingCannon_lvl1_attack1","false",19,90,,,,,,,,,
,"walk","true",,,"movingCannon_lvl1_run1","true",19,90,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"MovingCannon_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"movingCannon_lvl2_idle1","true",19,93,,,,,,,,,
,"attack","true",,2,"movingCannon_lvl2_attack1","false",19,93,,,,,,,,,
,"walk","true",,,"movingCannon_lvl2_run1","true",19,93,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"MovingCannon_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"movingCannon_lvl3_idle1","true",19,93,,,,,,,,,
,"attack","true",,2,"movingCannon_lvl3_attack1","false",19,93,,,,,,,,,
,"walk","true",,,"movingCannon_lvl3_run1","true",19,93,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"MovingCannon_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"movingCannon_lvl4_idle1","true",19,93,,,,,,,,,
,"attack","true",,2,"movingCannon_lvl4_attack1","false",19,93,,,,,,,,,
,"walk","true",,,"movingCannon_lvl4_run1","true",19,93,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"MovingCannon_lvl5",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"movingCannon_lvl5_idle1","true",19,93,,,,,,,,,
,"attack","true",,2,"movingCannon_lvl5_attack1","false",19,93,,,,,,,,,
,"walk","true",,,"movingCannon_lvl5_run1","true",19,93,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"BrokenCannon_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"brokenCannon_lvl1_idle1","true",19,90,,,,,,,,,
,"attack","true",,2,"brokenCannon_lvl1_attack1","false",19,90,,,,,,,,,
,"walk","true",,,"brokenCannon_lvl1_run1","true",19,90,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"BrokenCannon_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"brokenCannon_lvl2_idle1","true",19,93,,,,,,,,,
,"attack","true",,2,"brokenCannon_lvl2_attack1","false",19,93,,,,,,,,,
,"walk","true",,,"brokenCannon_lvl2_run1","true",19,93,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"BrokenCannon_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"brokenCannon_lvl3_idle1","true",19,93,,,,,,,,,
,"attack","true",,2,"brokenCannon_lvl3_attack1","false",19,93,,,,,,,,,
,"walk","true",,,"brokenCannon_lvl3_run1","true",19,93,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"BrokenCannon_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"brokenCannon_lvl4_idle1","true",19,93,,,,,,,,,
,"attack","true",,2,"brokenCannon_lvl4_attack1","false",19,93,,,,,,,,,
,"walk","true",,,"brokenCannon_lvl4_run1","true",19,93,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"BrokenCannon_lvl5",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","DirectionCount","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","int","int",,,,,,,,,
,"idle","true",,,"brokenCannon_lvl5_idle1","true",19,93,,,,,,,,,
,"attack","true",,2,"brokenCannon_lvl5_attack1","false",19,93,,,,,,,,,
,"walk","true",,,"brokenCannon_lvl5_run1","true",19,93,,,,,,,,,
,"die","false",,,"temp_dummy5","false",,,,,,,,,,,
"MasterBuilder",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"master_builder_walk1","true","true",,,,,,,,,,
,"idle","true",1,,"master_builder_idle2","true","true",,,,,,,,,,
,,"true",1,,"master_builder_idle2","true","true",,,,,,,,,,
,,"true",1,,"master_builder_idle2","true","true",,,,,,,,,,
,"busy","true",1,10,"master_builder_build1","true","true",,,,,,,,,,
,,"true",1,10,"master_builder_build2","true","true",,,,,,,,,,
,"work1","false",1,,"masterbuilder_heroUpgrade1","true","true",,,,,,,,,,
,"work2","true",1,10,"master_builder_build1","true","true",,,,,,,,,,
,,"true",1,10,"master_builder_build2","true","true",,,,,,,,,,
,"celebrate","true",1,,"master_builder_idle1","true","true",,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,,,,
"Arto_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"arto_lvl1_run1","true","true",,,,,,,,,,
,"idle","true",1,,"arto_lvl1_idle1","true","true",,,,,,,,,,
,"busy","true",1,,"arto_lvl1_build1","true","true",,,,,,,,,,
,"work1","false",1,11,"arto_heroUpgrade1","true","true",,,,,,,,,,
,"work2","true",1,8,"arto_lvl1_maintain1","true","true",,,,,,,,,,
,"celebrate","true",1,,"arto_lvl1_idle1","true","true",,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,,,,
"Warmachine_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine_idle1_3","false","true",115,,,,,,,,,
,"activate","true",,,"warmachine_activate1","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,,,,
"Warmachine_lvl1_activated",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine_activated_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine_activated_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine_activated_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine_activated_idle1_3","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,,,,
"Warmachine_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine2_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine2_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine2_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine2_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine2_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine2_idle1_3","false","true",115,,,,,,,,,
,"activate","true",,,"warmachine2_activate1","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,,,,
"Warmachine_lvl2_activated",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine2_activated_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine2_activated_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine2_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine2_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine2_activated_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine2_activated_idle1_3","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,,,,
"Warmachine_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine3_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine3_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine3_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine3_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine3_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine3_idle1_3","false","true",115,,,,,,,,,
,"activate","true",,,"warmachine3_activate1","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,,,,
"Warmachine_lvl3_activated",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine3_activated_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine3_activated_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine3_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine3_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine3_activated_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine3_activated_idle1_3","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,,,,
"Warmachine_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine4_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine4_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine4_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine4_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine4_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine4_idle1_3","false","true",115,,,,,,,,,
,"activate","true",,,"warmachine4_activate1","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,,,,
"Warmachine_lvl4_activated",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine4_activated_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine4_activated_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine4_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine4_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine4_activated_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine4_activated_idle1_3","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die","false","true",115,,,,,,,,,
"Warmachine_lvl5",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine5_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine5_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine5_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine5_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine5_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine5_idle1_3","false","true",115,,,,,,,,,
,"activate","true",,,"warmachine5_activate1","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die_lvl5","false","true",115,,,,,,,,,
"Warmachine_lvl5_activated",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast","Scale",,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean","int",,,,,,,,,
,"walk","true",,,"warmachine5_activated_run1","true","true",115,,,,,,,,,
,"idle","true",,,"warmachine5_activated_idle1","true","true",115,,,,,,,,,
,"sleep","false",,,"warmachine5_sleep","true","true",115,,,,,,,,,
,"upgrade","false",,,"warmachine5_sleep","true","true",115,,,,,,,,,
,"attack","true",,17,"warmachine5_activated_attack1","false","true",115,,,,,,,,,
,"celebrate","false",,,"warmachine5_activated_idle1_3","false","true",115,,,,,,,,,
,"die","false",,,"warmachine_die_lvl5","false","true",115,,,,,,,,,
"Balloon Skeleton",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"skele_warrior1_run1","true","true",,,,,,,,,,
,"idle","true",1,,"skele_warrior1_idle1","true","true",,,,,,,,,,
,"attack","true",,8,"skele_warrior1_attack1","false","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"spawn","false",,,"skele_balloon_spawn1_3","false","true",,,,,,,,,,
"Villager2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"villagergirl_walk1","true","true",,,,,,,,,,
,"idle","true",1,,"villagergirl_sleep1","false","true",,,,,,,,,,
,,"true",1,,"villagergirl_idle2","true","true",,,,,,,,,,
,"busy","true",1,10,"villagergirl_idle1","false","true",,,,,,,,,,
,,"true",1,10,"villagergirl_idle2","false","true",,,,,,,,,,
,"celebrate","true",5,,"villagergirl_cheer1","true","true",,,,,,,,,,
,,"true",2,,"villagergirl_sleep1","true","true",,,,,,,,,,
,,"true",1,,"villagergirl_sleep1","true","true",,,,,,,,,,
,"die","false",1,,"barbarian_death_1","false","true",,,,,,,,,,
"DarkWitch_lvl1",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"darkWitch_lvl1_run1","true","true",,,,,,,,,,
,"idle","true",,,"darkWitch_lvl1_idle1","true","true",,,,,,,,,,
,"attack","true",,9,"darkWitch_lvl1_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"darkWitch_lvl1_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"attack2","true",,22,"darkWitch_lvl1_summon","false","true",,,,,,,,,,
"DarkWitch_lvl2",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"darkWitch_lvl2_run1","true","true",,,,,,,,,,
,"idle","true",,,"darkWitch_lvl2_idle1","true","true",,,,,,,,,,
,"attack","true",,9,"darkWitch_lvl2_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"darkWitch_lvl2_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"attack2","true",,22,"darkWitch_lvl2_summon","false","true",,,,,,,,,,
"DarkWitch_lvl3",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
,"String","boolean","int","int","String","boolean","boolean",,,,,,,,,,
,"walk","true",,,"darkWitch_lvl3_run1","true","true",,,,,,,,,,
,"idle","true",,,"darkWitch_lvl3_idle1","true","true",,,,,,,,,,
,"attack","true",,9,"darkWitch_lvl3_attack1","false","true",,,,,,,,,,
,"celebrate","true",,,"darkWitch_lvl3_idle1","true","true",,,,,,,,,,
,"die","false",,,"barbarian_death_1","false","true",,,,,,,,,,
,"attack2","true",,22,"darkWitch_lvl3_summon","false","true",,,,,,,,,,
"DarkWitch_lvl4",,,,,,,,,,,,,,,,,
,"Name","HasDirections","VariationWeight","ActionFrame","ExportName","Looping","StopToLast",,,,,,,,,,
