"TID","KR"
"TID_TUTORIAL_ELIXIR_1","유닛을 훈련하고 건물을 건설하려면 엘릭서가 필요합니다."
"TID_TUTORIAL_ELIXIR_2","엘릭서는 지하의 지맥에서 퍼 올릴 수 있습니다. 한 번 해볼까요?"
"TID_TUTORIAL_ELIXIR_STORAGE_1","정제소에는 소량의 엘릭서만 보관할 수 있습니다."
"TID_TUTORIAL_ELIXIR_STORAGE_2","엘릭서 저장소를 건설하면 더 많은 엘릭서를 보관할 수 있습니다!"
"TID_TUTORIAL_GOLD_STORAGE_1","골드를 안전하게 보관할 장소도 필요해요."
"TID_TUTORIAL_GOLD_STORAGE_2","더 많은 골드를 보관할 수 있도록 골드 저장소를 건설하세요!"
"TID_TUTORIAL_BARRACK_1","대장! 고블린 무리를 상대할 군대가 필요해요! 훈련소를 건설하세요!"
"TID_TUTORIAL_TRAIN_1","이제 유닛을 훈련하세요!"
"TID_TUTORIAL_TRAIN_2","훈련소를 탭하고 유닛 훈련을 선택하세요."
"TID_TUTORIAL_CHANGE_NAME","훌륭한 전투였습니다! 그러고 보니 아직 대장의 이름을 듣지 못했네요?"
"TID_TUTORIAL_TOWN_HALL_1","고블린을 물리치고 얻은 골드 덕분에 마을회관을 업그레이드할 수 있게 되었습니다."
"TID_TUTORIAL_TOWN_HALL_2","좋아요! 이제 상점에서 새 건물을 구매해 건설할 수 있습니다."
"TID_TUTORIAL_ACHIEVEMENTS","새로운 도전을 찾고 있다면 여기를 누르세요."
"TID_TUTORIAL_ACHIEVEMENTS2","대장, 무엇을 해야 하는지 잘 알고 있군요. 마을 전체가 대장만 믿고 있어요!"
"TID_GOBLIN_SPEAKS_1","끄아악! 아직 안 끝났어!"
"TID_GOBLIN_SPEAKS_2","이번에는 저번처럼 쉽지 않을 거다!"
"TID_TUTORIAL_GOLDSTORAGE","골드를 보관할 장소가 필요해요!"
"TID_TUTORIAL_ELIXIRSTORAGE","엘릭서를 보관할 장소도 필요해요!"
"TID_LOCKED_IN_TUTORIAL","이 기능을 사용하려면 튜토리얼을 완료하세요!"
"TID_TUTORIAL_ATTACK_NPC_1","상아탑의 마법사들이 도우러 왔군요! 함께 고블린 야영지를 공격하세요!"
"TID_TUTORIAL_ATTACK_NPC_2","잘하셨어요. 이제 녀석들에게 본때를 보여 주러 가죠!"
"TID_TUTORIAL_ATTACK_NPC_BUTTON","공격!"
"TID_NPC_NAME_TUTORIAL","보복"
"TID_NPC_NAME_TUTORIAL2","고블린 숲"
"TID_JOINALLIANCEQUESTION","클랜 초대를 수락할까요?"
"TID_POPUP_SHIELD_REMOVAL_TITLE","보호막 적용 중 공격"
"TID_POPUP_SHIELD_REMOVAL","언제든지 전투 상대를 찾을 수 있지만 공격을 시작하면 보호막 지속 시간이 짧아집니다. 공격 시 감소되는 시간보다 남은 지속 시간이 더 짧으면 보호막은 사라집니다."
"TID_UPDATE_TROOP_LEVEL","<number>레벨 업그레이드"
"TID_LEVEL_UP","레벨업!"
"TID_NEW_ITEMS_UNLOCKED","새로운 아이템 사용 가능"
"TID_MISSION_SCREEN_TITLE","임무"
"TID_MISSION_REWARD","보상:"
"TID_MISSION_COMPLETE_TITLE","임무 완수!"
"TID_ATTACK_LOCKED","이 기능을 사용하려면 마을회관을 2레벨로 업그레이드하세요!"
"TID_RANKTITLE","순위"
"TID_BUTTON_REPAIR","재건"
"TID_DIAMOND_PACK_1","보석 더미"
"TID_DIAMOND_PACK_2","보석 가방"
"TID_DIAMOND_PACK_3","보석 자루"
"TID_DIAMOND_PACK_4","보석 상자"
"TID_DIAMOND_PACK_5","보석 금고"
"TID_TRAIN_TUTORIAL_ARROW","길게 누르기"
"TID_DIAMOND_SHOP_PACK","보석 <number>개"
"TID_GOLD_SHOP_PACK","<number> 골드"
"TID_ELIXIR_SHOP_PACK","<number> 엘릭서"
"TID_RESOURCE_PACK_GOLD_FULL","골드 가득 충전"
"TID_RESOURCE_PACK_ELIXIR_FULL","엘릭서 가득 충전"
"TID_RESOURCE_PACK_GOLD_10","골드 10% 충전"
"TID_RESOURCE_PACK_ELIXIR_10","엘릭서 10% 충전"
"TID_RESOURCE_PACK_GOLD_50","골드 절반 충전"
"TID_RESOURCE_PACK_ELIXIR_50","엘릭서 절반 충전"
"TID_CONTAINER_MAX","최대: <amount>"
"TID_SHOP_AVAILABLE","보유:"
"TID_BATTLE_LOG_COL_1","상대:"
"TID_BATTLE_LOG_COL_2","잃은 자원:"
"TID_BATTLE_LOG_COL_3","결과:"
"TID_PVP_BUTTON","상대 찾기"
"TID_NPC_ATTACK_BUTTON","공격"
"TID_NPC1","고블린 전초기지"
"TID_NPC2","바위 요새"
"TID_NPC3","고블린 스타일!"
"TID_NPC4","포탄 돌진"
"TID_NPC5","두 개의 총구"
"TID_NPC6","골드러시"
"TID_NPC7","마지노선"
"TID_NPC8","생쥐 계곡"
"TID_NPC9","무력"
"TID_NPC10","고보 마을"
"TID_NPC11","박격포"
"TID_NPC12","메가 대포"
"TID_NPC13","고정 목표"
"TID_NPC14","놉스 요새"
"TID_NPC15","감시탑"
"TID_NPC16","어리석은 자의 황금"
"TID_NPC17","간선도로"
"TID_NPC18","쾌활한 성곽"
"TID_NPC19","피코바"
"TID_NPC20","고보 캠퍼스"
"TID_NPC21","대니 보이"
"TID_NPC22","지옥의 상륙 작전"
"TID_NPC23","철벽"
"TID_NPC24","시실리안 디펜스"
"TID_NPC25","흑요석 포탑"
"TID_NPC26","화살촉"
"TID_NPC27","레드 카펫"
"TID_NPC28","천연의 요새"
"TID_NPC29","강철 장갑"
"TID_NPC30","퀸스 갬빗"
"TID_NPC31","정면 승부"
"TID_NPC32","철갑 침팬지"
"TID_NPC33","불완전한 포탑"
"TID_NPC34","척후병"
"TID_NPC35","대공 화기"
"TID_NPC36","고블린 소풍"
"TID_NPC37","속임수"
"TID_NPC38","부수적 피해"
"TID_NPC39","엄선"
"TID_NPC40","절대 악"
"TID_NPC41","수정 장벽"
"TID_NPC42","얼음장"
"TID_NPC43","팔짝팔짝"
"TID_NPC44","싱크대"
"TID_NPC45","전기 충격"
"TID_NPC46","저택"
"TID_NPC47","P.E.K.K.A 놀이터"
"TID_NPC48","샤베트 포탑"
"TID_NPC49","고블린 왕 I"
"TID_NPC50","고블린 왕 II"
"TID_MULTIPLAYER","멀티플레이"
"TID_SINGLEPLAYER","싱글플레이"
"TID_MULTIPLAYER_POINTS","내 트로피:"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_TITLE","보석 부족"
"TID_POPUP_NOT_ENOUGH_DIAMONDS","더 구매할까요?"
"TID_POPUP_NOT_ENOUGH_DIAMONDS_BUTTON","상점으로 이동"
"TID_TRAINING_INFO","유닛 아이콘을 길게 누르면 여러 유닛을 훈련할 수 있습니다."
"TID_TRAINING_INFO2","유닛을 드래그해서 훈련시키거나 순서를 바꾸세요."
"TID_FINISH_TRAINING","훈련 완료:"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT_TITLE","새로운 Facebook 계정 로그인"
"TID_BIND_TO_NEW_FACEBOOK_ACCOUNT","진행 중인 게임을 이 Facebook 계정과 연동할까요?"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT_TITLE","새로운 Game Center 계정 로그인"
"TID_BIND_TO_NEW_GAMECENTER_ACCOUNT","진행 중인 게임을 이 Game Center 계정에 저장할까요?"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT_TITLE","신규 Google Play 로그인"
"TID_BIND_TO_NEW_GOOGLE_SERVICE_ACCOUNT","현재 게임 정보를 Google 계정에 저장할까요?"
"TID_GEM_POPUP_TEXT","보석이 부족합니다. 상점에서 더 구매하세요!"
"TID_FRIEND_LIST_TEAMUP_1","친구들과 함께하세요"
"TID_FRIEND_LIST_TEAMUP_2","친구 요청은 여기에 표시됩니다"
"TID_FRIEND_LIST_TEAMUP_2_FRIENDS","친구가 어디에 있든 같이하세요!"
"TID_TROOP_SPEED_UP_SUCCESS","훈련 완료!"
"TID_UPDATING_CONTENT","콘텐츠 다운로드 중"
"TID_LOADING","불러오는 중"
"TID_SHUTDOWN_STARTED","5분 후에 게임이 종료되고 일시 점검이 시작됩니다. 점검 중에는 공격할 수 없습니다."
"TID_SHUTDOWN_ATTACK_DISABLED","점검이 끝날 때까지 공격할 수 없습니다."
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT_TITLE","Game Center 알림"
"TID_GAMECENTER_BOUND_TO_OTHER_ACCOUNT","<number>레벨 마을회관을 보유한 <name> 님의 마을을 불러올까요? 경고: 현재 진행 중인 게임은 저장되지 않습니다."
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT_TITLE","Google 계정 경고"
"TID_GOOGLE_SERVICE_BOUND_TO_OTHER_ACCOUNT","<number>레벨 마을회관을 보유한 <name> 님의 마을을 불러올까요? 경고: 현재 진행 중인 게임은 저장되지 않습니다."
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT_TITLE","Facebook 알림"
"TID_FACEBOOK_BOUND_TO_OTHER_ACCOUNT","이 Facebook 계정은 이미 다른 클래시 오브 클랜 게임과 연동되어 있습니다. 현재 게임과 연동할까요?"
"TID_VIEW_HIGHSCORES","최강 클랜 및 플레이어 보기"
"TID_STARS_TOTAL","누적된 별:"
"TID_SETTINGS_SCREEN_TITLE","설정"
"TID_SETTINGS_NAME","이름"
"TID_SETTINGS_CHANGENAMENOTE","주의! 이름은 단 한 번만 변경할 수 있습니다!"
"TID_SETTINGS_MUSIC","음악"
"TID_SETTINGS_SFX","효과음"
"TID_SETTINGS_GOOGLE","Google Play 로그인"
"TID_SETTINGS_FACEBOOK","Facebook"
"TID_SETTINGS_BUTTON_FACEBOOK_CONNECTED","연동됨"
"TID_SETTINGS_BUTTON_FACEBOOK_DISCONNECTED","연동되지 않음"
"TID_SETTINGS_SNOW","눈"
"TID_FEEDBACK_BUTTON","문제점 제보"
"TID_FEEDBACK_EMAIL_TITLE","Clash%20of%20Clans%20피드백"
"TID_ABOUT_BUTTON","정보"
"TID_GIVE_NAME_TITLE","이름 입력"
"TID_BUTTON_DONE","완료"
"TID_RATE_APP_TITLE","클래시 오브 클랜 평점 남기기"
"TID_RATE_APP_MESSAGE","App Store에 여러분의 소중한 클래시 오브 클랜 평점이나 리뷰를 남겨주세요!"
"TID_RATE_APP_MESSAGE_ANDROID","Google Play에 여러분의 소중한 클래시 오브 클랜 평점이나 리뷰를 남겨주세요!"
"TID_BUTTON_RATE_APP_LATER","나중에"
"TID_BUTTON_RATE_APP_REVIEW","리뷰하기"
"TID_BUTTON_RATE_APP_NEVER","거절"
"TID_COME_BACK_NOTIFICATION_SMALL","돌아오세요, 대장! 부대원들이 대장을 기다리고 있습니다."
"TID_COME_BACK_NOTIFICATION_MEDIUM","마을에는 대장이 필요합니다. 어서 돌아오세요!"
"TID_COME_BACK_NOTIFICATION_LARGE","마을이 대장을 기다리고 있습니다! 어서 돌아오세요!"
"TID_SETTINGS_ON","켜짐"
"TID_SETTINGS_OFF","꺼짐"
"TID_INVALID_NAME","잘못된 이름입니다! 다른 이름으로 시도해보세요."
"TID_MULTIPLAYER_COST","공격 비용:"
"TID_MULTIPLAYER_SHIELD_COST","공격 비용:"
"TID_MAP_LOCATION_1","P.E.K.K.A 호수"
"TID_MAP_LOCATION_2","금지된 숲"
"TID_MAP_LOCATION_3","승리의 계곡"
"TID_MAP_LOCATION_4","야만국"
"TID_MAP_LOCATION_5","빙결의 호수"
"TID_MAP_LOCATION_6","약탈자 개울"
"TID_MAP_LOCATION_7","바위 호수"
"TID_MAP_LOCATION_8","아슬란 관문"
"TID_MAP_LOCATION_9","시큼한 호수"
"TID_MAP_LOCATION_10","고블린 야영지"
"TID_MAP_LOCATION_11","썩은 바다"
"TID_MAP_LOCATION_12","금빛 참나무 여관"
"TID_MAP_LOCATION_13","거대한 길"
"TID_MAP_LOCATION_14","버려진 은신처"
"TID_NAME_TOO_SHORT","이름이 너무 짧습니다!"
"TID_BUILDER","장인"
"TID_GUARD_BUY_CONFIRMATION","가드 개시!"
"TID_SHIELD_BUY_CONFIRMATION","보호막 적용!"
"TID_RESOURCE_BUY_CONFIRMATION","자원 구매 완료!"
"TID_BUNDLE_BUY_CONFIRMATION","<ce53cff><bundle> 받음!</c>"
"TID_BATTLECOST","비용:"
"TID_CLAN_TOTAL_POINTS","총 점수"
"TID_CLAN_MEMBERS","클랜원:"
"TID_CLAN_MEMBERS_COUNT","클랜원: <count>/<max>"
"TID_CLAN_TYPE","유형"
"TID_TAP_TO_VIEW","탭하여 자세한 정보 보기"
"TID_ALLIANCE_REQUEST_ACCEPTED","클랜 가입을 환영합니다!"
"TID_ALLIANCE_REQUEST_DECLINED","클랜 가입 요청이 거절되었습니다!"
"TID_ADD_FRIENDS_INFO","Game Center에 로그인하면 등록된 친구들이 표시됩니다."
"TID_ADD_FRIENDS_INFO_ANDROID","Google Play 친구 기능이 곧 출시됩니다!"
"TID_GAME_CENTER","Game Center"
"TID_REPAIR_CLAN_CASTLE_TITLE","클랜 성 재건"
"TID_REPAIR_CLAN_CASTLE","클랜 기능 활성화"
"TID_REPAIR_CLAN_CASTLE_2","클랜에 가입해 새로운 동맹을 만들어 유닛을 지원을 받고 클랜전과 클랜 게임에 참가해보세요.\n\n새로운 클랜을 생성해서 친구와 함께 즐기고 새로운 클랜원도 영입해 클랜 이름을 알리세요!"
"TID_POPUP_ABOUT_TO_SELL","계속 진행할까요?"
"TID_TRAP_MINE_INFO","숨겨진 재래식 폭탄은 적에게 확실한 의사를 전달하죠. '오지 마!'"
"TID_TRAP_EJECTOR_INFO","탄력 있는 점핑 트랩은 불청객을 저 멀리 날려버립니다!"
"TID_WALL_INFO","장벽은 마을을 안전하게 지켜주며 적들을 공격 가능 범위 쪽으로 유도합니다."
"TID_ABOUT","Credits\n\n<names>\n\nClash of Clans ™ <version>\nCopyright 2012-2024 Supercell Ltd. All Rights Reserved.\n미국 특허 출원 중\n이 소프트웨어 사용에 관한 모든 내용에는 이용 약관 및 개인정보 처리방침(www.supercell.com)이 적용됩니다."
"TID_GEM_BUY_CONFIRMATION","보석 <amount>개 받음!"
"TID_MULTIDEVICE_INFO","Supercell ID 계정으로 로그인해서 게임 진행 데이터를 안전하게 지키고, 여러 기기에서 플레이하세요!"
"TID_GUARD_INFO","공격과 방어의 훌륭한 조화! 가드는 적의 공격을 막아주면서 다른 마을을 마음대로 공격할 수 있게 해줍니다. 보호막이 없는 기간에만 사용 가능합니다."
"TID_SHIELD_INFO","기지를 오래도록 방어하세요! 보호막은 마을을 공격으로부터 보호하지만, 공격 후에는 지속 시간이 줄어듭니다. 여러 보호막을 동시에 구매하면 보호막의 지속 시간이 합산되어 늘어납니다."
"TID_PLACEMENT_HINT_TUTORIAL1","빈 공간을 여러 번 탭해 유닛을 배치하세요."
"TID_PLACEMENT_HINT_TUTORIAL2","길게 누르면 여러 유닛이 배치됩니다."
"TID_PLACEMENT_HINT","유닛을 배치하려면 탭하거나 길게 누르세요."
"TID_ACHIEVEMENT_NPC_STARS_TITLE","고블린 처치"
"TID_ACHIEVEMENT_NPC_STARS","캠페인 지도에서 별 <number>개 획득"
"TID_ACHIEVEMENT_TOWN_HALL_TITLE","클수록 좋아"
"TID_ACHIEVEMENT_TOWN_HALL","마을회관 <number>레벨 업그레이드"
"TID_ACHIEVEMENT_VICTORY_POINTS_TITLE","달콤한 승리!"
"TID_ACHIEVEMENT_VICTORY_POINTS","멀티플레이 전투에서 총 <number>개의 트로피 획득"
"TID_ACHIEVEMENT_UNIT_UNLOCK_TITLE","야수 해방"
"TID_ACHIEVEMENT_UNIT_UNLOCK","훈련소에서 <name> 훈련 가능"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES_TITLE","말끔하게"
"TID_ACHIEVEMENT_CLEAR_OBSTACLES","장애물(나무, 바위, 덤불) <number>개 제거"
"TID_ACHIEVEMENT_DONATE_UNITS_TITLE","친구 돕기"
"TID_ACHIEVEMENT_DONATE_UNITS","클랜 성 인구 <number>에 해당하는 지원군 파병"
"TID_ACHIEVEMENT_LOOT_GOLD_TITLE","골드 약탈"
"TID_ACHIEVEMENT_LOOT_GOLD","<number> 골드 약탈"
"TID_ACHIEVEMENT_LOOT_ELIXIR_TITLE","엘릭서 약탈"
"TID_ACHIEVEMENT_LOOT_ELIXIR","<number> 엘릭서 약탈"
"TID_ACHIEVEMENT_CASTLE_TITLE","제국 건설자"
"TID_ACHIEVEMENT_CASTLE_REPAIR","클랜 성 재건"
"TID_ACHIEVEMENT_CASTLE_UPGRADE","클랜 성 <number>레벨로 업그레이드"
"TID_ACHIEVEMENT_DESTROY_WALLS_TITLE","장벽 해체가"
"TID_ACHIEVEMENT_DESTROY_WALLS","멀티플레이 전투에서 장벽 <number>개 파괴"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL_TITLE","굴욕 주기"
"TID_ACHIEVEMENT_DESTROY_TOWNHALL","멀티플레이 전투에서 마을회관 <number>개 파괴"
"TID_ACHIEVEMENT_PVP_ATTACKS_TITLE","정복자"
"TID_ACHIEVEMENT_PVP_ATTACKS","멀티플레이 전투 <number>회 승리"
"TID_ACHIEVEMENT_PVP_DEFENSES_TITLE","무적"
"TID_ACHIEVEMENT_PVP_DEFENSES","방어 전투 <number>회 승리"
"TID_ACHIEVEMENT_DESTROY_MORTARS_TITLE","박격포 섬멸"
"TID_ACHIEVEMENT_DESTROY_MORTARS","멀티플레이 전투에서 박격포 <number>개 파괴"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR_TITLE","용감한 강도"
"TID_ACHIEVEMENT_LOOT_DARK_ELIXIR","<number> 다크 엘릭서 약탈"
"TID_MOREGAMES","다른 게임"
"TID_ACHIEVEMENT_CLAIM_BUTTON","보상 받기"
"TID_POPUP_ACHIEVEMENTS_TITLE","업적"
"TID_ACHIEVEMENTS_INFO","Game Center에서도 업적을 달성할 수 있습니다."
"TID_ACHIEVEMENTS_INFO_ANDROID","Google Play에서도 업적을 달성할 수 있습니다."
"TID_ACHIEVEMENTS_COMPLETED","완료:"
"TID_ACHIEVEMENTS_REWARD","보상:"
"TID_ACHIEVEMENT_REWARD_CLAIMED","업적 달성! 보석 <number>개를 획득했습니다."
"TID_X","x"
"TID_NO_MESSAGES","현재 새로운 메시지가 없습니다."
"TID_NO_MESSAGES_TEXT","클랜 성을 재건하면 해당 건물을 통해 클랜 초대권을 받아 볼 수 있습니다."
"TID_POPUP_CHANGE_LANGUAGE_TITLE","언어 설정"
"TID_POPUP_CHANGE_LANGUAGE","정말로 언어 설정을 변경할까요?"
"TID_LEADERBOARDBANNER_CLANTOURNAMENTS","클랜 토너먼트"
"TID_LEADERBOARDBANNER_REWARD","상위 3개 클랜이 받는 보상:\n(클랜 내 상위 20명에게 균등 분할)"
"TID_LEADERBOARDBANNER_TIMELEFT","남은 시간:"
"TID_ACHIEVEMENT_GOLDSTORAGE_TITLE","더 큰 금고"
"TID_ACHIEVEMENT_GOLDSTORAGE_UPGRADE","골드 저장소 <number>레벨 업그레이드"
"TID_ACHIEVEMENT_DESTROY_BUILDER_TITLE","장인의 집 파괴자"
"TID_ACHIEVEMENT_DESTROY_BUILDER","멀티플레이 전투에서 장인의 집 <number>개 파괴"
"TID_MOVEMENT_SPEED","이동 속도:"
"TID_TRAP_SUPERBOMB","대형 폭탄"
"TID_TRAP_SUPERBOMB_INFO","대형 폭탄은 큰 폭발을 일으킵니다."
"TID_LEADERBOARDBANNER_1","1)"
"TID_LEADERBOARDBANNER_2","2)"
"TID_LEADERBOARDBANNER_3","3)"
"TID_ACHIEVEMENT_COMPLETED","업적 달성!"
"TID_PUSH_ATTACKED","<attacker> 님이 마을을 공격했습니다!"
"TID_SURRENDER_POPUP_TITLE","항복"
"TID_SURRENDER_POPUP_TEXT","대장! 정말 퇴각할 거예요? 아군이 패배하게 됩니다!"
"TID_END_BATTLE_POPUP_TITLE","전투 종료"
"TID_END_BATTLE_POPUP_TEXT","대장! 정말로 지금 전투를 종료할까요?"
"TID_SHIELD_ON_COOLDOWN","보호막 사용 불가!"
"TID_COOLDOWN","재사용 대기시간:"
"TID_WAITING_FOR_COOLDOWN","재구매 대기시간:"
"TID_FAQ_BUTTON","도움말 및 지원"
"TID_FAQ_WINDOW_TITLE","도움말 및 지원"
"TID_FORUMS_BUTTON","포럼"
"TID_HINT_WELCOME","옛날 옛적에 마법의 숲에 있던 한 공터에는..."
"TID_HINT_UPGRADE_CANNONS","대포를 업그레이드해서 침입자에 대한 방어를 강화하세요."
"TID_HINT_SHIELD","잠시 휴식 중이신가요? 보호막을 이용하여 트로피를 보호하세요!"
"TID_HINT_UPGRADE_TROOPS","군대를 강화하세요! 연구소를 건설하고 유닛을 업그레이드하세요!"
"TID_HINT_UPGRADE_MINES","골드가 부족하세요? 금광을 업그레이드해보세요."
"TID_HINT_BUY_TROOP_HOUSING","집합소를 업그레이드해서 대규모 군대를 양성하세요!"
"TID_HINT_UPGRADE_WALLS","장벽을 업그레이드해서 적의 진로를 방해하세요."
"TID_HINT_CANNON_UPGRADE_NOT_FUNCTIONING","대포와 같은 방어 시설은 업그레이드 중 작동하지 않습니다."
"TID_HINT_RESOURCE_UPGRADE_NOT_FUNCTIONING","업그레이드 중인 금광과 엘릭서 정제소는 자원을 생산하지 않습니다."
"TID_HINT_RESOURCE_LOSSES","마을이 완전히 파괴되어도 일정량의 골드와 엘릭서는 보존됩니다."
"TID_HINT_DEFENSE","공격만큼 방어도 중요합니다. 훌륭한 방어 시설을 만들어 보세요."
"TID_HINT_BARBARIAN_TARGET","바바리안은 건물 유형과는 상관없이 가까이 있는 것을 공격합니다."
"TID_HINT_ARCHER_TARGET","아처는 사정거리 안의 모든 것을 공격합니다."
"TID_HINT_GOBLIN_TARGET","고블린은 골드와 엘릭서를 좋아하기 때문에 주로 자원 시설을 노립니다."
"TID_HINT_GOBLIN_DAMAGE","고블린은 자원 시설에 두 배의 피해를 줍니다."
"TID_HINT_GIANT_TARGET","자이언트는 대포와 같은 방어 시설을 우선적으로 공격합니다."
"TID_HINT_GIANT_DEPLOY","자이언트는 방어력이 높습니다. 자이언트를 먼저 배치해 방어 시설의 시선을 끌어보세요."
"TID_HINT_WALLBREAKER_TARGET","해골 돌격병은 장벽에 구멍을 뚫어서 상대방 건물로 향하는 길을 엽니다."
"TID_HINT_WALLBREAKER_DAMAGE","해골 돌격병은 적 장벽에 엄청난 피해를 주는 폭발과 함께 사라집니다."
"TID_HINT_BALLOON_TARGET","해골 비행선은 대포 같은 적 방어 시설을 우선으로 공격합니다."
"TID_HINT_BALLOON_AIR","해골 비행선은 공중 유닛이므로 대포나 박격포가 공격할 수 없습니다."
"TID_HINT_WIZARD_INFO","마법사는 공격력이 강한 대신 체력이 약합니다."
"TID_HINT_HEALER_INFO","치유사는 아군의 지상 유닛을 치유할 수 있지만 상대방을 공격할 수는 없습니다."
"TID_HINT_HEALER_AIR","치유사는 공중 유닛입니다. 대공포와 아처 타워로 손쉽게 상대할 수 있습니다."
"TID_HINT_DRAGON_AIR","드래곤은 지상 및 공중 유닛 모두를 공격할 수 있는 강력한 공중 유닛입니다."
"TID_HINT_PEKKA_INFO","P.E.K.K.A의 정체는 무엇일까요? 기사? 사무라이? 로봇? 아무도 모릅니다!"
"TID_HINT_PEKKA_TRAP","P.E.K.K.A의 갑옷은 너무나 무거워서 점핑 트랩도 그녀를 들어 올리지 못합니다."
"TID_HINT_CANNON_TARGET","대포는 지상 유닛만 공격할 수 있습니다."
"TID_HINT_MORTAR_TARGET","박격포는 지상 유닛만 공격할 수 있습니다."
"TID_HINT_MORTAR_DAMAGE","박격포는 포격 대상 주변의 모든 지상 유닛에 광역 피해를 줍니다."
"TID_HINT_ARCHER_TOWER_TARGET","아처 타워는 지상 및 공중 유닛 모두를 공격할 수 있습니다."
"TID_HINT_AIR_DEFENSE_TARGET","대공포의 미사일은 공중 유닛만 공격할 수 있습니다."
"TID_HINT_WIZARD_TOWER_DAMAGE","마법사 타워는 공격 범위 내의 모든 유닛에게 광역 피해를 줍니다."
"TID_HINT_WIZARD_TOWER_TARGET","마법사 타워는 지상 및 공중 유닛 모두를 공격할 수 있습니다."
"TID_HINT_TESLA_HIDDEN","숨겨진 뇌전탑은 적 유닛이 충분히 가까이 접근할 때까지 보이지 않습니다."
"TID_HINT_TESLA_TARGET","숨겨진 뇌전탑은 지상 및 공중 유닛 모두를 공격할 수 있습니다."
"TID_HINT_TRAPS_TARGET","함정은 적 유닛이 충분히 가까이 접근할 때까지 보이지 않습니다."
"TID_HINT_OBSTACLES","바위나 나무 기둥 같은 장애물을 제거하면 보석을 획득할 수도 있습니다."
