"Name","TaskType","ProgressType","Set","TID","InfoTID","IconSWF","IconExportName","Score","DurationMinutes","Quantity","Quantity2","Data1","Data2","SelectionWeight","Disabled","Group","MinTHLevel","MaxTHLevel","MinBHLevel","MaxBHLevel"
"WinBattlesUsingRagedBarbariansEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RAGEDBARBARIANS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_RAGEDBARBARIANS","sc/ui.sc","icon_unit_raged_barbarian",200,480,8,1,"Barbarian2",,,,"UseBBTroops200",,,,
"WinBattlesUsingSneakyArchersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SNEAKYARCHERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_SNEAKYARCHERS","sc/ui.sc","icon_unit_stealthy_archer",200,480,8,1,"Archer2",,,,"UseBBTroops200",,,,
"WinBattlesUsingValkyriesEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_VALKYRIES","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_VALKYRIES","sc/ui.sc","icon_unit_warriorGirl",200,480,8,1,"Warrior Girl",,,,"UseTroops200",8,,,
"WinBattlesUsingWallBreakersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_WALLBREAKERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WALLBREAKERS","sc/ui.sc","icon_unit_wallbreaker",200,480,8,1,"Wall Breaker",,,,"UseTroops200",,,,
"WinBattlesUsingWitchesEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_WITCHES","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WITCHES","sc/ui.sc","icon_unit_witch",200,480,8,1,"Warlock",,,,"UseTroops200",9,,,
"WinBattlesUsingWizardsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_WIZARDS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WIZARDS","sc/ui.sc","icon_unit_wizard",200,480,8,1,"Wizard",,,,"UseTroops200",,,,
"WinBattlesUsingHogGliders","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HOGGLIDERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HOGGLIDERS","sc/ui.sc","icon_unit_hog_glider",100,480,4,1,"Hog Glider",,,,"UseBBTroops100",,,9,
"WinBattlesUsingHogGlidersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HOGGLIDERS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HOGGLIDERS","sc/ui.sc","icon_unit_hog_glider",200,480,8,1,"Hog Glider",,,,"UseBBTroops200",,,9,
"WinBattlesUsingMegaPekkas","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_MEGAPEKKA","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_MEGAPEKKA","sc/ui.sc","icon_unit_electric_pekka",100,480,4,1,"PEKKA2",,,,"UseBBTroops100",,,8,
"WinBattlesUsingElectroDragon","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ELECTRODRAGON","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ELECTRODRAGON","sc/ui.sc","icon_unit_lightningDragon",100,480,4,1,"Electro Dragon",,,,"UseTroops100",11,,,
"WinWarAttacksRegular","WinWarAttacks","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_WARATTACKS","TID_BATTLEPASS_TASK_INFO_WIN_WARATTACKS","sc/ui.sc","Home_Collect_War_Stars_Icon",100,2880,3,,,,,,"Misc100",,,,
"WinWarAttacksEpic","WinWarAttacks","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_WARATTACKS","TID_BATTLEPASS_TASK_INFO_WIN_WARATTACKS","sc/ui.sc","Home_Collect_War_Stars_Icon",200,2880,6,,,,,,"Misc200",,,,
"WinBattlesUsingIceGolems","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ICEGOLEM","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ICEGOLEM","sc/ui.sc","icon_unit_iceGolem",100,480,4,1,"Ice Golem",,,,"UseTroops100",11,,,
"WinBattlesUsingIceGolemsEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ICEGOLEM","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ICEGOLEM","sc/ui.sc","icon_unit_iceGolem",200,480,8,1,"Ice Golem",,,,"UseTroops200",11,,,
"DeploySuperTroopsRegular","DeploySuperTroopHousingSpace","Accumulative","Regular","TID_BATTLEPASS_TASK_DEPLOY_SUPER_TROOPS","TID_BATTLEPASS_TASK_INFO_DEPLOY_SUPER_TROOPS","sc/ui.sc","Deploy_Super_Troops_Icon",100,480,300,,,,,,"UseTroops100",11,,,
"GetFriendlyHomeBattleStars","GetFriendlyHomeBattleStars","Accumulative","Regular","TID_BATTLEPASS_TASK_GET_FRIENDLY_HOMEBATTLESTARS","TID_BATTLEPASS_TASK_INFO_GET_FRIENDLY_HOMEBATTLESTARS","sc/ui.sc","Friendly_Stars_Icon",50,480,3,,,,,,"Misc50",,,,
"GetFriendlyBuilderBattleStars","GetFriendlyBuilderBattleStars","Accumulative","Regular","TID_BATTLEPASS_TASK_GET_FRIENDLY_BUILDERBATTLESTARS","TID_BATTLEPASS_TASK_INFO_GET_FRIENDLY_BUILDERBATTLESTARS","sc/ui.sc","Friendly_Stars_Icon_BB",50,480,3,,,,,,,,,,
"WinBattlesUsingSpellInvisRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_INVISIBILITY","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_INVISIBILITY_INFO","sc/ui.sc","icon_spell_invisibility",100,480,4,1,"Invisibility",,,,"UseSpells100",11,,,
"WinBattlesUsingSpellInvisEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_INVISIBILITY","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_INVISIBILITY_INFO","sc/ui.sc","icon_spell_invisibility",200,480,8,1,"Invisibility",,,,"UseSpells200",11,,,
"WinStarsUsingSpellInvisRegular","WinStarsUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_STARS_USING_INVISIBILITY","TID_BATTLEPASS_TASK_WIN_STARS_USING_INVISIBILITY_INFO","sc/ui.sc","icon_spell_invisibility",100,480,10,1,"Invisibility",,,,"WinStarsUsingSpells100",11,,,
"WinStarsUsingSpellInvisEpic","WinStarsUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_STARS_USING_INVISIBILITY","TID_BATTLEPASS_TASK_WIN_STARS_USING_INVISIBILITY_INFO","sc/ui.sc","icon_spell_invisibility",200,480,20,1,"Invisibility",,,,"WinStarsUsingSpells200",11,,,
"WinBattlesUsingHeadhunters","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEADHUNTER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HEADHUNTER","sc/ui.sc","icon_unit_headhunter",100,480,4,1,"Headhunter",,,,"UseTroops100",12,,,
"WinBattlesUsingHeadhuntersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_HEADHUNTER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_HEADHUNTER","sc/ui.sc","icon_unit_headhunter",200,480,8,1,"Headhunter",,,,"UseTroops200",12,,,
"DestroyScattershots","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_SCATTERSHOTS","TID_CLANGAMES_TASK_INFO_DESTROY_SCATTERSHOTS","sc/buildings.sc","ice_breaker_lvl1",100,480,7,,"Scattershot",,,,"DestroyBuildings100",13,,,
"DestroyScattershotsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_SCATTERSHOTS","TID_CLANGAMES_TASK_INFO_DESTROY_SCATTERSHOTS","sc/buildings.sc","ice_breaker_lvl1",200,480,14,,"Scattershot",,,,"DestroyBuildings200",13,,,
"GetHeroLevelKillsRoyalChampion","GetHeroLevelKills","Accumulative","Regular","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ROYALCHAMPION","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ROYALCHAMPION","sc/ui.sc","icon_hero_warriorPrincess",100,480,75,,"Warrior Princess",,,,"KillHeroes100",13,,,
"GetHeroLevelKillsRoyalChampionEpic","GetHeroLevelKills","Accumulative","Epic","TID_CLANGAMES_TASK_GET_LEVELKILLS_VS_ROYALCHAMPION","TID_CLANGAMES_TASK_INFO_GET_LEVELKILLS_VS_ROYALCHAMPION","sc/ui.sc","icon_hero_warriorPrincess",200,480,150,,"Warrior Princess",,,,"KillHeroes200",13,,,
"WinBattlesUsingYetis","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_YETI","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_YETI","sc/ui.sc","icon_unit_yeti",100,480,4,1,"Yeti",,,,"UseTroops100",12,,,
"WinBattlesUsingYetisEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_YETI","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_YETI","sc/ui.sc","icon_unit_yeti",200,480,8,1,"Yeti",,,,"UseTroops200",12,,,
"DestroyBuildersHuts","DestroyBuilding","Accumulative","Regular","TID_BATTLEPASS_TASK_DESTROY_BUILDERSHUTS","TID_BATTLEPASS_TASK_INFO_DESTROY_BUILDERSHUTS","sc/buildings.sc","worker_building",100,480,25,,"Worker Building",,,,"DestroyBuildings100",,,,
"DestroyBuildersHutsEpic","DestroyBuilding","Accumulative","Epic","TID_BATTLEPASS_TASK_DESTROY_BUILDERSHUTS","TID_BATTLEPASS_TASK_INFO_DESTROY_BUILDERSHUTS","sc/buildings.sc","worker_building",200,480,50,,"Worker Building",,,,"DestroyBuildings200",,,,
"DestroyArmyCamps","DestroyBuilding","Accumulative","Regular","TID_BATTLEPASS_TASK_DESTROY_ARMYCAMPS","TID_BATTLEPASS_TASK_INFO_DESTROY_ARMYCAMPS","sc/buildings.sc","fireplace_lvl5",100,480,20,,"Troop Housing",,,,"DestroyBuildings100",,,,
"DestroyArmyCampsEpic","DestroyBuilding","Accumulative","Epic","TID_BATTLEPASS_TASK_DESTROY_ARMYCAMPS","TID_BATTLEPASS_TASK_INFO_DESTROY_ARMYCAMPS","sc/buildings.sc","fireplace_lvl5",200,480,40,,"Troop Housing",,,,"DestroyBuildings200",,,,
"DestroyTownHalls","DestroyBuilding","Accumulative","Regular","TID_BATTLEPASS_TASK_DESTROY_TOWNHALLS","TID_BATTLEPASS_TASK_INFO_DESTROY_TOWNHALLS","sc/buildings.sc","town_hall_lvl7",100,480,5,,"Town Hall",,,,"DestroyBuildings100",,,,
"DestroyTownHallsEpic","DestroyBuilding","Accumulative","Epic","TID_BATTLEPASS_TASK_DESTROY_TOWNHALLS","TID_BATTLEPASS_TASK_INFO_DESTROY_TOWNHALLS","sc/buildings.sc","town_hall_lvl7",200,480,10,,"Town Hall",,,,"DestroyBuildings200",,,,
"DoRaidAttacksNormal","DoRaidAttacks","Accumulative","Regular","TID_BATTLEPASS_TASK_DO_RAID_ATTACKS","TID_BATTLEPASS_TASK_INFO_DO_RAID_ATTACKS","sc/ui.sc","Capital_Raid_Attacks",150,480,5,,,,,,"Misc150",,,,
"WinBattlesUsingDragonRiders","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DRAGON_RIDER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DRAGON_RIDER","sc/ui.sc","icon_unit_dragon_rider",100,480,4,1,"Dragon Rider",,,,"UseTroops100",13,,,
"WinBattlesUsingDragonRidersEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_DRAGON_RIDER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_DRAGON_RIDER","sc/ui.sc","icon_unit_dragon_rider",200,480,8,1,"Dragon Rider",,,,"UseTroops200",13,,,
"WinBattlesUsingElectroTitans","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ELECTRO_TITAN","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ELECTRO_TITAN","sc/ui.sc","icon_unit_electrotitan",100,480,4,1,"Electro Titan",,,,"UseTroops100",14,,,
"WinBattlesUsingElectroTitansEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ELECTRO_TITAN","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ELECTRO_TITAN","sc/ui.sc","icon_unit_electrotitan",200,480,8,1,"Electro Titan",,,,"UseTroops200",14,,,
"WinBattlesUsingSpellRecallRegular","WinBattlesUsingSpell","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RECALL","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RECALL_INFO","sc/ui.sc","icon_spell_recall",100,480,4,1,"Recall",,,,"UseSpells100",13,,,
"WinBattlesUsingSpellRecallEpic","WinBattlesUsingSpell","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RECALL","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_RECALL_INFO","sc/ui.sc","icon_spell_recall",200,480,8,1,"Recall",,,,"UseSpells200",13,,,
"WinBattlesUsingSiegeWallWrecker","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SIEGERAMS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WALL_WRECKER","sc/ui.sc","icon_unit_siege_machine_ram",100,480,4,1,"Siege Machine Ram",,,,"UseTroops100",12,,,
"WinBattlesUsingSiegeWallWreckerEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_SIEGERAMS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_WALL_WRECKER","sc/ui.sc","icon_unit_siege_machine_ram",200,480,8,1,"Siege Machine Ram",,,,"UseTroops200",12,,,
"WinBattlesUsingSiegeBattleBlimp","WinBattlesUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_SIEGEZEPPELINS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BATTLE_BLIMP","sc/ui.sc","icon_unit_siege_machine_flyer",100,480,4,1,"Siege Machine Flyer",,,,"UseTroops100",12,,,
"WinBattlesUsingSiegeBattleBlimpEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_SIEGEZEPPELINS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BATTLE_BLIMP","sc/ui.sc","icon_unit_siege_machine_flyer",200,480,8,1,"Siege Machine Flyer",,,,"UseTroops200",12,,,
"WinBattlesUsingSiegeStoneSlammer","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_STONE_SLAMMER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_STONE_SLAMMER","sc/ui.sc","icon_unit_siege_machine_balloon",100,480,4,1,"Siege Bowler Balloon",,,,"UseTroops100",12,,,
"WinBattlesUsingSiegeStoneSlammerEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_STONE_SLAMMER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_STONE_SLAMMER","sc/ui.sc","icon_unit_siege_machine_balloon",200,480,8,1,"Siege Bowler Balloon",,,,"UseTroops200",12,,,
"WinBattlesUsingSiegeSiegeBarracks","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SIEGE_BARRACKS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_SIEGE_BARRACKS","sc/ui.sc","icon_unit_siege_machine_carrier",100,480,4,1,"Siege Machine Carrier",,,,"UseTroops100",13,,,
"WinBattlesUsingSiegeSiegeBarracksEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_SIEGE_BARRACKS","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_SIEGE_BARRACKS","sc/ui.sc","icon_unit_siege_machine_carrier",200,480,8,1,"Siege Machine Carrier",,,,"UseTroops200",13,,,
"WinBattlesUsingSiegeLogLauncher","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LOG_LAUNCHER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LOG_LAUNCHER","sc/ui.sc","icon_unit_siege_machine_LogLauncher",100,480,4,1,"Siege Log Launcher",,,,"UseTroops100",13,,,
"WinBattlesUsingSiegeLogLauncherEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_LOG_LAUNCHER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_LOG_LAUNCHER","sc/ui.sc","icon_unit_siege_machine_LogLauncher",200,480,8,1,"Siege Log Launcher",,,,"UseTroops200",13,,,
"WinBattlesUsingSiegeFlameFlinger","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FLAME_FLINGER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_FLAME_FLINGER","sc/ui.sc","icon_unit_siege_machine_catapult",100,480,4,1,"Siege Catapult",,,,"UseTroops100",14,,,
"WinBattlesUsingSiegeFlameFlingerEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_FLAME_FLINGER","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_FLAME_FLINGER","sc/ui.sc","icon_unit_siege_machine_catapult",200,480,8,1,"Siege Catapult",,,,"UseTroops200",14,,,
"WinBattlesUsingSiegeBattleDrill","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BATTLE_DRILL","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BATTLE_DRILL","sc/ui.sc","icon_unit_siege_machine_BattleDrill",100,480,4,1,"Battle Drill",,,,"UseTroops100",15,,,
"WinBattlesUsingSiegeBattleDrillEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_BATTLE_DRILL","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_BATTLE_DRILL","sc/ui.sc","icon_unit_siege_machine_BattleDrill",200,480,8,1,"Battle Drill",,,,"UseTroops200",15,,,
"DestroySpellTowers","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_SPELL_TOWERS","TID_STARTER_INFO_DESTROYANY","sc/buildings.sc","spell_tower_lvl1",100,480,7,,"Spell Tower",,,,"DestroyBuildings100",15,,,
"DestroySpellTowersEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_SPELL_TOWERS","TID_STARTER_INFO_DESTROYANY","sc/buildings.sc","spell_tower_lvl1",200,480,14,,"Spell Tower",,,,"DestroyBuildings200",15,,,
"DestroyMonoliths","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_MONOLITHS","TID_STARTER_INFO_DESTROYANY","sc/buildings.sc","monolith_lvl_1",100,480,4,,"Monolith",,,,"DestroyBuildings100",15,,,
"DestroyMonolithsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_MONOLITHS","TID_STARTER_INFO_DESTROYANY","sc/buildings.sc","monolith_lvl_1",200,480,8,,"Monolith",,,,"DestroyBuildings200",15,,,
"DestroyChampionAltars","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_CHAMPION_ALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_CHAMPION_ALTARS","sc/buildings.sc","heroaltar_royal_champion_lvl1",50,480,4,,"Hero Altar Royal Champion",,,,"DestroyBuildings50",13,,,
"DestroyChampionAltarsEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_CHAMPION_ALTARS","TID_CLANGAMES_TASK_INFO_DESTROY_CHAMPION_ALTARS","sc/buildings.sc","heroaltar_royal_champion_lvl1",150,480,12,,"Hero Altar Royal Champion",,,,"DestroyBuildings150",13,,,
"DonateSpellsEpic","DonateSpellCapacity","Accumulative","Epic","TID_CLANGAMES_TASK_DONATE_SPELLS","TID_CLANGAMES_TASK_INFO_DONATE_SPELLS","sc/ui.sc","Home_Donate_Spells",150,480,30,,,,,,"Misc150",,,,
"DestroyOutpost1","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_OUTPOST","TID_CLANGAMES_TASK_INFO_DESTROY_BB_OUTPOST","sc/buildings2.sc","outpost_05",100,480,4,,"Outpost Stage2",,,,"DestroyBBBuildings100",,,6,
"DestroyOutpost1Epic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_OUTPOST","TID_CLANGAMES_TASK_INFO_DESTROY_BB_OUTPOST","sc/buildings2.sc","outpost_05",200,480,8,,"Outpost Stage2",,,,"DestroyBBBuildings200",,,6,
"DestroyXbow2","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_XBOW","TID_CLANGAMES_TASK_INFO_DESTROY_BB_XBOW","sc/buildings.sc","BB_xbow_lvl4",100,480,5,,"Xbow_BB",,,,"DestroyBBBuildings100",,,10,
"DestroyXbow2Epic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_XBOW","TID_CLANGAMES_TASK_INFO_DESTROY_BB_XBOW","sc/buildings.sc","BB_xbow_lvl4",200,480,10,,"Xbow_BB",,,,"DestroyBBBuildings200",,,10,
"DestroyHealingHut","DestroyBuilding","Accumulative","Regular","TID_CLANGAMES_TASK_DESTROY_BB_HEALINGHUT","TID_CLANGAMES_TASK_INFO_DESTROY_BB_HEALINGHUT","sc/buildings2.sc","healing_hut_04",100,480,4,,"Recovery Building",,,,"DestroyBBBuildings100",,,6,
"DestroyHealingHutEpic","DestroyBuilding","Accumulative","Epic","TID_CLANGAMES_TASK_DESTROY_BB_HEALINGHUT","TID_CLANGAMES_TASK_INFO_DESTROY_BB_HEALINGHUT","sc/buildings2.sc","healing_hut_04",200,480,8,,"Recovery Building",,,,"DestroyBBBuildings200",,,6,
"UseElectrofireWizard","WinStarsUsingTroop","Accumulative","Regular","TID_CLANGAMES_TASK_USE_ELECTROFIREWIZARD","TID_BATTLEPASS_TASK_INFO_USE_ELECTROFIREWIZARD","sc/ui.sc","icon_unit_electrofire_wizard_fire",100,480,15,1,"Electrofire Wizard",,,,"WinStarsUsingBBTroops100",,,10,
"UseElectrofireWizardEpic","WinStarsUsingTroop","Accumulative","Epic","TID_CLANGAMES_TASK_USE_ELECTROFIREWIZARD","TID_BATTLEPASS_TASK_INFO_USE_ELECTROFIREWIZARD","sc/ui.sc","icon_unit_electrofire_wizard_fire",200,480,30,1,"Electrofire Wizard",,,,"WinStarsUsingBBTroops200",,,10,
"WinBattlesUsingElectrofireWizardEpic","WinBattlesUsingTroop","Accumulative","Epic","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ELECTROFIREWIZARD","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ELECTROFIREWIZARD","sc/ui.sc","icon_unit_electrofire_wizard_fire",200,480,8,1,"Electrofire Wizard",,,,"UseBBTroops200",,,10,
"GetBBStarBonusesRegular","GetBuilderStarBonus","Accumulative","Regular","TID_BATTLEPASS_TASK_GET_BB_LOOT","TID_BATTLEPASS_TASK_INFO_GET_BB_LOOT","sc/ui.sc","Get_BB_Star_Bonus_Complete",100,480,4,,,,,,,,,,
"GetBBStarBonusesEpic","GetBuilderStarBonus","Accumulative","Epic","TID_BATTLEPASS_TASK_GET_BB_LOOT","TID_BATTLEPASS_TASK_INFO_GET_BB_LOOT","sc/ui.sc","Get_BB_Star_Bonus_Complete",200,480,7,,,,,,,,,,
"GetBuilderBattleStarsHighBH","GetBuilderBattleStars","Accumulative","Regular","TID_CLANGAMES_TASK_GET_BUILDERBATTLESTARS","TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLESTARS","sc/ui.sc","Builder_Collect_Stars_Icon",100,480,20,,,,,,"BBStarsRegular",,,6,
"GetBuilderBattleStarsEpicHighBH","GetBuilderBattleStars","Accumulative","Epic","TID_CLANGAMES_TASK_GET_BUILDERBATTLESTARS","TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLESTARS","sc/ui.sc","Builder_Collect_Stars_Icon",200,1440,45,,,,,,"BBStarsEpic",,,6,
"GetBuilderBattleStarsMarathonHighBH","GetBuilderBattleStars","Accumulative","Marathon","TID_CLANGAMES_TASK_GET_BUILDERBATTLESTARS","TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLESTARS","sc/ui.sc","Builder_Collect_Stars_Icon",300,2880,65,,,,,,"BBStarsMarathon",,,6,
"GetBuilderBattleDestructionHighBH","GetBuilderBattleDestruction","Accumulative","Regular","TID_CLANGAMES_TASK_GET_BUILDERBATTLEDESTRUCTION","TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLEDESTRUCTION","sc/ui.sc","Builder_Get_Destruction_Icon",100,480,750,,,,,,"BBDestructionRegular",,,6,
"GetBuilderBattleDestructionEpicHighBH","GetBuilderBattleDestruction","Accumulative","Epic","TID_CLANGAMES_TASK_GET_BUILDERBATTLEDESTRUCTION","TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLEDESTRUCTION","sc/ui.sc","Builder_Get_Destruction_Icon",200,1440,1500,,,,,,"BBDestructionEpic",,,6,
"GetBuilderBattleDestructionMarathonHighBH","GetBuilderBattleDestruction","Accumulative","Marathon","TID_CLANGAMES_TASK_GET_BUILDERBATTLEDESTRUCTION","TID_CLANGAMES_TASK_INFO_GET_BUILDERBATTLEDESTRUCTION","sc/ui.sc","Builder_Get_Destruction_Icon",300,2880,2200,,,,,,"BBDestructionMarathon",,,6,
"GetBuilderStarsUnderTimeLimitRegularHighBH","GetBuilderStarsUnderTimeLimit","Accumulative","Regular","TID_CLANGAMES_TASK_SPEEDY_STARS_BB","TID_CLANGAMES_TASK_INFO_SPEEDY_STARS_BB","sc/ui.sc","Builder_Time_Stars_Icon",200,480,15,60,,,,,"BBStarsUnderTimeLimit",,,6,
"WinBattlesUsingElectrofireWizard","WinBattlesUsingTroop","Accumulative","Regular","TID_BATTLEPASS_TASK_WIN_BATTLES_USING_ELECTROFIREWIZARD","TID_BATTLEPASS_TASK_INFO_WIN_BATTLES_USING_ELECTROFIREWIZARD","sc/ui.sc","icon_unit_electrofire_wizard_fire",100,480,4,1,"Electrofire Wizard",,,,"UseBBTroops100",,,10,
